Unnamed: 0,log_likelihood
5135,319.6287536621094
5136,143.5352325439453
5137,332.539306640625
5138,256.75863647460943
5139,260.7084350585937
5140,234.0176086425781
5141,284.04949951171875
5142,296.3286437988281
5143,306.9664306640625
5144,318.04248046875
5145,262.5702514648437
5146,295.11468505859375
5147,278.7787475585937
5148,306.8819885253906
5149,306.8389892578125
5150,271.90692138671875
5151,259.0853881835937
5152,299.0518798828125
5153,255.83724975585938
5154,316.07427978515625
5155,292.7251892089844
5156,305.5374450683594
5157,165.7882843017578
5158,298.44464111328125
5159,302.1209411621094
5160,275.61285400390625
5161,288.919189453125
5162,318.1895751953125
5163,200.84793090820312
5164,223.3188934326172
5165,285.92547607421875
5166,300.7823791503906
5167,304.33660888671875
5168,233.774658203125
5169,247.1076202392578
5170,321.25006103515625
5171,313.88720703125
5172,316.0264587402344
5173,176.70059204101562
5174,339.107666015625
5175,220.4717712402344
5176,323.14263916015625
5177,166.01942443847656
5178,197.60073852539062
5179,308.7325744628906
5180,321.1867980957031
5181,292.5398864746094
5182,297.55047607421875
5183,321.6438293457031
5184,314.84564208984375
5185,299.3187561035156
5186,317.62811279296875
5187,325.12255859375
5188,328.443603515625
5189,318.5924377441406
5190,291.24029541015625
5191,284.70660400390625
5192,299.11572265625
5193,293.0556335449219
5194,175.72964477539062
5195,271.2861328125
5196,256.20172119140625
5197,296.37506103515625
5198,309.0762634277344
5199,33.090538024902344
5200,272.15625
5201,321.87713623046875
5202,321.67266845703125
5203,169.51486206054688
5204,318.00787353515625
5205,265.95425415039057
5206,323.77264404296875
5207,305.467529296875
5208,313.79083251953125
5209,219.4069061279297
5210,311.182861328125
5211,216.2364044189453
5212,299.96929931640625
5213,328.36798095703125
5214,316.92218017578125
5215,139.77665710449222
5216,309.4100341796875
5217,302.0014953613281
5218,333.5902404785156
5219,324.36761474609375
5220,278.46307373046875
5221,308.978759765625
5222,92.03826904296876
5223,300.3682556152344
5224,322.7118835449219
5225,289.5785217285156
5226,342.6657409667969
5227,209.4062042236328
5228,301.70843505859375
5229,294.165283203125
5230,325.8627624511719
5231,319.5946044921875
5232,293.06085205078125
5233,212.86572265625
5234,288.2119140625
5235,284.73822021484375
5236,325.1094665527344
5237,302.96942138671875
5238,328.7027282714844
5239,202.2667999267578
5240,276.8616943359375
5241,282.18304443359375
5242,261.37124633789057
5243,325.0268859863281
5244,282.7713623046875
5245,279.573486328125
5246,274.76943969726557
5247,327.0499572753906
5248,281.6781921386719
5249,304.64752197265625
5250,245.1950225830078
5251,282.4606018066406
5252,206.2388153076172
5253,310.51934814453125
5254,311.4476013183594
5255,311.72467041015625
5256,276.98202514648443
5257,264.3280639648437
5258,308.71026611328125
5259,330.18682861328125
5260,296.4747619628906
5261,320.03619384765625
5262,318.99163818359375
5263,298.9512634277344
5264,201.72216796875
5265,164.4315643310547
5266,326.375732421875
5267,243.2349853515625
5268,298.770751953125
5269,284.0406188964844
5270,222.6719665527344
5271,323.4706115722656
5272,303.5751037597656
5273,319.91424560546875
5274,266.90225219726557
5275,270.01861572265625
5276,171.8690948486328
5277,254.3452606201172
5278,254.89230346679688
5279,310.329345703125
5280,304.9548034667969
5281,314.1681213378906
5282,273.4720458984375
5283,292.4539489746094
5284,322.9346923828125
5285,324.2749328613281
5286,316.87371826171875
5287,331.9858093261719
5288,302.51837158203125
5289,276.7377319335937
5290,237.7908477783203
5291,311.663330078125
5292,295.48004150390625
5293,266.09918212890625
5294,156.04150390625
5295,284.592041015625
5296,281.38015747070307
5297,230.16720581054688
5298,236.0185546875
5299,316.140625
5300,321.57733154296875
5301,324.98370361328125
5302,287.496337890625
5303,277.57211303710943
5304,300.885009765625
5305,283.90484619140625
5306,300.2547912597656
5307,306.2164001464844
5308,268.5858154296875
5309,294.866455078125
5310,282.60394287109375
5311,310.0787048339844
5312,308.4810485839844
5313,174.01959228515625
5314,310.0550231933594
5315,253.3625030517578
5316,316.91876220703125
5317,274.54922485351557
5318,252.10629272460938
5319,292.7505798339844
5320,323.7754821777344
5321,309.1837463378906
5322,250.94747924804688
5323,268.54421997070307
5324,283.54486083984375
5325,230.3067626953125
5326,322.9512023925781
5327,301.2423400878906
5328,267.77987670898443
5329,220.11837768554688
5330,333.88214111328125
5331,231.1291961669922
5332,167.74441528320312
5333,326.51434326171875
5334,298.27203369140625
5335,92.5011749267578
5336,265.86474609375
5337,300.2112731933594
5338,304.404052734375
5339,296.9817810058594
5340,267.24160766601557
5341,310.0189514160156
5342,298.2195129394531
5343,228.01498413085938
5344,292.3326110839844
5345,286.6641540527344
5346,309.0930480957031
5347,302.53021240234375
5348,311.30181884765625
5349,250.2064971923828
5350,166.8246307373047
5351,302.835693359375
5352,225.8106384277344
5353,237.646484375
5354,313.21685791015625
5355,302.94879150390625
5356,314.56451416015625
5357,315.5391845703125
5358,314.013427734375
5359,275.91665649414057
5360,291.9521484375
5361,328.25439453125
5362,212.1617431640625
5363,319.90838623046875
5364,294.1093444824219
5365,248.9137725830078
5366,294.0794982910156
5367,298.50177001953125
5368,272.151123046875
5369,305.1036682128906
5370,264.62908935546875
5371,332.7360534667969
5372,258.89523315429693
5373,280.00131225585943
5374,262.36212158203125
5375,260.26278686523443
5376,263.29190063476557
5377,311.0381774902344
5378,291.18048095703125
5379,308.5478515625
5380,233.02798461914062
5381,317.28851318359375
5382,282.9090270996094
5383,302.6199645996094
5384,285.85162353515625
5385,326.9312744140625
5386,277.32546997070307
5387,276.918701171875
5388,282.19073486328125
5389,252.834228515625
5390,325.64154052734375
5391,290.1556701660156
5392,231.613037109375
5393,183.48133850097656
5394,314.17156982421875
5395,317.5008850097656
5396,301.30194091796875
5397,282.77337646484375
5398,293.9659118652344
5399,300.0481262207031
5400,276.37060546875
5401,332.31292724609375
5402,253.2173156738281
5403,250.283447265625
5404,284.7245788574219
5405,224.10903930664062
5406,313.2234802246094
5407,317.61346435546875
5408,319.0636291503906
5409,278.58648681640625
5410,323.32965087890625
5411,315.27923583984375
5412,202.01547241210938
5413,327.09381103515625
5414,312.3703918457031
5415,228.77761840820312
5416,303.2525329589844
5417,301.02911376953125
5418,293.27398681640625
5419,286.16229248046875
5420,289.37506103515625
5421,311.47894287109375
5422,278.533447265625
5423,269.54022216796875
5424,325.263671875
5425,207.9528045654297
5426,315.9483337402344
5427,313.57281494140625
5428,304.6239318847656
5429,238.57809448242188
5430,324.1477355957031
5431,277.8013916015625
5432,202.69439697265625
5433,320.2242126464844
5434,302.0880432128906
5435,295.57550048828125
5436,285.5474548339844
5437,271.48162841796875
5438,243.9766540527344
5439,317.08819580078125
5440,255.6140594482422
5441,286.860595703125
5442,339.9430236816406
5443,304.831298828125
5444,193.3039093017578
5445,245.5091552734375
5446,292.6481628417969
5447,309.1426086425781
5448,268.23663330078125
5449,325.5374450683594
5450,263.70025634765625
5451,286.26007080078125
5452,285.3204345703125
5453,215.86734008789062
5454,292.09246826171875
5455,301.1341247558594
5456,273.22030639648443
5457,239.6678771972656
5458,250.6473693847656
5459,304.26416015625
5460,312.8099365234375
5461,251.4727478027344
5462,260.91656494140625
5463,206.4447326660156
5464,294.1141662597656
5465,320.1272888183594
5466,271.50067138671875
5467,320.90716552734375
5468,241.2415771484375
5469,312.8502197265625
5470,255.7140655517578
5471,261.69171142578125
5472,314.44305419921875
5473,302.33697509765625
5474,297.48870849609375
5475,335.5634765625
5476,304.16400146484375
5477,184.8345184326172
5478,259.52218627929693
5479,280.75213623046875
5480,297.3541259765625
5481,63.07993698120117
5482,304.1955261230469
5483,278.94049072265625
5484,255.2050323486328
5485,315.23193359375
5486,254.2908172607422
5487,241.7021484375
5488,328.46435546875
5489,289.1516418457031
5490,321.1967468261719
5491,196.54226684570312
5492,321.32513427734375
5493,310.17840576171875
5494,287.177734375
5495,295.2084045410156
5496,296.93353271484375
5497,320.7395935058594
5498,283.1737060546875
5499,249.26986694335938
5500,284.9858093261719
5501,247.2601623535156
5502,304.80291748046875
5503,267.40402221679693
5504,310.6476135253906
5505,260.91268920898443
5506,218.3362274169922
5507,281.12240600585943
5508,234.4815368652344
5509,273.37774658203125
5510,306.32440185546875
5511,237.465576171875
5512,293.21197509765625
5513,268.29620361328125
5514,330.5243225097656
5515,311.71258544921875
5516,331.732666015625
5517,307.4074401855469
5518,194.7346954345703
5519,291.5738830566406
5520,261.80422973632807
5521,306.1844482421875
5522,302.06573486328125
5523,254.7144470214844
5524,307.7970275878906
5525,202.0045623779297
5526,321.0533752441406
5527,301.5951843261719
5528,277.24468994140625
5529,306.86053466796875
5530,302.07220458984375
5531,256.47637939453125
5532,237.7820281982422
5533,323.16253662109375
5534,273.9591064453125
5535,225.0717315673828
5536,314.76422119140625
5537,275.9144897460937
5538,310.7757568359375
5539,252.7069549560547
5540,317.94580078125
5541,289.33154296875
5542,287.34173583984375
5543,294.9111633300781
5544,310.35906982421875
5545,203.95263671875
5546,280.18707275390625
5547,288.231201171875
5548,278.36703491210943
5549,24.62449073791504
5550,273.03945922851557
5551,259.16864013671875
5552,310.0745544433594
5553,317.0567626953125
5554,308.359619140625
5555,314.682373046875
5556,254.5020446777344
5557,160.22598266601562
5558,323.82720947265625
5559,260.90408325195307
5560,310.80889892578125
5561,237.9669647216797
5562,250.58383178710938
5563,236.5291290283203
5564,282.99114990234375
5565,282.1925354003906
5566,326.769775390625
5567,233.792236328125
5568,287.2799377441406
5569,314.3969421386719
5570,256.62893676757807
5571,230.8140869140625
5572,282.8682556152344
5573,254.2641143798828
5574,298.89776611328125
5575,245.73361206054688
5576,321.27001953125
5577,261.38198852539057
5578,320.07275390625
5579,290.63934326171875
5580,292.91790771484375
5581,285.91180419921875
5582,235.9018859863281
5583,310.6128845214844
5584,288.30523681640625
5585,291.94134521484375
5586,294.70428466796875
5587,270.82379150390625
5588,287.56243896484375
5589,253.5687713623047
5590,302.83416748046875
5591,301.02728271484375
5592,273.757080078125
5593,239.49691772460938
5594,242.0949249267578
5595,282.11260986328125
5596,284.9305725097656
5597,147.63418579101562
5598,311.14996337890625
5599,274.42874145507807
5600,306.19342041015625
5601,241.39669799804688
5602,300.42828369140625
5603,208.2056121826172
5604,299.19830322265625
5605,305.2438049316406
5606,290.2120361328125
5607,311.0705871582031
5608,277.07037353515625
5609,293.51025390625
5610,236.9468688964844
5611,283.0947265625
5612,301.4889221191406
5613,83.27020263671875
5614,315.9626159667969
5615,250.60073852539062
5616,254.4811553955078
5617,280.57098388671875
5618,140.95462036132812
5619,248.0764617919922
5620,312.39239501953125
5621,168.05853271484375
5622,298.67913818359375
5623,323.64349365234375
5624,311.4803771972656
5625,284.1328430175781
5626,319.06768798828125
5627,241.38644409179688
5628,317.19329833984375
5629,280.73690795898443
5630,292.6345520019531
5631,313.809814453125
5632,316.16461181640625
5633,292.6940002441406
5634,286.04754638671875
5635,172.4475555419922
5636,273.6674194335937
5637,221.92822265625
5638,295.6438903808594
5639,242.2742462158203
5640,267.59197998046875
5641,206.206787109375
5642,299.09564208984375
5643,284.56939697265625
5644,274.643798828125
5645,143.52023315429688
5646,314.0765380859375
5647,155.2615203857422
5648,270.79803466796875
5649,325.2212829589844
5650,315.1609191894531
5651,302.45611572265625
5652,248.44497680664062
5653,275.309814453125
5654,234.39712524414062
5655,221.2086639404297
5656,293.06964111328125
5657,291.46710205078125
5658,312.04925537109375
5659,324.19537353515625
5660,261.39239501953125
5661,270.39581298828125
5662,266.21417236328125
5663,238.3289031982422
5664,148.04910278320312
5665,309.4795227050781
5666,276.988037109375
5667,294.01312255859375
5668,293.827392578125
5669,300.69677734375
5670,292.94244384765625
5671,159.27734375
5672,269.48745727539057
5673,314.8228759765625
5674,282.9079895019531
5675,316.32476806640625
5676,284.3766784667969
5677,289.12237548828125
5678,240.2930145263672
5679,310.42388916015625
5680,292.6230163574219
5681,275.0653686523437
5682,261.22573852539057
5683,250.37548828125
5684,261.56265258789057
5685,258.849853515625
5686,264.73028564453125
5687,294.47479248046875
5688,279.71258544921875
5689,244.021728515625
5690,252.9525146484375
5691,242.0618133544922
5692,302.24102783203125
5693,262.76956176757807
5694,298.9862365722656
5695,276.93048095703125
5696,299.505859375
5697,306.79241943359375
5698,225.8269500732422
5699,308.4859619140625
5700,291.485595703125
5701,269.62869262695307
5702,288.46875
5703,270.01541137695307
5704,300.14111328125
5705,293.2450256347656
5706,319.1482849121094
5707,178.16676330566406
5708,306.31976318359375
5709,278.09176635742193
5710,323.32611083984375
5711,300.7237548828125
5712,238.0951232910156
5713,279.75350952148443
5714,283.5953063964844
5715,312.7582092285156
5716,325.2840270996094
5717,291.07025146484375
5718,201.8638916015625
5719,206.1674346923828
5720,320.97576904296875
5721,316.01971435546875
5722,305.83428955078125
5723,277.89151000976557
5724,281.4768981933594
5725,231.3804016113281
5726,128.063720703125
5727,-3.9958558082580566
5728,306.0784912109375
5729,306.52374267578125
5730,303.5936584472656
5731,279.94912719726557
5732,309.32537841796875
5733,247.2031707763672
5734,252.66159057617188
5735,320.85302734375
5736,302.1752624511719
5737,179.74720764160156
5738,202.70590209960938
5739,329.8860778808594
5740,257.162353515625
5741,291.4302673339844
5742,311.6513671875
5743,256.9379272460937
5744,325.094970703125
5745,302.5984802246094
5746,246.1342315673828
5747,297.67962646484375
5748,216.8960723876953
5749,315.49871826171875
5750,308.11334228515625
5751,278.6697998046875
5752,326.1231384277344
5753,235.6970672607422
5754,306.0087890625
5755,300.4007263183594
5756,318.7169494628906
5757,170.6328887939453
5758,168.0587921142578
5759,212.1273651123047
5760,251.3032684326172
5761,300.1410827636719
5762,290.95489501953125
5763,270.57894897460943
5764,57.13753509521485
5765,291.9898376464844
5766,300.38861083984375
5767,309.7344665527344
5768,289.50482177734375
5769,261.11660766601557
5770,313.72845458984375
5771,240.4579162597656
5772,283.4939880371094
5773,267.09356689453125
5774,288.85723876953125
5775,249.21957397460938
5776,320.63739013671875
5777,271.22802734375
5778,279.53253173828125
5779,286.6416931152344
5780,288.0476379394531
5781,286.75982666015625
5782,311.65948486328125
5783,286.8610534667969
5784,274.05844116210943
5785,304.72552490234375
5786,304.73284912109375
5787,311.0475158691406
5788,299.493896484375
5789,310.162353515625
5790,269.21929931640625
5791,253.7280731201172
5792,275.43368530273443
5793,222.83609008789062
5794,283.9381103515625
5795,113.04615783691406
5796,272.88906860351557
5797,252.4224548339844
5798,259.69174194335943
5799,247.67282104492188
5800,184.6118927001953
5801,297.590087890625
5802,263.3666381835937
5803,289.0338134765625
5804,180.03805541992188
5805,262.01434326171875
5806,203.9649200439453
5807,317.4128723144531
5808,262.613037109375
5809,303.7615661621094
5810,301.7728576660156
5811,314.17071533203125
5812,107.6810073852539
5813,30.675212860107425
5814,299.74163818359375
5815,250.7332305908203
5816,316.07147216796875
5817,264.70526123046875
5818,319.72052001953125
5819,283.3233337402344
5820,276.3316650390625
5821,273.57431030273443
5822,243.3080596923828
5823,286.6404724121094
5824,274.949462890625
5825,301.91497802734375
5826,290.882080078125
5827,320.4378356933594
5828,295.6554870605469
5829,310.8848571777344
5830,257.5097045898437
5831,285.2298889160156
5832,303.82537841796875
5833,308.459716796875
5834,333.5458068847656
5835,229.9852752685547
5836,317.70343017578125
5837,270.55914306640625
5838,297.5152282714844
5839,252.9510040283203
5840,318.08489990234375
5841,320.8815612792969
5842,209.78125
5843,288.2454833984375
5844,258.61172485351557
5845,287.46502685546875
5846,329.43115234375
5847,308.07366943359375
5848,299.1581726074219
5849,280.21099853515625
5850,286.0638732910156
5851,217.3450927734375
5852,266.65847778320307
5853,307.2602233886719
5854,317.21405029296875
5855,320.4422302246094
5856,296.71636962890625
5857,213.701416015625
5858,286.1302185058594
5859,200.0131072998047
5860,304.61773681640625
5861,276.61541748046875
5862,229.11990356445312
5863,283.8727111816406
5864,306.13763427734375
5865,320.35223388671875
5866,312.290771484375
5867,296.8356018066406
5868,276.67852783203125
5869,277.21978759765625
5870,293.26983642578125
5871,316.1388244628906
5872,259.216796875
5873,289.11553955078125
5874,263.22366333007807
5875,130.52389526367188
5876,308.77825927734375
5877,268.87582397460943
5878,300.12628173828125
5879,298.17852783203125
5880,292.894287109375
5881,308.09063720703125
5882,241.6489562988281
5883,307.82269287109375
5884,306.8260803222656
5885,323.71990966796875
5886,277.78311157226557
5887,262.00289916992193
5888,303.6797180175781
5889,251.407470703125
5890,306.6763610839844
5891,303.1788635253906
5892,187.3985137939453
5893,286.446044921875
5894,307.0796813964844
5895,233.5862274169922
5896,198.9920196533203
5897,261.0087280273437
5898,295.0404357910156
5899,262.97787475585943
5900,319.89324951171875
5901,316.7525634765625
5902,281.9422912597656
5903,277.63311767578125
5904,258.6171264648437
5905,311.697265625
5906,317.94708251953125
5907,285.00274658203125
5908,299.22314453125
5909,302.9391784667969
5910,231.91964721679688
5911,314.4034118652344
5912,292.46856689453125
5913,288.94329833984375
5914,242.9574279785156
5915,288.71893310546875
5916,269.80581665039057
5917,307.0321350097656
5918,144.8990936279297
5919,314.42535400390625
5920,336.4812927246094
5921,318.6749572753906
5922,283.58026123046875
5923,283.98077392578125
5924,292.5698547363281
5925,302.2446594238281
5926,269.72662353515625
5927,170.4139404296875
5928,316.525390625
5929,281.32379150390625
5930,304.4499206542969
5931,296.0802307128906
5932,309.5522155761719
5933,308.855224609375
5934,289.924072265625
5935,277.328857421875
5936,327.240966796875
5937,305.06890869140625
5938,279.02243041992193
5939,322.09967041015625
5940,153.6616973876953
5941,126.87109375
5942,301.36773681640625
5943,320.3676452636719
5944,273.6986694335937
5945,287.97540283203125
5946,250.81954956054688
5947,275.672119140625
5948,310.945068359375
5949,298.9906311035156
5950,287.12530517578125
5951,241.84716796875
5952,316.39862060546875
5953,304.41571044921875
5954,310.02410888671875
5955,294.7872009277344
5956,305.00848388671875
5957,228.74365234375
5958,300.54132080078125
5959,318.01605224609375
5960,282.17938232421875
5961,296.5317077636719
5962,284.17144775390625
5963,312.0242919921875
5964,266.71212768554693
5965,275.1107788085937
5966,289.650390625
5967,269.93359375
5968,271.28814697265625
5969,302.6817321777344
5970,217.966796875
5971,287.628173828125
5972,210.4199523925781
5973,286.5857849121094
5974,196.0322723388672
5975,281.91571044921875
5976,313.697021484375
5977,239.81234741210938
5978,299.2754211425781
5979,217.1204833984375
5980,281.03652954101557
5981,260.7152709960937
5982,228.6241455078125
5983,249.76187133789062
5984,284.1260986328125
5985,313.07904052734375
5986,269.5640869140625
5987,278.92343139648443
5988,286.9253845214844
5989,298.81805419921875
5990,239.48825073242188
5991,263.30181884765625
5992,290.66912841796875
5993,286.98651123046875
5994,303.2072448730469
5995,278.3505859375
5996,214.4658508300781
5997,200.57452392578125
5998,307.5001525878906
5999,318.2685546875
6000,258.78289794921875
6001,305.9210510253906
6002,247.05941772460938
6003,304.904541015625
6004,317.58978271484375
6005,241.26168823242188
6006,222.8203430175781
6007,299.2896423339844
6008,251.6775360107422
6009,292.5998840332031
6010,321.3008117675781
6011,295.7681579589844
6012,207.78610229492188
6013,225.21499633789062
6014,200.2574615478516
6015,327.76116943359375
6016,278.7323608398437
6017,285.8124694824219
6018,265.86688232421875
6019,311.71844482421875
6020,312.3041687011719
6021,317.8811950683594
6022,257.39450073242193
6023,312.306640625
6024,238.74185180664062
6025,319.5285339355469
6026,269.0341186523437
6027,302.2281799316406
6028,321.106201171875
6029,311.75042724609375
6030,290.60052490234375
6031,302.7197265625
6032,290.8467102050781
6033,109.94425201416016
6034,278.013916015625
6035,244.0977478027344
6036,299.8787536621094
6037,298.7235412597656
6038,253.5678253173828
6039,310.26690673828125
6040,296.75518798828125
6041,152.08114624023438
6042,242.567138671875
6043,301.47747802734375
6044,276.36016845703125
6045,246.2271270751953
6046,315.5820007324219
6047,297.2838439941406
6048,322.309814453125
6049,313.7386779785156
6050,305.5265197753906
6051,296.9113464355469
6052,236.297607421875
6053,309.7893371582031
6054,198.2840118408203
6055,322.28363037109375
6056,294.17578125
6057,309.77398681640625
6058,254.0521545410156
6059,281.05599975585943
6060,243.3379821777344
6061,315.6690368652344
6062,317.89483642578125
6063,296.00909423828125
6064,304.0936584472656
6065,194.4504852294922
6066,286.442626953125
6067,305.3777160644531
6068,267.37481689453125
6069,260.06533813476557
6070,269.691650390625
6071,312.33050537109375
6072,283.51019287109375
6073,145.65037536621094
6074,295.0669860839844
6075,294.90155029296875
6076,282.3887634277344
6077,304.02398681640625
6078,260.68789672851557
6079,247.4147186279297
6080,250.0825500488281
6081,304.5402526855469
6082,312.8548278808594
6083,287.84185791015625
6084,264.60671997070307
6085,318.3395080566406
6086,206.24246215820312
6087,313.1916809082031
6088,280.6650390625
6089,308.6360778808594
6090,242.63009643554688
6091,322.16156005859375
6092,317.9996032714844
6093,287.5179138183594
6094,311.9385986328125
6095,303.69097900390625
6096,129.06918334960938
6097,262.67706298828125
6098,306.6407775878906
6099,181.8838653564453
6100,267.2308349609375
6101,288.74200439453125
6102,261.2338256835937
6103,266.42343139648443
6104,314.5399169921875
6105,295.9157409667969
6106,301.02618408203125
6107,257.65167236328125
6108,318.91778564453125
6109,281.41729736328125
6110,286.7281799316406
6111,167.6946563720703
6112,177.96682739257812
6113,263.59637451171875
6114,296.2127380371094
6115,242.42056274414062
6116,303.17431640625
6117,250.4693603515625
6118,155.91738891601562
6119,247.62954711914062
6120,261.1837158203125
6121,315.3106689453125
6122,291.7980041503906
6123,194.1513977050781
6124,303.9744567871094
6125,291.0654602050781
6126,320.1981201171875
6127,259.42111206054693
6128,153.01852416992188
6129,298.6143798828125
6130,306.8999328613281
6131,296.63763427734375
6132,288.8154296875
6133,306.9271545410156
6134,297.61773681640625
6135,211.29330444335938
6136,306.86798095703125
6137,169.21636962890625
6138,253.6133728027344
6139,215.85055541992188
6140,287.4326171875
6141,265.79751586914057
6142,274.50213623046875
6143,305.46612548828125
6144,297.13775634765625
6145,278.77194213867193
6146,296.3623046875
6147,295.4127502441406
6148,264.26483154296875
6149,166.72232055664062
6150,158.70925903320312
6151,229.75894165039062
6152,253.51187133789062
6153,272.2001342773437
6154,275.46759033203125
6155,172.13121032714844
6156,301.5909729003906
6157,258.75265502929693
6158,297.7053527832031
6159,322.3912353515625
6160,239.227294921875
6161,244.1141662597656
6162,312.2682800292969
6163,211.7283935546875
6164,270.38302612304693
6165,293.5028381347656
6166,215.16372680664062
6167,306.75244140625
6168,250.674560546875
6169,212.3463134765625
6170,302.5047607421875
6171,304.8494567871094
6172,280.82489013671875
6173,281.6961975097656
6174,241.34423828125
6175,235.2699737548828
6176,285.6435241699219
6177,254.0575408935547
6178,317.6210632324219
6179,253.8894500732422
6180,302.7930603027344
6181,200.0593719482422
6182,237.6025695800781
6183,280.47723388671875
6184,272.50994873046875
6185,293.2713623046875
6186,274.37173461914057
6187,242.96206665039062
6188,283.1645812988281
6189,291.1451416015625
6190,288.88873291015625
6191,227.3553924560547
6192,301.2696228027344
6193,308.96868896484375
6194,226.04672241210938
6195,307.6913146972656
6196,231.6068878173828
6197,176.37144470214844
6198,308.6239929199219
6199,254.5172882080078
6200,318.3167419433594
6201,289.41766357421875
6202,190.6014862060547
6203,287.4952697753906
6204,294.7349853515625
6205,314.9732971191406
6206,199.9075469970703
6207,209.1460876464844
6208,286.9761657714844
6209,290.3464660644531
6210,199.8744354248047
6211,291.05059814453125
6212,253.64840698242188
6213,296.6194152832031
6214,291.1109313964844
6215,298.4742126464844
6216,263.57943725585943
6217,295.0813293457031
6218,277.3412475585937
6219,290.8136291503906
6220,294.1599426269531
6221,303.10137939453125
6222,222.9215850830078
6223,208.7072296142578
6224,276.3958740234375
6225,308.5425109863281
6226,285.21337890625
6227,312.2242126464844
6228,312.35235595703125
6229,312.78070068359375
6230,301.5155334472656
6231,323.4512023925781
6232,190.2794189453125
6233,289.58123779296875
6234,314.3744201660156
6235,292.3459777832031
6236,249.1904602050781
6237,200.73068237304688
6238,232.9566345214844
6239,312.7335510253906
6240,312.0674743652344
6241,287.53363037109375
6242,257.41732788085943
6243,290.39910888671875
6244,193.00308227539062
6245,172.10549926757812
6246,238.11746215820312
6247,197.8052520751953
6248,306.16485595703125
6249,132.45146179199222
6250,319.0855407714844
6251,270.7550048828125
6252,278.203125
6253,254.2394256591797
6254,265.1723022460937
6255,313.61224365234375
6256,287.9343566894531
6257,304.385009765625
6258,185.30763244628903
6259,220.31900024414062
6260,253.55160522460938
6261,299.7731018066406
6262,287.74774169921875
6263,315.932373046875
6264,281.12338256835943
6265,331.4190979003906
6266,311.50067138671875
6267,277.42568969726557
6268,99.90478515625
6269,289.61083984375
6270,310.86419677734375
6271,273.4315185546875
6272,308.74554443359375
6273,312.491943359375
6274,303.9753723144531
6275,275.91439819335943
6276,145.4122314453125
6277,257.83526611328125
6278,309.1205139160156
6279,128.8856201171875
6280,270.69125366210943
6281,252.8206024169922
6282,278.49383544921875
6283,283.1385803222656
6284,255.2532196044922
6285,245.9798126220703
6286,299.52838134765625
6287,276.84356689453125
6288,286.96282958984375
6289,313.276611328125
6290,297.5199279785156
6291,273.37918090820307
6292,180.11944580078125
6293,308.50262451171875
6294,264.73974609375
6295,271.33474731445307
6296,130.77873229980472
6297,336.16473388671875
6298,285.9461669921875
6299,246.93356323242188
6300,284.2327575683594
6301,319.07489013671875
6302,323.66632080078125
6303,190.11941528320312
6304,215.7076416015625
6305,303.3133239746094
6306,311.81817626953125
6307,280.77597045898443
6308,244.91207885742188
6309,267.5074462890625
6310,268.81576538085943
6311,268.1776733398437
6312,263.1729736328125
6313,270.17019653320307
6314,237.82986450195312
6315,249.5949249267578
6316,321.436279296875
6317,266.30667114257807
6318,317.6905517578125
6319,266.2139892578125
6320,239.7025451660156
6321,242.1704864501953
6322,297.319580078125
6323,291.165283203125
6324,301.72601318359375
6325,296.4228515625
6326,309.4505615234375
6327,286.3445739746094
6328,248.6653594970703
6329,295.24896240234375
6330,300.5925598144531
6331,249.2144470214844
6332,303.34466552734375
6333,338.9256896972656
6334,271.81112670898443
6335,315.871337890625
6336,260.32196044921875
6337,289.8187255859375
6338,252.2492218017578
6339,193.0944976806641
6340,312.8113708496094
6341,273.4086303710937
6342,278.15664672851557
6343,284.2519836425781
6344,304.89312744140625
6345,279.30877685546875
6346,300.1094055175781
6347,299.08441162109375
6348,300.9766540527344
6349,283.54638671875
6350,251.58865356445312
6351,245.9454040527344
6352,219.4431610107422
6353,265.8710327148437
6354,314.4173889160156
6355,266.40460205078125
6356,251.27294921875
6357,246.3199157714844
6358,238.2467803955078
6359,309.8328552246094
6360,291.0760498046875
6361,304.8278503417969
6362,193.8852386474609
6363,307.33978271484375
6364,314.1474609375
6365,279.35302734375
6366,308.72088623046875
6367,251.67575073242188
6368,302.84234619140625
6369,124.4202651977539
6370,287.63116455078125
6371,213.15853881835938
6372,257.8974609375
6373,307.57769775390625
6374,310.36785888671875
6375,276.07940673828125
6376,299.71160888671875
6377,204.1835021972656
6378,312.6987609863281
6379,281.4305419921875
6380,299.36322021484375
6381,308.7314453125
6382,274.07916259765625
6383,247.40234375
6384,272.41183471679693
6385,273.38656616210943
6386,285.3716735839844
6387,302.1244201660156
6388,268.09701538085943
6389,209.2526092529297
6390,290.7667541503906
6391,206.60922241210938
6392,154.5889434814453
6393,314.9281921386719
6394,298.5856018066406
6395,303.77593994140625
6396,274.20169067382807
6397,281.7535095214844
6398,195.351318359375
6399,288.0386047363281
6400,291.0077819824219
6401,124.13446044921876
6402,291.82244873046875
6403,298.55462646484375
6404,218.77621459960938
6405,289.9964904785156
6406,263.44680786132807
6407,300.5450744628906
6408,299.4959411621094
6409,152.8029022216797
6410,156.00286865234375
6411,312.4809265136719
6412,309.66607666015625
6413,281.94976806640625
6414,272.95828247070307
6415,293.37823486328125
6416,285.94012451171875
6417,283.1182861328125
6418,272.87188720703125
6419,49.2669677734375
6420,279.4620361328125
6421,257.08139038085943
6422,242.2340087890625
