	z_coordinate_0	z_coordinate_1
0	0.004676611162722111	0.0217799823731184
1	0.004685183987021446	0.021881889551877975
2	0.004682441242039204	0.021855205297470093
3	0.00468031968921423	0.021821189671754837
4	0.004684697836637497	0.021872418001294136
5	0.0046857800334692	0.0218853447586298
6	0.004672585055232048	0.021709077060222626
7	0.004684961400926113	0.021889792755246162
8	0.004685249179601669	0.021886220201849937
9	0.004673987627029419	0.021768923848867416
10	0.00468502938747406	0.021890031173825264
11	0.004685193300247192	0.021889764815568924
12	0.004684393294155598	0.02188306301832199
13	0.004674037918448448	0.021749766543507576
14	0.00468378234654665	0.021885108202695847
15	0.004685026593506336	0.021884936839342117
16	0.004685248248279095	0.02189011313021183
17	0.004685265012085438	0.021887626498937607
18	0.004685039632022381	0.021886471658945084
19	0.004684990271925926	0.021889805793762207
20	0.004675449803471565	0.02173861488699913
21	0.004674217663705349	0.021737098693847656
22	0.004684481769800186	0.021883103996515274
23	0.004645951092243195	0.02135012298822403
24	0.00468054972589016	0.021820662543177605
25	0.004660456441342831	0.02160092256963253
26	0.004681439138948917	0.021840456873178482
27	0.00468054786324501	0.021612221375107765
28	0.004682520404458046	0.021853812038898468
29	0.004685802385210991	0.021882811561226845
30	0.004685046151280403	0.021888718008995056
31	0.004683857783675194	0.021883677691221237
32	0.004677007906138897	0.021785913035273552
33	0.004683798179030418	0.021875599399209023
34	0.004684708081185818	0.021887678653001785
35	0.00467713363468647	0.021823395043611526
36	0.004680115729570389	0.021800201386213303
37	0.0046842144802212715	0.02188454195857048
38	0.0046851616352796555	0.02188022993505001
39	0.004682960920035839	0.021838970482349396
40	0.004681527614593506	0.021847384050488472
41	0.004671817645430565	0.021717742085456848
42	0.004681612364947796	0.02184491977095604
43	0.004683518782258034	0.021871432662010193
44	0.004683120176196098	0.021859804168343544
45	0.004681386053562164	0.021859610453248024
46	0.004679232835769653	0.02180599234998226
47	0.004685325548052788	0.021889861673116684
48	0.0046854643151164055	0.021890316158533096
49	0.004684637300670147	0.021884435787796974
50	0.004684461280703545	0.021888867020606995
51	0.004683574661612511	0.02188432402908802
52	0.0046795932576060295	0.021729135885834694
53	0.004668738692998886	0.02169295959174633
54	0.004681020975112915	0.021806031465530396
55	0.004684502258896828	0.021887734532356262
56	0.004632021300494671	0.021530253812670708
57	0.004684981890022755	0.021878648549318314
58	0.00468386709690094	0.021887019276618958
59	0.004685025662183762	0.021890893578529358
60	0.004678342491388321	0.021789630874991417
61	0.004685051739215851	0.021888673305511475
62	0.004679457284510136	0.02181117609143257
63	0.004652520641684532	0.021535616368055344
64	0.00468536838889122	0.02189035341143608
65	0.004682271741330624	0.02186974138021469
66	0.004685144871473312	0.021890055388212204
67	0.004684949293732643	0.021890565752983093
68	0.004684543237090111	0.02185126021504402
69	0.004684759303927422	0.021890608593821526
70	0.0046850889921188354	0.021891240030527115
71	0.0046851858496665955	0.021890319883823395
72	0.004682309925556183	0.021854039281606674
73	0.004683469422161579	0.021873872727155685
74	0.004684103652834892	0.021883733570575714
75	0.004685213789343834	0.021890494972467422
76	0.004684658721089363	0.021881775930523872
77	0.004684805870056152	0.021864358335733414
78	0.004684905521571636	0.021890372037887573
79	0.004680336453020573	0.02172519639134407
80	0.004684619605541229	0.021883752197027206
81	0.004685292020440102	0.021884925663471222
82	0.0046849120408296585	0.021890107542276382
83	0.004685122519731522	0.021890588104724884
84	0.0046852221712470055	0.021890763193368912
85	0.004685059189796448	0.0218898206949234
86	0.0046852957457304	0.02189035713672638
87	0.004685455001890659	0.02189077064394951
88	0.004685074090957642	0.021884867921471596
89	0.004685236141085625	0.021889686584472656
90	0.004685266874730587	0.02187688648700714
91	0.004684949293732643	0.021890565752983093
92	0.0046846019104123116	0.021887151524424553
93	0.004685085266828537	0.02189037576317787
94	0.004685168154537678	0.021888725459575653
95	0.004684477113187313	0.02188253030180931
96	0.0046837590634822845	0.02175496332347393
97	0.004685619845986366	0.021875912323594093
98	0.004684829153120518	0.02188972756266594
99	0.004685009829699993	0.021889841184020042
100	0.004685860127210617	0.02188953012228012
101	0.004684904590249062	0.021882932633161545
102	0.004677651450037956	0.021812358871102333
103	0.004685075022280216	0.021890703588724136
104	0.004675806500017643	0.021790551021695137
105	0.0046842508018016815	0.021884310990571976
106	0.004685067571699619	0.02189045585691929
107	0.004680676385760307	0.02185114100575447
108	0.004685021936893463	0.021889377385377884
109	0.004685262218117714	0.02188865840435028
110	0.004684930667281151	0.021890200674533844
111	0.004685043357312679	0.021888265386223793
112	0.004684850573539734	0.021890252828598022
113	0.004680335521697998	0.021790549159049988
114	0.004684870131313801	0.021890077739953995
115	0.004680189304053783	0.021844659000635147
116	0.00468495674431324	0.021890763193368912
117	0.0046853553503751755	0.021887939423322678
118	0.004684695973992348	0.02188802883028984
119	0.004684818908572197	0.021889952942728996
120	0.004684594459831715	0.021886583417654037
121	0.004684642888605595	0.021879807114601135
122	0.004685264080762863	0.02188899554312229
123	0.004685074090957642	0.02189081907272339
124	0.004684283398091793	0.021865088492631912
125	0.004684949293732643	0.021890565752983093
126	0.004684148356318474	0.02187834307551384
127	0.004684256389737129	0.021879255771636963
128	0.004685360938310623	0.021889662370085716
129	0.004684991203248501	0.02189049869775772
130	0.0046829478815197945	0.021865351125597954
131	0.004683943465352058	0.021862152963876724
132	0.004684849642217159	0.02189055271446705
133	0.004684684798121452	0.02188817784190178
134	0.004684865474700928	0.02189008891582489
135	0.004685001447796822	0.02189064398407936
136	0.004685211926698685	0.0218900665640831
137	0.00468502938747406	0.021890323609113693
138	0.004684818908572197	0.021889952942728996
139	0.004684783518314362	0.021883659064769745
140	0.004685095511376858	0.021890439093112946
141	0.004684849642217159	0.02189055271446705
142	0.004683200269937515	0.021879781037569046
143	0.004685009829699993	0.021889841184020042
144	0.004685074090957642	0.021888207644224167
145	0.004685096442699432	0.02189050056040287
146	0.004684829153120518	0.02188972756266594
147	0.00468308012932539	0.021875308826565742
148	0.004685411229729652	0.021888848394155502
149	0.0046850088983774185	0.021889634430408478
150	0.0046804118901491165	0.02184450253844261
151	0.004685020074248314	0.021887632086873055
152	0.004684897139668465	0.021889837458729744
153	0.004685265012085438	0.021890301257371902
154	0.004684898070991039	0.021886741742491722
155	0.004685204476118088	0.02189013361930847
156	0.004684832878410816	0.021889343857765198
157	0.004684814251959324	0.02188805304467678
158	0.004682997241616249	0.0218735933303833
159	0.004685721360146999	0.021841032430529594
160	0.004684237763285637	0.02188642881810665
161	0.004684634506702423	0.02188914641737938
162	0.0046858517453074455	0.021882150322198868
163	0.00468427874147892	0.021888842806220055
164	0.004684736952185631	0.0218847393989563
165	0.004684804007411003	0.021884173154830933
166	0.0046850889921188354	0.021891240030527115
167	0.004685418680310249	0.02189015969634056
168	0.004684882238507271	0.021888520568609238
169	0.004684903658926487	0.021886060014367104
170	0.0046854522079229355	0.021886447444558144
171	0.0046857427805662155	0.021883420646190643
172	0.004684865474700928	0.021880336105823517
173	0.00468519888818264	0.021890893578529358
174	0.00468539260327816	0.02188780903816223
175	0.004677984863519669	0.021791670471429825
176	0.004685278981924057	0.021890439093112946
177	0.004684905521571636	0.021890372037887573
178	0.004684818908572197	0.021889952942728996
179	0.00468501728028059	0.021889954805374146
180	0.004684722051024437	0.021888094022870064
181	0.004684822633862495	0.02188836596906185
182	0.004682883620262146	0.021850818768143654
183	0.0046850889921188354	0.021888751536607742
184	0.00468490831553936	0.02189064770936966
185	0.004677273333072662	0.021783728152513504
186	0.004684413783252239	0.021883288398385048
187	0.004681507125496864	0.021846335381269455
188	0.004685023799538612	0.021890632808208466
189	0.004684627987444401	0.021888092160224915
190	0.0046851737424731255	0.02187594585120678
191	0.004663379862904549	0.021633125841617584
192	0.004682171158492565	0.021862592548131943
193	0.00468146987259388	0.021838441491127014
194	0.00468121562153101	0.021829696372151375
195	0.00468367338180542	0.02187580242753029
196	0.004685095511376858	0.021890439093112946
197	0.0046562617644667625	0.02123918943107128
198	0.004684568382799625	0.021850954741239548
199	0.004682799801230431	0.021859105676412582
200	0.004682683385908604	0.0218611191958189
201	0.004684874787926674	0.021887607872486115
202	0.004681535996496677	0.021851835772395134
203	0.004668213427066803	0.02163788489997387
204	0.004684800282120705	0.021889522671699524
205	0.004684329032897949	0.021869827061891556
206	0.00468487199395895	0.02188778854906559
207	0.004683559760451317	0.02187677100300789
208	0.004683521576225758	0.02187645062804222
209	0.004683909937739372	0.021869434043765068
210	0.0046856589615345	0.02187311463057995
211	0.0046849120408296585	0.021890107542276382
212	0.004685043357312679	0.021890465170145035
213	0.004599687643349171	0.020569998770952225
214	0.004685013554990292	0.021886901929974556
215	0.004685049876570702	0.021886607632040977
216	0.004652621224522591	0.021548142656683922
217	0.004685966297984123	0.021883781999349594
218	0.004679221659898758	0.0218148585408926
219	0.004684407263994217	0.02188723161816597
220	0.004684759303927422	0.021890003234148026
221	0.004684959538280964	0.021884068846702576
222	0.004673421382904053	0.02176370844244957
223	0.004684722051024437	0.021888596937060356
224	0.004678133875131607	0.02179449051618576
225	0.00468102190643549	0.02182537317276001
226	0.004685110412538052	0.021890362724661827
227	0.004684410057961941	0.021886033937335014
228	0.00468326173722744	0.021862149238586426
229	0.004683874547481537	0.02187974378466606
230	0.004684579558670521	0.021886473521590233
231	0.004674874246120453	0.021840475499629974
232	0.004679059609770775	0.0217838604003191
233	0.004663063213229179	0.021625692024827003
234	0.004684910178184509	0.02188980020582676
235	0.00468522310256958	0.021891169250011444
236	0.0046805404126644135	0.02177450805902481
237	0.004679902456700802	0.021842990070581436
238	0.004684854298830032	0.021890394389629364
239	0.00467534177005291	0.021781889721751213
240	0.004674194380640984	0.021789725869894028
241	0.0046755410730838776	0.021780256181955338
242	0.004682057537138462	0.021844811737537384
243	0.004684489220380783	0.021885640919208527
244	0.004682713188230991	0.02185739576816559
245	0.0046853311359882355	0.02188897877931595
246	0.004683054983615875	0.02186553366482258
247	0.004683379083871841	0.02185562252998352
248	0.004684915766119957	0.021888496354222298
249	0.004676980897784233	0.02179154008626938
250	0.004684852436184883	0.021887708455324173
251	0.004683112725615501	0.021843355149030685
252	0.004682883620262146	0.021870560944080353
253	0.00468108057975769	0.021816488355398178
254	0.004674185067415237	0.02171461097896099
255	0.004683788865804672	0.021879982203245163
256	0.004685116931796074	0.021888580173254013
257	0.004685010761022568	0.021879687905311584
258	0.00468439981341362	0.02188413217663765
259	0.004684679210186005	0.021882880479097366
260	0.004685462452471256	0.021890223026275635
261	0.004685110412538052	0.021890362724661827
262	0.004466491751372814	0.019517868757247925
263	0.004682944156229496	0.02188173681497574
264	0.004685182124376297	0.021890241652727127
265	0.004682005383074284	0.021840384230017662
266	0.004684877581894398	0.02188805490732193
267	0.004684954881668091	0.02188943140208721
268	0.00468502938747406	0.021890031173825264
269	0.004684668034315109	0.021889325231313705
270	0.004681695252656937	0.021853018552064896
271	0.0046800412237644196	0.02184256911277771
272	0.0046830009669065475	0.02182053215801716
273	0.004651244729757309	0.021432319656014442
274	0.004630235023796558	0.021201878786087036
275	0.00468441192060709	0.021882032975554466
276	0.004684431478381157	0.021888572722673416
277	0.004685530439019203	0.021877100691199303
278	0.00468502938747406	0.021890323609113693
279	0.004683482460677624	0.0218672938644886
280	0.004685320891439915	0.02188880741596222
281	0.004685273393988609	0.02188534289598465
282	0.004679396748542786	0.021800784394145012
283	0.004683221690356731	0.021864978596568108
284	0.004685250110924244	0.021889694035053253
285	0.0046850405633449554	0.021890172734856606
286	0.004679657518863678	0.02182406559586525
287	0.004685000516474247	0.021872330456972122
288	0.004685127176344395	0.021890848875045776
289	0.004685632884502411	0.021885946393013
290	0.00467079970985651	0.021771591156721115
291	0.0046829283237457275	0.021859504282474518
292	0.004685011692345142	0.021888021379709244
293	0.0046852827072143555	0.021888718008995056
294	0.0046847425401210785	0.021889694035053253
295	0.0046815890818834305	0.02184166945517063
296	0.004684862680733204	0.021885426715016365
297	0.004684465005993843	0.021882927045226097
298	0.004685570485889912	0.02188817411661148
299	0.004685066640377045	0.021890079602599144
300	0.004682912491261959	0.021861864253878593
301	0.004682114347815514	0.021869594231247902
302	0.004684915766119957	0.021868253126740456
303	0.004685140214860439	0.021888012066483498
304	0.004683847539126873	0.021879082545638084
305	0.004685463383793831	0.021885979920625687
306	0.004684455692768097	0.021874630823731422
307	0.004683292470872402	0.021877247840166092
308	0.004684909246861935	0.021889440715312958
309	0.004684792831540108	0.02188345603644848
310	0.004677743650972843	0.021793141961097717
311	0.0046848151832818985	0.021873412653803825
312	0.004680424928665161	0.021816633641719818
313	0.004685204476118088	0.021891040727496147
314	0.00468512624502182	0.02188759669661522
315	0.004684838466346264	0.021889252588152885
316	0.0046847108751535416	0.02188250795006752
317	0.004683535546064377	0.02187490276992321
318	0.0046850088983774185	0.02189081534743309
319	0.0046826014295220375	0.02187497355043888
320	0.004684110172092915	0.021881526336073875
321	0.004682067781686783	0.02185557410120964
322	0.004685179330408573	0.021890707314014435
323	0.004685127176344395	0.021889979019761086
324	0.004683926701545715	0.02187952771782875
325	0.004684135317802429	0.0218697227537632
326	0.004685410298407078	0.02189001441001892
327	0.004680369980633259	0.021846387535333633
328	0.00468427874147892	0.02188718132674694
329	0.00468309223651886	0.021844184026122093
330	0.004683898761868477	0.021875912323594093
331	0.004684370942413807	0.02186807617545128
332	0.004686216823756695	0.021876437589526176
333	0.0046846093609929085	0.021889714524149895
334	0.004684947431087494	0.021890494972467422
335	0.004684656858444214	0.021886970847845078
336	0.004685550928115845	0.021877117455005646
337	0.004675637930631638	0.021799985319375992
338	0.004684407263994217	0.021883752197027206
339	0.004685009829699993	0.021889841184020042
340	0.004683438688516617	0.021884767338633537
341	0.004685025662183762	0.021889684721827507
342	0.00468558631837368	0.02189074642956257
343	0.0046849120408296585	0.021889355033636093
344	0.004685484804213047	0.02189037576317787
345	0.004684342071413994	0.021884942427277565
346	0.004684878513216972	0.02188974991440773
347	0.004683658480644226	0.021872367709875107
348	0.004684802144765854	0.021889302879571915
349	0.0046783145517110825	0.021786849945783615
350	0.0046848878264427185	0.02188558503985405
351	0.004684558138251305	0.02188182808458805
352	0.0046852752566337585	0.021889790892601013
353	0.004683348350226879	0.021850964054465294
354	0.004684695973992348	0.021888773888349533
355	0.00468563474714756	0.02189072221517563
356	0.004684814251959324	0.021890245378017426
357	0.004683538340032101	0.02187495119869709
358	0.00468224473297596	0.021836411207914352
359	0.004684527404606342	0.021884949877858162
360	0.004684998653829098	0.021889569237828255
361	0.004682864993810654	0.02187090739607811
362	0.004684580489993095	0.021872593089938164
363	0.004684446379542351	0.021885383874177933
364	0.004682453349232674	0.02186846360564232
365	0.004685037769377232	0.02188609354197979
366	0.004684561863541603	0.021873408928513527
367	0.004684095270931721	0.021869027987122536
368	0.004684861749410629	0.021889492869377136
369	0.004685176536440849	0.021891627460718155
370	0.004676432348787785	0.021777411922812462
371	0.004684814251959324	0.02187207341194153
372	0.004682844504714012	0.021868225187063217
373	0.004680241458117962	0.021853892132639885
374	0.0046856822445988655	0.021889813244342804
375	0.0045720795169472694	0.02127540484070778
376	0.004684297367930412	0.021888889372348785
377	0.004683380946516991	0.021877558901906013
378	0.004681771621108055	0.021845132112503052
379	0.0046854689717292786	0.021890807896852493
380	0.0046842824667692184	0.021882541477680206
381	0.00469014048576355	0.021796200424432755
382	0.004685073159635067	0.02188960462808609
383	0.004684273153543472	0.02188241295516491
384	0.004684861749410629	0.021889492869377136
385	0.0046824123710393906	0.021850448101758957
386	0.004685196094214916	0.02188785932958126
387	0.004684814251959324	0.021889332681894302
388	0.004683566279709339	0.021862324327230453
389	0.004684731364250183	0.02188704162836075
390	0.004685012623667717	0.021889206022024155
391	0.004684040322899818	0.021879157051444054
392	0.004685254767537117	0.021889930590987206
393	0.004681380465626717	0.021796204149723053
