,tsne_x,tsne_y
7,19.079238891601562,-59.6174430847168
0,-0.8529829382896423,12.148293495178223
4,29.69046401977539,56.462608337402344
0,2.0058000087738037,-9.092897415161133
0,6.210799217224121,-11.490584373474121
0,-2.781367301940918,23.74325180053711
1,-53.96080017089844,-31.25081443786621
1,-45.1527214050293,-26.093904495239258
5,26.42887306213379,-14.223697662353516
1,-34.30009460449219,-32.66506576538086
0,9.846857070922852,-7.441940784454346
1,-54.29270935058594,-34.70322799682617
4,15.79114055633545,56.408992767333984
0,-10.792269706726074,-9.17970085144043
2,0.9222961068153381,-19.766008377075195
4,31.45789337158203,55.35753631591797
4,40.8718376159668,64.85888671875
0,-14.075016975402832,22.81934928894043
1,-51.18486022949219,-32.161048889160156
4,35.00847244262695,63.36899185180664
4,40.9020881652832,62.0595817565918
6,-62.845436096191406,-14.974224090576172
6,-68.14260864257812,-10.648276329040527
0,-15.945767402648926,-0.251873642206192
6,-65.25888061523438,-12.291842460632324
6,-63.013187408447266,-15.538543701171875
6,-50.96258544921875,-15.315759658813477
7,18.272815704345703,-59.31670379638672
2,-27.67235565185547,-36.864898681640625
0,34.096195220947266,-15.806087493896484
5,23.520782470703125,-32.73906326293945
7,14.913082122802734,-49.39015579223633
4,14.992252349853516,56.77030944824219
2,1.5002260208129883,-22.29257583618164
4,13.236891746520996,59.62577819824219
0,-3.899184465408325,0.8803763389587402
6,-74.3365249633789,-9.225521087646484
1,-39.22884750366211,-29.499942779541016
0,8.025871276855469,-0.5027984380722046
2,0.830645740032196,-21.239269256591797
2,7.319106578826904,-12.797029495239258
1,-31.415435791015625,-34.417449951171875
1,-51.5349006652832,-2.8934133052825928
0,-7.210141658782959,31.094125747680664
4,29.678913116455078,62.853759765625
3,-57.685604095458984,0.8496465086936951
0,-18.23799705505371,25.73487663269043
5,26.260282516479492,-32.54918670654297
1,-41.915714263916016,-32.69685745239258
4,27.316631317138672,59.25662612915039
5,31.197324752807617,-13.022082328796387
0,-7.932089805603027,32.525978088378906
2,-5.614808559417725,-23.386051177978516
1,-44.24057388305664,-27.970739364624023
2,42.58149719238281,64.34223937988281
7,15.184618949890137,-58.37331008911133
0,24.141286849975586,23.107990264892578
2,-9.732070922851562,-12.116968154907227
0,1.0691554546356201,19.800642013549805
0,2.4168262481689453,28.74806785583496
5,24.448942184448242,-29.39069366455078
4,30.47691535949707,65.30046081542969
1,-52.398563385009766,-5.961564540863037
0,33.490821838378906,-3.163400888442993
0,6.854980945587158,19.8894100189209
2,-19.28248405456543,4.450722694396973
4,32.47614669799805,62.76145553588867
0,-3.138612747192383,3.0055947303771973
7,17.04338264465332,-48.36398696899414
7,14.12768268585205,-56.25202560424805
4,24.10896873474121,51.154502868652344
5,26.637771606445312,-27.611167907714844
2,5.974932670593262,-25.53449249267578
4,16.278148651123047,66.07551574707031
0,-12.82784366607666,5.047064304351807
1,-49.87302017211914,-18.247283935546875
7,14.630532264709473,-56.85942077636719
5,25.745641708374023,-36.68876647949219
0,2.411599636077881,8.426060676574707
0,19.36343765258789,9.360718727111816
0,-3.269641637802124,20.434371948242188
6,-62.5715217590332,-16.896610260009766
0,4.344846248626709,1.301971197128296
0,-9.12684440612793,27.423255920410156
7,11.437385559082031,-57.384368896484375
5,19.973485946655273,-35.31880187988281
6,-58.326995849609375,-21.220529556274414
4,19.12820816040039,62.86878967285156
6,-70.07118225097656,-12.124251365661621
4,18.376399993896484,59.276092529296875
1,-54.184669494628906,-35.465938568115234
5,28.102771759033203,-16.290231704711914
4,17.388628005981445,62.35174560546875
0,10.579265594482422,7.320751667022705
2,5.364689826965332,-23.928958892822266
2,9.582538604736328,-26.069677352905273
0,-6.9968085289001465,-1.1128504276275635
0,-3.4863967895507812,-0.1903214454650879
0,28.653621673583984,8.303759574890137
0,18.81534194946289,2.8021655082702637
1,-57.876163482666016,-24.74538230895996
0,17.83517837524414,16.041242599487305
6,-70.04537963867188,-10.387191772460938
0,-13.393071174621582,21.067228317260742
0,22.072736740112305,7.488475799560547
4,26.89885711669922,57.00828170776367
4,27.52332878112793,67.00678253173828
3,-56.145442962646484,8.390762329101562
4,21.975618362426758,62.79205322265625
0,-18.28539276123047,2.906690835952759
3,-58.07832717895508,2.508584499359131
1,-32.16020202636719,-38.94508743286133
7,21.091411590576172,-55.396690368652344
7,19.25751495361328,-52.697998046875
0,9.712285041809082,14.60930347442627
6,-66.39694213867188,-9.872659683227539
2,-4.744925022125244,-21.339488983154297
4,26.355688095092773,57.7166748046875
0,13.660746574401855,1.4778566360473633
4,25.456518173217773,59.39754867553711
5,24.38360023498535,-29.25436782836914
7,13.754400253295898,-57.269283294677734
5,28.752120971679688,-30.787761688232422
5,24.03878402709961,-25.201412200927734
7,16.167879104614258,-58.45314407348633
2,-1.643187165260315,-18.456531524658203
5,28.458805084228516,-19.577373504638672
1,-53.61383056640625,-32.20267105102539
5,36.18461990356445,-10.210329055786133
5,28.795743942260742,-24.962387084960938
5,28.571868896484375,-12.121360778808594
0,0.04476486146450043,-8.524002075195312
1,-31.840450286865234,-33.60200500488281
3,-58.47386169433594,9.079412460327148
0,-0.30430305004119873,3.7937943935394287
5,23.41576385498047,-18.082794189453125
7,15.657544136047363,-61.233482360839844
2,-0.5206719040870667,-24.462566375732422
5,29.72969627380371,-24.239316940307617
0,33.49877166748047,-15.60568904876709
5,28.8695068359375,-13.30331039428711
2,-6.078516483306885,-21.229869842529297
1,-47.81767654418945,-28.694896697998047
1,-53.28995132446289,-28.297035217285156
0,0.3881304860115051,8.83635139465332
4,21.661123275756836,56.829654693603516
0,2.1859848499298096,-0.029756246134638786
0,-1.7453001737594604,2.1637330055236816
6,-61.511871337890625,-31.839813232421875
0,-11.979249954223633,9.117777824401855
2,3.6044211387634277,-3.4248087406158447
0,-0.54253751039505,30.759347915649414
2,-4.478875160217285,-13.948991775512695
0,-2.500506639480591,2.61145281791687
5,21.244892120361328,-28.382083892822266
0,21.411590576171875,-10.921942710876465
0,21.213489532470703,-11.559511184692383
0,11.0803804397583,15.812821388244629
4,29.50304412841797,51.444400787353516
3,-59.259918212890625,5.236654758453369
0,-15.861888885498047,7.586613178253174
1,-38.327613830566406,-36.28295135498047
0,5.181129455566406,28.69538688659668
0,18.800037384033203,-4.291591167449951
0,3.396592378616333,-2.2887566089630127
5,25.372652053833008,-33.02185821533203
3,-55.65103530883789,0.5964720249176025
0,24.260339736938477,10.661678314208984
4,27.16103744506836,51.87980270385742
1,-31.924558639526367,-33.87234115600586
2,-7.602933883666992,-17.087465286254883
2,-17.678529739379883,-38.550968170166016
6,-63.02863311767578,-19.13949203491211
0,14.412419319152832,12.879868507385254
6,-63.49699020385742,-24.171323776245117
0,-9.34299373626709,0.5913695096969604
4,31.390911102294922,58.70750045776367
0,-1.1729791164398193,5.904186248779297
4,11.666449546813965,58.810386657714844
2,12.014496803283691,-7.593499660491943
4,39.051048278808594,60.063743591308594
6,-55.34767150878906,-10.181302070617676
1,-47.97723388671875,-3.84220027923584
0,2.09899640083313,-7.890212535858154
4,30.01031494140625,51.733638763427734
4,38.51481246948242,67.85404968261719
3,-55.69954299926758,6.758347034454346
0,11.56759262084961,1.659456729888916
0,3.455378770828247,-9.298540115356445
0,-3.5841431617736816,-3.0194151401519775
5,27.57724952697754,-13.9933443069458
1,-32.21546936035156,-32.570674896240234
7,16.450544357299805,-59.21907424926758
6,-57.94951629638672,-20.28995704650879
6,-66.06690216064453,-16.608394622802734
6,-61.67268371582031,-6.9949951171875
7,17.71895408630371,-39.449039459228516
3,-62.56471252441406,11.266585350036621
2,-4.543969631195068,-24.000953674316406
4,12.562148094177246,61.206336975097656
6,-63.00852966308594,-6.630524158477783
5,19.49698829650879,-18.904001235961914
4,17.830650329589844,62.45246124267578
0,-9.06174087524414,29.74822998046875
6,-74.35948181152344,-8.809004783630371
0,-3.279139757156372,30.46871566772461
0,20.106544494628906,21.23644256591797
4,36.26353454589844,67.53353881835938
4,11.352067947387695,55.01789093017578
5,21.372426986694336,-46.12895965576172
6,-59.77735137939453,-25.64306640625
0,7.256586074829102,8.724115371704102
0,22.862735748291016,11.671318054199219
5,19.953948974609375,-26.807668685913086
7,11.543853759765625,-54.47166061401367
4,27.614776611328125,57.024635314941406
1,-28.172527313232422,-35.485740661621094
1,-52.93611145019531,-28.012968063354492
0,-10.039402961730957,5.012019634246826
2,-2.5542259216308594,-22.31559181213379
3,-52.6993408203125,3.4282195568084717
0,5.623090744018555,4.481915473937988
4,21.281835556030273,68.61307525634766
5,23.225788116455078,-30.838584899902344
0,-12.648444175720215,20.9342041015625
0,-2.400153160095215,13.194847106933594
7,10.891878128051758,-50.839027404785156
7,18.059362411499023,-54.74973678588867
1,-49.53685760498047,-3.7256476879119873
1,-55.84571838378906,-29.410385131835938
4,25.6873836517334,57.72052001953125
0,19.57687759399414,24.433595657348633
0,26.45004653930664,-4.80276346206665
0,-13.450008392333984,8.627939224243164
5,23.94182586669922,-17.15685272216797
5,30.326875686645508,-24.433427810668945
2,-2.8461339473724365,-24.560222625732422
2,6.456229209899902,-26.115541458129883
1,-42.755435943603516,-29.047517776489258
4,17.375320434570312,58.87494659423828
4,27.01105499267578,52.27690124511719
0,16.32809066772461,-2.174549102783203
0,12.671021461486816,13.481513977050781
0,6.433868885040283,12.509675979614258
4,26.672353744506836,63.293479919433594
0,8.102779388427734,6.363543510437012
1,-44.594425201416016,-23.08341407775879
2,-0.7599741816520691,-13.14860725402832
1,-51.20683670043945,-26.003347396850586
6,-59.356719970703125,-15.613463401794434
7,21.141286849975586,-61.63816452026367
1,-38.41563415527344,-24.744274139404297
4,30.209203720092773,59.763912200927734
6,-70.43791961669922,-9.716803550720215
0,-5.321357250213623,27.676645278930664
3,-54.63190460205078,-0.31725013256073
7,19.689956665039062,-56.8911018371582
0,20.185895919799805,-3.696688652038574
2,4.563939571380615,-28.412769317626953
0,3.798745632171631,9.929631233215332
0,-19.246112823486328,7.282190322875977
5,26.908710479736328,-27.482873916625977
1,-34.94035339355469,-34.42033386230469
7,13.23231029510498,-57.9576530456543
4,38.09260940551758,64.95436096191406
6,-56.18210220336914,-18.0733585357666
0,-16.047073364257812,17.21824836730957
2,7.863668918609619,-25.05122947692871
1,-57.81540298461914,-31.0286865234375
0,18.246883392333984,6.970884323120117
0,3.6282424926757812,10.462281227111816
0,7.35076379776001,1.4787704944610596
0,-11.455202102661133,25.03274154663086
5,30.177120208740234,-17.963794708251953
0,27.5853271484375,13.546801567077637
5,28.107662200927734,-25.50450325012207
0,-8.216124534606934,22.601316452026367
0,-5.2756829261779785,-1.3017678260803223
4,27.585304260253906,69.5259780883789
1,-31.959274291992188,-38.50879669189453
0,30.420412063598633,21.28223991394043
1,-43.12613296508789,-25.148855209350586
1,-44.62258529663086,-24.95121955871582
2,-10.963706970214844,-13.575233459472656
0,10.311123847961426,57.384544372558594
0,-1.243683934211731,26.075939178466797
5,27.757186889648438,-12.485002517700195
3,-57.00737380981445,1.97117018699646
4,14.632023811340332,59.317317962646484
5,31.247831344604492,-22.829214096069336
7,12.911280632019043,-56.83609390258789
7,13.059069633483887,-57.81977462768555
5,32.38074493408203,-30.35677719116211
4,13.626544952392578,58.93157958984375
1,-37.00735092163086,-39.511539459228516
0,-10.906723022460938,-8.761402130126953
0,-5.067059516906738,27.91855239868164
6,-49.63778305053711,-15.730274200439453
3,-55.65910720825195,-0.09907606244087219
0,12.14602279663086,-1.9641249179840088
5,35.4328727722168,21.974843978881836
7,13.957687377929688,-49.93043518066406
0,-9.849620819091797,25.012584686279297
4,32.621315002441406,58.4168586730957
4,22.715335845947266,65.673828125
6,-64.4901351928711,-17.642168045043945
2,12.115163803100586,-9.494485855102539
2,-28.1715087890625,-34.891395568847656
6,-62.889915466308594,-15.320378303527832
2,-8.393179893493652,-16.221492767333984
0,-12.825082778930664,17.625957489013672
6,-56.63950729370117,-19.25132942199707
4,33.71466064453125,57.68899154663086
0,4.438559532165527,27.250402450561523
1,-44.765811920166016,-31.60117530822754
7,13.320630073547363,-59.110164642333984
2,41.17985153198242,62.36964797973633
0,23.55985450744629,20.41325569152832
0,-20.348758697509766,5.578277111053467
0,28.23208236694336,7.872140407562256
5,28.666736602783203,-25.09150505065918
0,25.04254722595215,11.187995910644531
2,-20.98012351989746,4.390812397003174
0,-1.2938064336776733,6.918163776397705
1,-46.61069107055664,-33.6550178527832
1,-52.592037200927734,-25.05452537536621
0,25.079973220825195,21.274974822998047
5,34.498844146728516,-8.848797798156738
0,7.602001667022705,8.96831226348877
4,28.850433349609375,60.83732223510742
6,-52.54060745239258,-15.708727836608887
3,-51.156986236572266,0.6853940486907959
5,27.368803024291992,-23.852787017822266
0,-0.4287194609642029,28.024572372436523
4,37.70956802368164,55.67813491821289
4,37.03532028198242,54.98713684082031
0,-19.328540802001953,23.953516006469727
1,-52.40401840209961,-30.684894561767578
4,15.985249519348145,59.08396911621094
0,-7.475138187408447,9.883729934692383
6,-67.33395385742188,-7.099556922912598
3,-60.117671966552734,7.854476451873779
2,2.48823618888855,-10.423276901245117
0,-3.3333661556243896,25.614713668823242
0,29.256515502929688,18.625625610351562
5,32.032684326171875,-18.581018447875977
4,30.761600494384766,62.276607513427734
7,21.467777252197266,-59.435081481933594
0,-13.693802833557129,2.5021471977233887
4,22.743526458740234,69.12735748291016
5,31.914932250976562,-21.723073959350586
6,-60.738773345947266,-17.263927459716797
6,-57.740169525146484,-14.616251945495605
4,29.69318962097168,68.78531646728516
4,32.957183837890625,60.326900482177734
3,-58.15436935424805,1.0994445085525513
0,5.716279983520508,0.6670311689376831
1,-52.13581085205078,-28.843448638916016
6,-54.70281982421875,-23.62201690673828
7,16.96373748779297,-63.17928695678711
0,-14.365558624267578,24.928810119628906
2,-13.981689453125,-2.628683567047119
0,-12.35399055480957,10.959172248840332
0,13.856136322021484,-2.741166353225708
6,-73.13520812988281,-10.82697582244873
0,-15.941666603088379,20.192291259765625
2,10.557883262634277,-4.667884826660156
4,25.181968688964844,54.09743118286133
1,-57.18935775756836,-31.910985946655273
0,27.95716094970703,17.27424430847168
6,-55.79892349243164,-24.209699630737305
5,22.702686309814453,-26.13027000427246
1,-49.0778923034668,-2.101553201675415
0,-2.5020315647125244,26.980857849121094
5,28.56646728515625,-25.90330696105957
0,29.73877716064453,10.860692977905273
0,-12.35028076171875,1.6536860466003418
0,1.7238655090332031,29.657182693481445
0,16.819381713867188,24.501548767089844
0,-12.568499565124512,24.56121253967285
3,-65.38087463378906,-1.7716468572616577
4,37.828338623046875,57.896484375
7,15.94665813446045,-49.504032135009766
0,-3.3160576820373535,31.792314529418945
0,6.771316051483154,7.631567478179932
2,-7.250949382781982,-4.555866241455078
7,17.513126373291016,-56.466793060302734
2,-3.2372426986694336,-16.01405143737793
0,15.804831504821777,17.393497467041016
2,-5.883581638336182,-13.336262702941895
0,-5.68657922744751,4.799877643585205
0,7.957708358764648,16.59773063659668
0,8.665480613708496,10.260360717773438
0,15.502787590026855,0.03897905349731445
6,-58.69944381713867,-15.00847339630127
0,-7.120311737060547,24.810256958007812
0,-8.030526161193848,4.44331693649292
3,-53.61563491821289,4.648550033569336
0,-9.955184936523438,11.639627456665039
1,-32.29130172729492,-33.46828079223633
0,30.535018920898438,9.018516540527344
0,13.092113494873047,13.617382049560547
2,16.078609466552734,-12.063477516174316
0,-2.299373149871826,7.39215087890625
5,31.359418869018555,-17.37942886352539
4,18.612211227416992,61.8122444152832
0,10.822759628295898,-7.631761074066162
3,-57.719886779785156,4.379035472869873
5,30.459186553955078,-23.097278594970703
5,18.433504104614258,-19.031160354614258
0,17.14594078063965,0.1388820856809616
0,-6.808040142059326,21.496646881103516
0,-5.246224880218506,4.239686489105225
0,30.51421356201172,13.59340763092041
5,21.171480178833008,-36.94634246826172
4,24.528656005859375,65.45207977294922
7,11.8004789352417,-55.030555725097656
0,19.16396713256836,23.359493255615234
5,28.69379234313965,-14.411355972290039
0,5.3263020515441895,0.8683380484580994
0,-2.732116937637329,-1.12605881690979
2,-5.6201653480529785,-15.692331314086914
0,-18.435773849487305,21.471330642700195
7,16.528982162475586,-52.33871841430664
0,-6.700966835021973,30.525821685791016
5,23.934629440307617,-15.85015869140625
5,26.777875900268555,-26.551687240600586
2,1.0252189636230469,-18.714929580688477
0,-18.835777282714844,19.412517547607422
1,-55.5688591003418,-37.1501350402832
2,3.21142315864563,-12.070865631103516
4,21.86644172668457,61.61058044433594
1,-45.430233001708984,-22.20528793334961
5,24.862316131591797,-27.510822296142578
1,-39.70207977294922,-23.520633697509766
4,40.562076568603516,61.30241012573242
5,22.37552261352539,-23.678909301757812
3,-53.68134689331055,-2.3838744163513184
0,8.94742202758789,-7.455619812011719
0,0.3045080304145813,15.951350212097168
4,24.422367095947266,64.72100830078125
1,-36.73278045654297,-38.96184158325195
1,-40.28862380981445,-29.660602569580078
2,-7.466172218322754,-16.091129302978516
0,7.553162574768066,-9.535442352294922
0,27.741498947143555,6.081879138946533
7,20.405017852783203,-49.353973388671875
4,35.211814880371094,60.194766998291016
0,8.039411544799805,-4.346195220947266
0,-6.608421325683594,27.127971649169922
0,16.680274963378906,23.916126251220703
0,27.84014892578125,10.516923904418945
4,31.709352493286133,59.29829406738281
5,21.47125244140625,-29.431598663330078
5,32.941715240478516,-15.06442642211914
3,-57.06536102294922,1.186737298965454
3,-62.33695983886719,9.243574142456055
2,-10.40449333190918,-2.872349739074707
7,23.035537719726562,-54.17251968383789
0,25.18800163269043,8.510018348693848
2,2.7074778079986572,-21.161884307861328
5,29.850801467895508,-18.893037796020508
0,16.502517700195312,2.936342239379883
0,-18.097700119018555,9.526979446411133
0,6.057279586791992,6.778477668762207
2,-10.7717866897583,-14.135998725891113
0,-13.269197463989258,-0.8232102394104004
1,-34.39400100708008,-33.33586883544922
3,-63.5869026184082,7.276644229888916
0,-16.251436233520508,17.1824951171875
5,25.471214294433594,-18.799312591552734
2,-17.533735275268555,-38.65840148925781
3,-61.366939544677734,6.823302268981934
0,24.549152374267578,19.28600311279297
2,-4.632711887359619,-20.926502227783203
6,-57.7734375,-26.531131744384766
0,25.19247817993164,17.244319915771484
6,-58.709938049316406,-24.525867462158203
0,16.71225929260254,-4.601434230804443
0,15.257699012756348,21.959197998046875
1,-40.31905746459961,-34.164794921875
2,9.616119384765625,-28.74199867248535
0,-9.80638313293457,22.27692985534668
2,-3.9929609298706055,-19.08026885986328
5,28.896509170532227,-35.485660552978516
0,-12.657546997070312,3.455871343612671
7,21.07685661315918,-47.69548416137695
0,-10.065515518188477,6.364073753356934
4,26.33216667175293,50.89208221435547
0,8.105290412902832,25.529203414916992
1,-46.69960403442383,-28.218076705932617
0,1.4233484268188477,-9.659780502319336
0,-7.036024570465088,32.654075622558594
0,19.289033889770508,15.065009117126465
2,18.032981872558594,-19.30712127685547
0,13.529448509216309,23.55293083190918
4,31.98529815673828,66.8238296508789
1,-47.66487121582031,-4.20505428314209
0,29.60955810546875,-4.842883110046387
4,37.936134338378906,54.90766525268555
0,-14.583678245544434,17.338382720947266
0,1.9285423755645752,7.7154035568237305
1,-43.41463088989258,-22.919321060180664
0,8.957839965820312,14.518238067626953
6,-59.496315002441406,-27.870935440063477
6,-72.993408203125,-10.970857620239258
7,19.933565139770508,-47.43282699584961
6,-73.43708801269531,-9.013534545898438
6,-53.712833404541016,-17.885042190551758
0,19.8974666595459,19.95850944519043
1,-48.393699645996094,-31.14838981628418
0,0.2540159225463867,-7.236537456512451
0,16.86099624633789,21.559494018554688
0,-2.507741689682007,3.746744394302368
1,-32.49759292602539,-36.5482177734375
1,-36.259212493896484,-39.04787826538086
4,33.19477081298828,63.55858612060547
4,33.64999008178711,54.68715286254883
1,-41.11106872558594,-34.68644332885742
1,-51.09920883178711,-36.423831939697266
6,-65.42961883544922,-4.794609069824219
7,15.751062393188477,-55.30734634399414
0,14.442066192626953,15.25350284576416
0,-6.986883640289307,23.405906677246094
4,20.22593879699707,56.446041107177734
0,-11.561713218688965,22.147117614746094
0,16.727771759033203,4.124659061431885
6,-59.83034133911133,-20.990842819213867
1,-33.35350799560547,-38.82633972167969
0,5.3657989501953125,1.2105751037597656
2,-9.478328704833984,-14.394516944885254
0,-19.011314392089844,21.935020446777344
6,-60.497108459472656,-9.843740463256836
0,-1.6029257774353027,10.360793113708496
1,-47.16502380371094,-27.962379455566406
5,10.69943904876709,-12.98254680633545
0,-2.615217924118042,26.943031311035156
0,-9.332910537719727,18.185739517211914
3,-58.451576232910156,2.0851407051086426
0,-14.86831283569336,4.306641578674316
2,-18.671436309814453,2.432781934738159
0,-5.1947503089904785,3.169884204864502
0,29.319124221801758,11.391180992126465
1,-34.39506912231445,-38.83114242553711
1,-49.794090270996094,-33.58570098876953
0,8.343568801879883,29.648029327392578
2,-0.47949713468551636,-17.129173278808594
0,-18.73506736755371,20.776456832885742
6,-54.86980438232422,-31.18333625793457
3,-58.504127502441406,8.091645240783691
0,23.960229873657227,10.82494831085205
0,-12.458452224731445,27.34162712097168
5,34.34798812866211,-9.79244327545166
5,30.290054321289062,-13.960951805114746
0,6.674752235412598,17.047517776489258
4,23.019031524658203,62.91013717651367
2,-17.506654739379883,-39.096492767333984
2,4.766295909881592,-28.20962142944336
4,15.478379249572754,59.75214385986328
3,-56.08888244628906,-0.41958263516426086
0,6.989796161651611,-10.571454048156738
1,-40.28081512451172,-32.354549407958984
3,-57.27037811279297,8.612658500671387
7,16.291757583618164,-56.29208755493164
2,42.3953742980957,62.20697784423828
4,19.9382266998291,57.374351501464844
4,26.421388626098633,51.61793518066406
4,23.713794708251953,57.020469665527344
5,26.78289031982422,-19.76240348815918
6,-58.61728286743164,-18.01353645324707
0,1.224136233329773,14.784139633178711
5,29.071331024169922,-26.4518985748291
3,-59.37747573852539,9.615903854370117
4,21.4819393157959,63.70885467529297
5,20.54490089416504,-27.158565521240234
0,16.174211502075195,22.254446029663086
2,44.05146789550781,63.371639251708984
1,-42.71504211425781,-28.776559829711914
0,23.212081909179688,11.132589340209961
4,31.83799934387207,54.10642623901367
2,1.3319205045700073,-18.73094940185547
0,-6.796543121337891,-3.419847249984741
0,16.24381446838379,23.665367126464844
6,-64.18603515625,-16.83680534362793
1,-47.995086669921875,-30.97893714904785
1,-28.191137313842773,-36.71585464477539
1,-30.86589241027832,-40.010986328125
0,19.611770629882812,5.9207048416137695
4,23.24175262451172,58.896202087402344
2,-5.500401496887207,-24.341022491455078
1,-48.720516204833984,-37.41530990600586
6,-53.70074462890625,-19.228504180908203
6,-59.65409851074219,-9.487153053283691
5,31.799203872680664,-12.992878913879395
0,9.980265617370605,6.441382884979248
0,13.01855754852295,22.897968292236328
3,-64.87889099121094,-1.60811185836792
0,21.230308532714844,7.8298492431640625
0,16.721778869628906,20.358821868896484
1,-37.25499725341797,-30.523208618164062
2,4.745244026184082,-25.35169792175293
5,33.45229721069336,-19.6668643951416
7,14.66403865814209,-60.82847595214844
0,29.51040267944336,2.945232391357422
0,-15.592350006103516,25.060523986816406
5,24.519960403442383,-24.398950576782227
4,26.51566505432129,54.36211013793945
2,42.487422943115234,64.448974609375
2,42.96625900268555,63.34229278564453
7,16.674610137939453,-56.18994140625
4,27.145490646362305,56.27061080932617
3,-60.74184036254883,4.589994430541992
0,28.0905818939209,6.816367149353027
0,3.4930026531219482,3.9673051834106445
4,28.275781631469727,61.28682327270508
0,3.6871144771575928,29.25798797607422
0,-10.509302139282227,17.757503509521484
7,14.649380683898926,-49.77204132080078
0,30.638551712036133,12.6307373046875
0,-12.421716690063477,26.759981155395508
0,-1.3875174522399902,8.517961502075195
0,-9.238594055175781,-4.055390357971191
7,19.651037216186523,-55.976219177246094
6,-57.68490982055664,-10.823030471801758
4,34.38165283203125,58.78789520263672
2,9.22398567199707,-11.538904190063477
4,24.810287475585938,53.028282165527344
0,-8.180742263793945,19.786359786987305
6,-65.53173828125,-3.935096502304077
4,36.02691650390625,56.48923110961914
0,-9.436408996582031,13.981142044067383
0,9.322164535522461,15.397522926330566
1,-39.15827178955078,-33.156097412109375
6,-55.05295181274414,-12.653552055358887
6,-60.098384857177734,-12.211393356323242
0,4.821107864379883,3.280985116958618
4,22.084718704223633,69.33451843261719
0,-4.602537155151367,30.41623306274414
0,10.851210594177246,14.937233924865723
2,4.898753643035889,-25.954912185668945
4,24.601041793823242,62.413116455078125
0,28.53871726989746,19.79067611694336
7,12.138571739196777,-48.24847412109375
4,33.635780334472656,66.51924896240234
7,16.905261993408203,-55.760746002197266
0,13.206491470336914,-1.6296409368515015
0,17.722875595092773,-0.1315513253211975
0,-10.626344680786133,8.344095230102539
0,23.45648765563965,12.88100528717041
6,-69.95133972167969,-10.351470947265625
0,34.38127136230469,14.23668384552002
6,-56.015628814697266,-17.365182876586914
0,-15.008142471313477,4.512917995452881
0,11.850016593933105,2.2181806564331055
1,-40.668270111083984,-35.510746002197266
5,26.883939743041992,-36.34833526611328
6,-62.1295051574707,-25.61958885192871
2,-2.962764263153076,-22.33265495300293
0,13.508034706115723,0.08652889728546143
