1	2	3	4	5	6	7	8	9	10
-3.282196752976579	-1.982168855599808	-1.6058512157021017	-0.2773801408578565	-0.6761569768774058	-0.7594601330044818	0.7225421884137382	0.8447326919393747	-1.2303657071786898	-0.03306855462735513
0.817584445841733	-5.91529738464339	4.691077710935432	3.564151907686746	-1.806867642098834	-2.338902962564051	1.3911295490252493	-0.6300183084010983	1.299606409242828	-0.6364812879802164
-2.2144275806185605	-2.387120832665335	-2.727792326290757	-0.632684712928458	0.16411734503480566	1.8235322435326147	0.48975198052202007	2.1169546191921564	0.22914542556163428	0.5528945925539601
9.322736925457601	-0.1866422033787269	0.8920311170791873	0.23101831461037908	0.22684410896121196	-0.1483761651292747	0.08469392442659952	0.6349189559099806	-0.4617079545188293	0.40764337747864243
-2.4163189675579773	8.423460984887702	-0.1055209708451971	2.6255962913874664	0.5494412017548724	0.7243402832258458	-0.3011121251944789	0.03797039218360047	1.1717338768211811	0.9704547833460866
-2.4138020509115243	0.08730986219499753	-0.4081424213015931	-0.5401245036546817	0.7543385350843954	-0.04961590521286528	1.7056938741400733	-1.1602926408747716	0.9406552160238079	-0.4219357635131427
-3.6849339369912726	0.020812837851631752	-1.1087279425016157	1.1327976880074857	-0.9075034447762836	-1.8048075096344556	0.4930572744106506	-1.0886953053768318	-1.0408216263026633	-0.9837435747149371
-3.5234932108254093	-0.840230265766096	-2.4878250258533505	0.42696845345059514	-0.6116430840977497	-1.1908044876303234	1.4031446449461686	-0.11517386261064613	-0.5886519071926658	-0.5824912107968188
-3.342934788038316	2.444218785537833	2.0632371112337062	1.1076657183953085	0.3627159311881262	-0.24878131452620345	1.3289847727577069	-0.10961944693246069	-0.850233675045746	-0.09298509772459367
2.4889226383164655	4.595804120572308	0.24848374364397105	-1.8568669622531022	4.219859845103329	-2.4114558561689714	-0.3667318657247423	1.4752484585906325	-0.9583071570334794	0.4167576109274721
-0.2638389803618624	-4.046267672834271	4.769590372260862	2.887669274165953	-0.9608845548748732	1.7875311253244581	0.690149759932222	-0.42602581933749145	1.3329784513860923	-0.5875352655252963
-4.182858535705165	-2.3313210573605208	-0.6284319893079378	-1.614616254521405	0.12091236137974705	1.70480266431531	-1.5558898464670317	-0.3900517646472184	-0.31743692791404216	-0.19787937531648955
-2.3027708538965204	-1.4988044420930924	-1.8703549280426408	-1.1241833944765955	0.5143707906943785	1.4929617232689223	0.18335997984176577	0.5121995941606399	0.33686324086925473	0.45188153106460255
9.161026718063843	0.32633412134052614	-1.4491546714491519	-1.7757526746859815	-1.011659300705628	-0.20999791159641196	-0.2966728566874879	-0.45814163218748616	-0.430214140571901	-0.2780784704268435
-4.537284722009241	2.898339089440204	-0.033061998934315544	0.13964740391376604	-0.01562743298353306	-0.9796133805961688	1.2744594903227415	-0.21205036986761042	-2.042437846090372	-0.31982989192032046
-4.527394394022317	2.656119118558427	1.1772180988886014	-1.5396645831696625	0.858738380949309	-1.141796996021489	0.37257408330950953	-1.0944974740310067	0.5461377972232112	0.4276429926504547
14.381133990720448	-1.6822459729260844	-0.7900346434426446	0.9384844728557922	0.374731728838557	1.8162217266733007	-1.0362560103741116	0.653157255347502	-0.9525569525834503	-0.41822847473103203
-2.8712966396166473	-1.6289977305602525	-2.017457218449678	-0.4854190084571035	0.3558600667360246	-0.02981969043509334	0.44803663923719683	0.9311719065927473	0.4470927907437446	-0.6554460151340257
0.4145813613261864	-5.854985140471782	2.3347152137451004	4.025547967646623	-2.2734181636263844	0.828038612568414	0.981625106394236	1.3932159662016899	-0.15473931387003392	-1.394209523838272
-2.825543829605513	0.909494147101247	5.377982245760158	0.365434088389864	0.08363874725291554	-1.4794704911198355	0.2836169895312332	-0.707014019066563	0.3496662714158909	-0.7704583510184254
-0.7487937158996226	-4.16050584258132	4.8465568270113	2.333843265339338	-1.2743579836287058	-0.32833251028618265	-1.0945439088601279	0.8006171542534137	0.3948965279960644	-0.21661706009383927
-4.051040344094836	2.14803783644273	1.7373117673284661	-2.1739335301556086	1.1112815981206619	0.3226234219774257	-0.2829636529683077	-1.0268718359458209	0.8896240068269952	-0.13327763762807238
7.284808755850252	0.9870992625759868	-1.7378739275881796	-3.7336327225158454	-2.7576602875718286	-0.7135142103950431	-0.8274424329102367	1.722181413935852	0.39209257886452875	-0.8207477988724261
-1.3333531755956989	-1.860668172578813	4.881934947287884	1.49282060455598	-1.2131397440352607	0.6582270071135701	-0.32728753422540197	-0.17369607941652426	0.13185314852008698	-0.5294740781714576
-4.5935963684602115	0.8611268595536018	0.43679377786279217	-1.4974813065175159	0.9800506418752909	-1.5070013770700221	-0.7446191343910987	-0.8723741147366594	-1.0477765694649057	1.0004891671162808
-3.585005526742048	-2.191645937226746	-0.4792927804054588	-1.0328657363862384	-0.6396884990853253	-0.4557157243760084	-0.29398691433864427	-1.2406048460720285	-0.6362291489921725	0.2941846852889312
8.982638173662675	-5.329290606517978	-2.149185138200652	2.501953776646008	2.454077581087912	-0.05501415883750757	-0.47781748548322434	0.8197890777211669	-0.5476060800115308	0.27603803264879895
-3.39665101453063	-3.5788606655765154	-0.7186812181296913	-1.10940793275574	-0.26873239220908746	-1.4372074052693284	-0.618345196942998	-1.0182165814083526	0.3032799825154178	0.01642964411706447
-2.7791255094807656	-1.5010056933611648	-1.3623571743071672	-0.8244138813299934	0.43301365201703695	-1.6395806375693558	0.5316841611098314	-1.0575432249015881	0.37416899994097497	0.40175441312962407
9.283555708499192	-3.6182995425607416	-2.5152834058170828	2.0830238968204187	5.285496637844605	-1.9385283365542094	-0.15336748403465753	0.003553154417747038	0.3183035159092256	0.08749979349361914
-3.9462393145913617	3.6453668584202044	0.7092804058629232	-0.7416540558459518	0.8768291647800732	2.4598333007392994	0.3751222405966406	-0.45881463886325763	-0.8432196194746222	0.08225030933742078
-3.4439347754261447	2.631915677484839	4.964040320589285	0.16432556812718468	0.9280349089573187	-0.5001050311947018	-0.12895527091866574	-0.08478299354387431	0.2779521848140957	0.2497253642358758
