	elbo	tsne_cost
323	19617.91796875	2033.39990234375
324	19897.310546875	2041.982421875
325	19627.58984375	2046.255859375
326	19706.76953125	2050.481201171875
327	20207.58203125	2059.306640625
328	20196.640625	2063.896240234375
329	21111.21875	2071.86279296875
330	20736.849609375	2074.222900390625
331	21508.3046875	2083.017822265625
332	21458.94921875	2088.04296875
333	21985.814453125	2095.703125
334	22544.294921875	2102.421630859375
335	23009.76953125	2109.08251953125
336	22665.3515625	2113.726318359375
337	23285.2890625	2120.823974609375
338	22662.068359375	2128.533203125
339	23614.11328125	2136.486328125
340	22868.734375	2140.218017578125
341	23425.126953125	2144.29345703125
342	23198.44140625	2151.8154296875
343	22796.537109375	2155.4052734375
344	22136.130859375	2163.524658203125
345	22362.017578125	2166.9814453125
346	22085.8359375	2174.8935546875
347	21776.958984375	2182.462646484375
348	22011.41015625	2186.888916015625
349	21290.41796875	2195.399658203125
350	21805.375	2196.67236328125
351	21528.921875	2203.6015625
352	21388.646484375	2209.9013671875
353	21577.26953125	2216.506591796875
354	22154.275390625	2224.812744140625
355	21825.873046875	2230.91162109375
356	22050.064453125	2233.48779296875
357	22862.28515625	2242.4453125
358	22955.314453125	2247.101806640625
359	22992.951171875	2254.9228515625
360	23294.103515625	2260.40380859375
361	23804.74609375	2266.374755859375
362	23746.806640625	2270.125
363	24585.8828125	2278.298583984375
364	24520.333984375	2285.59375
365	25070.400390625	2289.740478515625
366	24648.0859375	2298.709716796875
367	24823.38671875	2303.364990234375
368	24680.958984375	2307.5166015625
369	25305.033203125	2311.998291015625
370	25164.314453125	2319.458984375
371	24934.048828125	2322.293701171875
372	24495.455078125	2328.777587890625
373	24667.015625	2333.25830078125
374	23456.00390625	2339.607421875
375	21848.287109375	2346.3359375
376	21897.541015625	2351.351318359375
377	21249.73046875	2358.826171875
378	21545.474609375	2363.75439453125
379	19496.265625	2371.1103515625
380	18930.33203125	2377.314453125
381	20655.23828125	2383.6142578125
382	21679.98828125	2389.8173828125
383	21098.072265625	2395.0830078125
384	21291.54296875	2401.807373046875
385	20954.759765625	2407.619384765625
386	22144.59765625	2414.150146484375
387	21373.10546875	2421.286376953125
388	21601.462890625	2428.51708984375
389	21174.158203125	2433.1767578125
390	21874.35546875	2440.0546875
391	21029.19921875	2447.924072265625
392	22341.51171875	2454.461181640625
393	23585.91796875	2460.577392578125
394	25177.970703125	2465.4189453125
395	24612.498046875	2472.527099609375
396	26313.248046875	2480.517578125
397	25732.92578125	2490.49267578125
398	25750.294921875	2492.48486328125
399	25333.193359375	2500.6953125
400	24056.369140625	2511.97412109375
401	24513.068359375	2516.259521484375
402	23433.009765625	2520.162353515625
403	24082.359375	2524.966796875
404	23828.615234375	2531.40771484375
405	23726.611328125	2538.980712890625
406	24364.80859375	2543.330078125
407	23417.630859375	2549.83447265625
408	23816.80078125	2557.95458984375
409	23751.853515625	2563.600830078125
410	22631.2265625	2570.724853515625
411	23449.0234375	2577.296630859375
412	21881.4375	2582.9697265625
413	23113.03125	2587.04541015625
414	21879.3125	2591.666259765625
415	23755.189453125	2603.091552734375
416	22437.998046875	2610.664794921875
417	24223.787109375	2613.800048828125
418	23466.978515625	2622.92578125
419	25110.107421875	2627.577392578125
420	23379.3515625	2634.429443359375
421	25130.64453125	2637.3486328125
422	24214.125	2647.199951171875
423	25571.7265625	2650.441162109375
424	25164.998046875	2656.899658203125
425	25983.53125	2662.520751953125
426	25228.96875	2672.3466796875
427	24081.82421875	2676.751708984375
428	23474.7890625	2683.02880859375
429	23652.166015625	2689.43798828125
430	21881.3984375	2693.91943359375
431	22178.853515625	2700.259033203125
432	22434.39453125	2706.033935546875
433	22310.21875	2713.88818359375
434	22065.0390625	2716.8818359375
435	22511.9453125	2725.84423828125
436	23023.009765625	2730.281982421875
437	23862.330078125	2737.9033203125
438	24165.126953125	2741.327880859375
439	24333.0625	2746.00048828125
440	25012.943359375	2753.112548828125
441	25604.845703125	2759.437744140625
442	24615.8203125	2765.626708984375
443	26524.384765625	2771.92041015625
444	25350.341796875	2777.81005859375
445	26211.03515625	2785.855712890625
446	23818.53515625	2791.249267578125
447	24856.3046875	2796.056396484375
448	24788.255859375	2803.38525390625
449	24379.7734375	2810.026123046875
450	24800.853515625	2815.4326171875
451	24121.294921875	2820.08203125
452	23968.515625	2828.01806640625
453	23334.736328125	2832.880615234375
454	23240.951171875	2843.228759765625
455	24778.931640625	2844.32958984375
456	24204.787109375	2852.181640625
457	24347.048828125	2856.752197265625
458	24953.552734375	2863.80224609375
459	25519.904296875	2868.433349609375
460	26211.615234375	2876.258056640625
461	26463.837890625	2881.465087890625
462	26497.59765625	2888.23974609375
463	26362.474609375	2893.482421875
464	26831.236328125	2901.1171875
465	26803.57421875	2907.8232421875
466	26746.169921875	2914.430419921875
467	26917.365234375	2919.42822265625
468	24251.240234375	2925.158203125
469	25343.943359375	2931.80224609375
470	25158.236328125	2937.55078125
471	22798.177734375	2944.421142578125
472	21383.837890625	2950.364501953125
473	23418.9140625	2956.443115234375
474	22486.1171875	2962.52734375
475	23836.03515625	2969.63134765625
476	24909.533203125	2974.697265625
477	25808.900390625	2981.78564453125
478	25551.607421875	2987.386962890625
479	26309.115234375	2993.19873046875
480	25258.80078125	3000.654541015625
481	26959.984375	3005.9462890625
482	26174.6953125	3012.197265625
483	26703.01171875	3019.1484375
484	25118.69140625	3024.886962890625
485	26511.1875	3032.436767578125
486	24853.23046875	3037.21337890625
487	26368.90625	3044.038818359375
488	25393.203125	3050.614013671875
489	25907.041015625	3056.572021484375
490	24669.837890625	3061.67431640625
491	26041.0078125	3067.5166015625
492	24973.0703125	3077.025634765625
493	26389.80859375	3081.4208984375
494	26621.181640625	3086.85107421875
495	26635.95703125	3093.354248046875
496	27738.4375	3101.619140625
497	26362.25	3107.250244140625
498	27489.357421875	3114.080810546875
499	24742.984375	3119.3857421875
500	27533.369140625	3128.137451171875
501	25579.310546875	3131.868408203125
502	27141.7109375	3138.912841796875
503	26088.224609375	3144.248779296875
504	27336.94140625	3152.5029296875
505	26338.064453125	3160.453369140625
506	28153.01953125	3165.84814453125
507	27125.494140625	3175.0419921875
508	28316.048828125	3179.150634765625
509	28562.9765625	3183.40966796875
510	28077.84375	3190.04150390625
511	28945.009765625	3193.4521484375
512	27634.51171875	3203.0732421875
513	28486.787109375	3206.79345703125
514	27177.38671875	3214.322021484375
515	26740.04296875	3221.09521484375
516	24773.73046875	3227.48486328125
517	26731.935546875	3233.726806640625
518	24829.814453125	3238.9853515625
519	26210.998046875	3243.798828125
520	26818.470703125	3250.961669921875
521	26866.541015625	3257.92333984375
522	26829.716796875	3263.419189453125
523	27791.923828125	3268.981201171875
524	27520.94140625	3276.44140625
525	29121.77734375	3281.280517578125
526	29743.544921875	3287.748291015625
527	29643.26171875	3295.036865234375
528	29953.693359375	3298.73095703125
529	30310.40234375	3305.90185546875
530	28951.41015625	3312.908935546875
531	29688.171875	3318.77685546875
532	28478.8515625	3324.681640625
533	27679.767578125	3330.182373046875
534	26870.87890625	3336.03271484375
535	26236.1171875	3342.93701171875
536	26187.494140625	3349.11083984375
537	26629.8359375	3355.693359375
538	27267.994140625	3361.504638671875
539	26805.498046875	3368.20703125
540	27079.802734375	3373.459716796875
541	27258.90625	3380.052734375
542	27339.0703125	3386.85791015625
543	27703.994140625	3393.88427734375
544	28232.91015625	3398.422119140625
545	28037.244140625	3404.95458984375
546	28830.748046875	3412.5576171875
547	30239.55078125	3420.087646484375
548	30491.1328125	3426.3916015625
549	30728.759765625	3431.106201171875
550	30861.19921875	3437.4287109375
551	30344.873046875	3441.93017578125
552	28778.578125	3449.855712890625
553	26247.986328125	3455.380126953125
554	26120.869140625	3461.0205078125
555	24778.658203125	3468.212158203125
556	25619.990234375	3474.057373046875
557	25390.857421875	3480.8515625
558	24167.880859375	3485.874755859375
559	25277.91015625	3492.01171875
560	26287.880859375	3498.822021484375
561	24637.556640625	3503.625244140625
562	26550.6328125	3511.43994140625
563	26461.0390625	3516.955810546875
564	28170.11328125	3522.79248046875
565	27831.34765625	3530.271728515625
566	28266.81640625	3535.500732421875
567	28196.650390625	3543.01025390625
568	28661.724609375	3548.02392578125
569	25605.25390625	3554.78125
570	25528.212890625	3561.2080078125
571	23052.837890625	3567.032958984375
572	26268.240234375	3573.6806640625
573	26137.345703125	3581.8642578125
574	26204.556640625	3586.979248046875
575	27110.3203125	3592.15283203125
576	26883.0078125	3599.60546875
577	27781.20703125	3605.5771484375
578	27964.619140625	3610.115966796875
579	27812.380859375	3618.55078125
580	28818.87890625	3624.10791015625
581	27199.46484375	3629.284423828125
582	29958.224609375	3637.978759765625
583	28272.0234375	3642.89404296875
584	28769.193359375	3649.980712890625
585	27222.515625	3654.65087890625
586	29354.57421875	3661.197265625
587	28515.341796875	3667.802978515625
588	29189.041015625	3674.602294921875
589	29829.361328125	3679.059326171875
590	30181.478515625	3685.78369140625
591	29273.986328125	3692.388916015625
592	30192.40625	3698.389892578125
593	29385.322265625	3704.669189453125
594	30804.08984375	3713.197021484375
595	30116.419921875	3718.37890625
596	30389.751953125	3723.21875
597	30078.23046875	3730.27197265625
598	30326.193359375	3736.963134765625
599	28305.375	3741.336181640625
600	30567.228515625	3749.4619140625
601	28105.912109375	3755.2626953125
602	30903.68359375	3762.33935546875
603	29808.591796875	3769.26708984375
604	30180.33203125	3776.30908203125
605	30935.91015625	3779.859130859375
606	30581.677734375	3791.24462890625
607	31016.763671875	3795.341064453125
608	30780.30859375	3804.164794921875
609	29572.072265625	3804.311767578125
610	30684.591796875	3813.286865234375
611	30208.67578125	3821.24169921875
612	29072.380859375	3827.1513671875
613	29564.734375	3829.615478515625
614	29288.033203125	3840.921875
615	29807.638671875	3844.134765625
616	29791.013671875	3851.720703125
617	29844.126953125	3858.89306640625
618	30662.119140625	3864.70361328125
619	30427.0	3872.0244140625
620	30971.13671875	3878.163330078125
621	31515.255859375	3887.148193359375
622	31064.470703125	3889.1484375
623	31992.7890625	3898.15869140625
624	32125.884765625	3901.751708984375
625	31685.9609375	3909.680908203125
626	32292.81640625	3911.903076171875
627	32258.69140625	3920.0068359375
628	31996.294921875	3928.52880859375
629	31890.654296875	3936.475830078125
630	31907.998046875	3939.553466796875
631	31859.61328125	3949.990234375
632	31789.59375	3954.553466796875
633	32395.478515625	3959.01318359375
634	32260.876953125	3965.6923828125
635	32351.310546875	3969.916259765625
636	33176.45703125	3976.798828125
637	32971.1875	3984.837646484375
638	33328.48828125	3995.158203125
639	33392.47265625	3999.3798828125
640	33702.0078125	4001.81884765625
641	33664.2578125	4010.42724609375
642	34481.55078125	4019.190673828125
643	34318.0	4020.8623046875
644	34575.92578125	4027.490966796875
645	34563.640625	4035.297607421875
646	34373.68359375	4043.378662109375
647	34180.87890625	4045.109619140625
648	34041.66796875	4053.715576171875
649	34021.46484375	4061.98681640625
650	34004.72265625	4067.94580078125
651	33575.54296875	4074.723876953125
652	33848.34765625	4078.008056640625
653	33470.37890625	4084.01416015625
654	33264.1640625	4090.338134765625
655	33954.32421875	4098.66357421875
656	33990.9609375	4101.85888671875
657	33838.32421875	4109.92333984375
658	34034.0390625	4112.99560546875
659	34380.86328125	4122.45751953125
660	34290.33984375	4126.87109375
661	34103.05859375	4133.3837890625
662	34297.5	4138.302734375
663	34929.33203125	4145.80078125
664	34838.96875	4149.4853515625
665	34616.125	4157.01708984375
666	34377.0546875	4163.3349609375
667	34328.09375	4170.18359375
668	34541.15234375	4173.51904296875
669	34313.63671875	4178.6181640625
670	33916.44921875	4188.76220703125
671	33610.2890625	4191.66357421875
672	33556.98828125	4200.37939453125
673	33111.8828125	4203.271484375
674	33422.01953125	4214.1708984375
675	33188.18359375	4221.6162109375
676	33636.6875	4224.95263671875
677	33572.90234375	4231.6826171875
678	33437.18359375	4238.9248046875
679	33799.60546875	4242.5107421875
680	34188.34375	4254.48876953125
681	34003.54296875	4260.9453125
682	34417.90625	4264.166015625
683	34687.62109375	4265.8896484375
684	34501.47265625	4273.1953125
685	34927.328125	4279.77783203125
686	34523.46484375	4287.10205078125
687	34805.6328125	4292.67919921875
688	34808.51953125	4298.18505859375
689	34168.16796875	4305.86279296875
690	34270.1328125	4314.548828125
691	33744.7265625	4319.51123046875
692	34022.5546875	4324.69140625
693	33769.26171875	4334.2587890625
694	33401.1875	4337.4501953125
695	33435.84375	4345.28369140625
696	33341.71484375	4348.94775390625
697	33336.7578125	4356.46826171875
698	33460.22265625	4364.3515625
699	33319.375	4368.9638671875
700	33623.51953125	4373.4951171875
701	34149.01171875	4378.12548828125
702	33554.50390625	4388.86767578125
703	34203.59765625	4395.48193359375
704	34032.19921875	4400.71337890625
705	34158.15234375	4411.4189453125
706	33861.78515625	4416.01953125
707	33860.76171875	4419.92578125
708	33730.3359375	4426.16064453125
709	33202.2578125	4432.50146484375
710	33565.609375	4440.19189453125
711	33575.19140625	4447.568359375
712	33266.87109375	4454.26904296875
713	33501.28125	4458.49072265625
714	33280.98046875	4468.853515625
715	33283.078125	4468.0400390625
716	33503.7890625	4477.0029296875
717	33239.83203125	4485.87353515625
718	33728.98828125	4488.42724609375
719	33711.3671875	4494.4228515625
720	34139.54296875	4501.60791015625
721	34561.28515625	4513.884765625
722	34703.0859375	4515.93505859375
723	34806.81640625	4519.3193359375
724	35149.51171875	4532.75
725	34720.421875	4539.2109375
726	35123.94140625	4539.541015625
727	35249.33984375	4550.84716796875
728	35436.98046875	4557.3583984375
729	35190.06640625	4560.81884765625
730	34970.578125	4566.22509765625
731	35047.90625	4576.41015625
732	34702.66796875	4580.5888671875
733	35339.80078125	4582.62841796875
734	35169.3203125	4588.0615234375
735	35030.68359375	4593.890625
736	35557.12890625	4601.59130859375
737	35439.0546875	4607.20361328125
738	35645.42578125	4615.421875
739	35826.0625	4619.25390625
740	35861.5625	4627.64599609375
741	36033.10546875	4632.40380859375
742	36416.92578125	4640.57958984375
743	36407.98828125	4650.134765625
744	36154.05078125	4653.87255859375
745	35528.74609375	4663.708984375
746	35563.1796875	4663.03369140625
747	35069.43359375	4669.021484375
748	34754.41015625	4678.06494140625
749	34204.69140625	4682.955078125
750	33314.94140625	4690.1640625
751	33204.3828125	4694.4267578125
752	33364.36328125	4704.18994140625
753	33283.296875	4707.81005859375
754	33291.75	4711.7021484375
755	33608.27734375	4727.09326171875
756	34132.23046875	4727.80517578125
757	34487.515625	4735.90185546875
758	34018.5390625	4737.43798828125
759	34487.12109375	4747.74951171875
760	34815.66796875	4757.353515625
761	34708.52734375	4759.60888671875
762	34471.78515625	4765.28369140625
763	34136.3203125	4774.76953125
764	33691.1328125	4782.26025390625
765	33494.8828125	4788.7646484375
766	33118.59765625	4796.7548828125
767	33007.234375	4795.2236328125
768	32811.86328125	4808.04443359375
769	33267.71484375	4806.34619140625
770	33144.984375	4815.916015625
771	33474.23046875	4818.06689453125
772	33984.75390625	4827.51611328125
773	34199.09375	4832.67431640625
774	34425.578125	4838.13330078125
775	34669.1640625	4848.8935546875
776	34907.109375	4854.5908203125
777	35239.59765625	4858.216796875
778	35184.95703125	4865.853515625
779	34804.72265625	4868.51171875
780	34634.5546875	4878.11376953125
781	34574.359375	4880.13720703125
782	34975.87109375	4882.6640625
783	34350.609375	4892.697265625
784	34422.2265625	4897.330078125
785	33774.828125	4905.3681640625
786	33850.3515625	4912.67236328125
787	33910.33984375	4913.59423828125
788	34190.1796875	4922.25537109375
789	34310.54296875	4930.02001953125
790	35032.5703125	4938.7021484375
791	34785.4375	4937.89892578125
792	35049.0546875	4945.876953125
793	35311.375	4950.33544921875
794	35242.140625	4957.4833984375
795	34965.6875	4969.46142578125
796	34635.0234375	4967.66796875
797	34493.81640625	4977.2265625
798	34706.34765625	4982.77197265625
799	33988.140625	4989.54638671875
800	33770.95703125	4998.50830078125
801	33945.7578125	5002.33349609375
802	33800.86328125	5006.9384765625
803	33037.1015625	5014.62158203125
804	33595.77734375	5021.2197265625
805	33757.953125	5028.5693359375
806	33748.5078125	5033.189453125
807	34124.890625	5041.6884765625
808	34109.28125	5047.376953125
809	34612.69140625	5054.11865234375
810	35363.14453125	5057.2451171875
811	35311.95703125	5066.583984375
812	35358.3984375	5072.7919921875
813	35072.953125	5078.49755859375
814	34980.70703125	5083.9404296875
815	34538.5390625	5087.48486328125
816	34379.98828125	5096.6826171875
817	34862.12109375	5105.11962890625
818	34247.28125	5107.20361328125
819	34132.12890625	5120.2451171875
820	34439.16015625	5123.1708984375
821	34351.56640625	5129.078125
822	34539.69140625	5138.22900390625
