3.881585013191655165e-01	1.155245304107666016e-02	1.155245304107666016e-01	2.475525651659284468e-02	1.260267604481090167e-02	5.287035475385949701e-02	2.903648648943220056e-01	0.000000000000000000e+00
7.304152902567162542e-02	0.000000000000000000e+00	1.283605893452962297e-02	0.000000000000000000e+00	1.260267604481090167e-02	1.432638726335890844e-01	1.980420521327427505e-02	0.000000000000000000e+00
3.758504795578290758e-01	9.917737642923990515e-02	1.064995500776502846e+00	4.951051303318568936e-02	3.780802813443270849e-02	7.373906196431910531e-02	1.437573344366890993e+00	2.691397039513838685e-01
2.768655453088148533e-01	0.000000000000000000e+00	4.177617187853212566e-01	4.951051303318568936e-02	0.000000000000000000e+00	1.474781239286382210e-02	2.178462573460170082e-01	3.648143065603155766e-02
3.923474617724148628e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.475525651659284468e-02	0.000000000000000000e+00	2.949562478572764421e-02	1.980420521327427505e-02	0.000000000000000000e+00
7.526385109379606086e-02	0.000000000000000000e+00	3.850817680358886719e-02	0.000000000000000000e+00	1.997476924549449612e-02	8.815180494430217839e-02	5.941261563982282168e-02	1.824071532801577883e-02
6.863370031680700312e-02	0.000000000000000000e+00	1.283605893452962297e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.058879507348892690e-01	3.960841042654855010e-02	0.000000000000000000e+00
1.307824872574716267e-02	0.000000000000000000e+00	3.850817680358886719e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.080153873988559832e-02	0.000000000000000000e+00
6.761356569686026441e-02	0.000000000000000000e+00	1.283605893452962297e-02	2.475525651659284468e-02	0.000000000000000000e+00	1.474781239286382210e-02	1.188252312796456434e-01	0.000000000000000000e+00
4.039108663235070340e-01	0.000000000000000000e+00	9.736102598684805154e-02	0.000000000000000000e+00	5.041070417924360669e-02	0.000000000000000000e+00	3.138892310006277664e-02	3.648143065603155766e-02
5.016780934243831869e-01	0.000000000000000000e+00	5.885284918325918435e-02	2.475525651659284468e-02	1.260267604481090167e-02	0.000000000000000000e+00	5.941261563982282168e-02	0.000000000000000000e+00
1.859911878153962972e+00	8.086717128753662109e-02	1.092170609368218415e+00	2.475525651659284468e-02	1.460015296936035267e-01	4.424343717859146458e-02	2.027495888301304561e+00	1.125438464315314108e-01
2.615649745149432534e-02	0.000000000000000000e+00	2.980440634268301942e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.119312831333705516e-02	0.000000000000000000e+00
1.719424184763206631e-01	0.000000000000000000e+00	3.318073131419994187e-02	0.000000000000000000e+00	6.515489058061078864e-02	5.899124957145528841e-02	3.946831294468470808e-01	0.000000000000000000e+00
8.944799630147106662e-01	0.000000000000000000e+00	1.283605893452962297e-02	0.000000000000000000e+00	5.778279737992720461e-02	2.949562478572764421e-02	2.275870186941964246e-01	0.000000000000000000e+00
7.442544046437965521e-01	0.000000000000000000e+00	6.418029467264811661e-02	2.475525651659284468e-02	1.281682708046653074e-01	2.949562478572764421e-02	3.613621984209333116e-01	0.000000000000000000e+00
3.671328301699656182e-01	2.310490608215332031e-02	4.482969531306513766e-01	0.000000000000000000e+00	5.041070417924360669e-02	4.424343717859146458e-02	6.611128943307059691e-01	6.539228087977359827e-02
4.344500235791476372e-02	0.000000000000000000e+00	2.567211786905924595e-02	0.000000000000000000e+00	1.997476924549449612e-02	6.373898526455493152e-02	9.080153873988559832e-02	0.000000000000000000e+00
3.036675363216760279e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.520535208962180335e-02	9.039351787972958741e-02	0.000000000000000000e+00	0.000000000000000000e+00
6.147351804769263239e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.997476924549449612e-02	4.424343717859146458e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.164865313835863753e-01	0.000000000000000000e+00	1.283605893452962297e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.617988722664969181e-01	0.000000000000000000e+00
