6.478011051071024679e-03	3.576814596717421968e-01	8.059850958890692890e-03	1.332975350893460687e-03	1.786461810475772254e-03	2.660401494879471515e-02	3.983604496922986231e-03
3.656933454709632159e-01	1.257157316884478959e+00	2.426416568977888266e-01	3.313683321842780249e-01	3.012033590336435918e-01	7.773045514759264751e-01	4.504471715839429846e-01
4.783986884856892413e-02	4.683426908544592072e-03	1.391712732093278691e-02	3.699658100421612111e-02	1.250523267333040513e-02	0.000000000000000000e+00	8.899312731863438797e-02
1.266083445504447014e-01	2.341713454272296036e-03	6.044888219168019668e-03	7.351843118667603094e-02	2.143754172570926791e-02	3.648143065603155679e-03	3.585244047230687348e-02
5.950028874049676647e-02	6.830760594960805232e-02	5.866048086521237492e-02	5.143280396094689066e-02	5.672889394858449119e-02	3.572437261280260457e-02	6.772127644769077026e-02
1.760070747304185584e-02	1.170856727136147975e-02	2.014962739722673223e-03	1.332975350893460774e-02	2.143754172570926791e-02	1.672659924155787264e-02	3.983604496922986231e-03
2.591204420428409871e-02	4.449255563117362339e-02	2.295509535212849478e-02	2.932545771965613599e-02	3.394277439903967131e-02	2.188885839361893668e-02	7.072844998589877807e-02
1.174869296706725491e-01	1.873370763417836829e-02	2.014962739722673223e-03	5.943065606630765219e-02	4.675157168476851838e-02	7.296286131206311358e-03	4.381964946615284767e-02
0.000000000000000000e+00	1.059549015921515402e-01	6.044888219168019668e-03	2.665950701786921374e-03	1.786461810475772254e-03	2.972281142284995403e-01	0.000000000000000000e+00
1.254785885320645611e-01	1.429862460574588268e-01	8.497082771256912748e-02	9.567731206233684449e-02	1.063119406552658908e-01	5.245097185436047721e-02	7.005153579273443176e-02
6.607571272092445380e-02	1.405028072563377535e-02	1.931334234947381864e-02	3.677007510111882094e-02	1.890963131619483040e-02	1.094442919680946834e-02	1.991802248461493202e-02
6.246657861727420574e-02	4.087052957431689948e-01	3.661172195922497014e-02	4.021576642990112166e-02	6.444985350382696765e-02	1.809286983389603587e-01	9.229981762239303222e-02
5.387756935903958988e-02	4.672788647381034832e-01	5.356770892475926776e-02	4.099550705689650187e-02	1.036176939600521735e-01	2.734128970848886397e-01	3.885182594430857672e-01
2.461644199406989170e-02	3.512570181408444098e-02	1.729837960975114802e-02	1.599570421072152998e-02	1.250523267333040513e-02	1.840025374763890401e-02	1.991802248461493202e-02
1.036481768171363879e-02	5.298255102054493237e-01	4.029925479445346445e-03	9.330827456254225244e-03	8.932309052378861053e-03	4.753496759816219774e-01	1.593441798769194492e-02
1.036481768171363879e-02	6.459607788034386899e-02	4.029925479445346445e-03	3.998926052680382495e-03	1.250523267333040513e-02	2.477994341599313796e-02	1.593441798769194492e-02
0.000000000000000000e+00	1.325442098282478831e-01	0.000000000000000000e+00	1.332975350893460687e-03	0.000000000000000000e+00	1.824071532801577840e-03	3.983604496922986231e-03
8.120795811448142110e-02	2.341713454272295949e-02	7.908072028049202562e-02	7.910072803497314453e-02	2.069609312667059983e-02	1.459257226241262272e-02	1.195081349076895956e-02
2.148751410368446996e-02	2.341713454272296036e-03	1.125349139058312749e-02	3.797893799268282217e-02	8.932309052378861053e-03	0.000000000000000000e+00	3.983604496922986231e-03
4.092154725689754052e-02	6.596589249533575672e-02	3.258179647977962196e-02	3.810305045201228119e-02	2.558557766000020203e-02	2.188885839361893668e-02	4.449656365931719398e-02
1.753719383311048985e-01	3.649551642907632176e-02	2.619451561639475276e-02	1.831751988484309202e-01	9.373410276530944052e-02	1.565958575198524855e-02	2.788523147846090275e-02
