1.533585048857189492e-01	3.568279224893320944e-01	8.435549259185791404e-02	2.113253605074998792e-02
9.108620598202660235e-02	3.099033452462458815e-02	4.564348220825195646e-02	8.453014420299994475e-03
5.520165676162356455e-02	8.388992340668387504e-01	1.386294364929199253e-02	8.453014420299994475e-03
3.129461549577258750e-02	3.809779277746228043e-02	2.338135695457458363e-01	1.690602884059998895e-02
2.133047013055710400e-02	0.000000000000000000e+00	4.969813346862792663e-02	0.000000000000000000e+00
4.437333345413208008e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.226507210149997237e-03
3.129461549577258750e-02	5.818901545759560395e-02	1.112782018184661936e+00	2.185072549959508545e-02
3.896291724273136525e-01	3.971477522366288759e-02	8.553332328796386941e-02	2.958555047104998240e-02
9.579987753005256984e-03	3.173999475396197534e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.891698723747616689e-02	2.303854330726291810e-01	0.000000000000000000e+00	4.226507210149997237e-03
8.251752172197614893e-03	2.155211524686951596e-01	0.000000000000000000e+00	0.000000000000000000e+00
3.049978613853454590e-02	6.271970012913579140e-01	6.931471824645996267e-03	6.698855539647544620e-03
6.539358979179745422e-03	1.071859200795491490e-01	0.000000000000000000e+00	0.000000000000000000e+00
6.539358979179745422e-03	1.088029025257497562e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.611934673218499980e-02	5.912991641224294437e-01	0.000000000000000000e+00	1.267952163044999345e-02
2.849697499048142041e-02	1.004561134006666176e-02	6.931471824645996267e-03	4.226507210149997237e-03
2.924199331374395527e-02	4.818485543347786892e-01	0.000000000000000000e+00	0.000000000000000000e+00
4.125876086098807446e-03	1.354197954785996694e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.195761601130167759e-02	1.553293241970780947e-01	1.386294364929199253e-02	4.226507210149997237e-03
4.125876086098807446e-03	5.904251596202021030e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.370809838885352461e-02	2.518301044685253287e-01	6.931471824645996267e-03	0.000000000000000000e+00
6.329032069160825391e-02	7.487441491389619508e-02	1.386294364929199253e-02	2.360488438024753444e-02
