2.695873514811197857e-01	7.566794894990466758e-02	1.283605893452962297e-02	4.200892014936967456e-02	5.577046295692180550e-02	3.150669011202725245e-02	5.765778185373329201e-01
1.763072141011556015e-01	5.433747881934756357e-02	0.000000000000000000e+00	2.510006740839794415e-02	2.390162698153791912e-02	0.000000000000000000e+00	3.828980549272284484e-02
7.550614039103190067e-02	8.251752172197614893e-03	0.000000000000000000e+00	4.319864812523427355e-02	4.150480237500420860e-02	2.363001758402044281e-02	1.343270218515970615e+00
6.085797627766927065e-02	2.570190174239022629e-01	0.000000000000000000e+00	1.400297338312322427e-02	0.000000000000000000e+00	6.762093847448175099e-02	3.828980549272284484e-02
3.853829065958658956e-02	2.958222230275471890e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.967208993845972462e-03	2.823757583444768890e-02	0.000000000000000000e+00
8.091234207153320812e-02	0.000000000000000000e+00	1.283605893452962297e-02	0.000000000000000000e+00	1.593441798769194492e-02	0.000000000000000000e+00	0.000000000000000000e+00
7.009993871053059322e-02	1.299985241322290319e+00	1.283605893452962297e-02	1.400297338312322427e-02	0.000000000000000000e+00	5.647515166889537780e-02	8.004565985806016970e-02
6.620592403411865723e-01	3.300700868879045957e-02	2.567211786905924595e-02	2.100446007468483728e-02	1.657122250260977814e-01	1.208269758657975618e-01	4.097828233098409212e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.849928669545842716e-02	0.000000000000000000e+00	5.277252139815364895e-01
1.848392486572265556e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.100446007468483728e-02	2.059493667777927486e-02	0.000000000000000000e+00	3.663481373384774309e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.593441798769194492e-02	0.000000000000000000e+00	3.583363739840955686e-01
2.772588729858398507e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.809858071683633288e-02	3.499451176873569214e-02	2.036090330644087232e-02	1.021222008280007199e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.262772768393330240e-02	0.000000000000000000e+00	1.782127345900937632e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.262772768393330240e-02	0.000000000000000000e+00	1.809012114283550243e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.210155409995955889e-02	3.112701437939172436e-02	1.575334505601362622e-02	9.531852768128177278e-01
4.918505986531575280e-02	8.251752172197614893e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.262772768393330240e-02	7.876672528006813112e-03	1.670234174613493064e-02
