	log_likelihood
837	-26.976699829101562
838	-27.617961883544922
839	-27.894851684570312
840	-27.312854766845703
841	-27.032846450805664
842	-27.849838256835938
843	-27.007959365844727
844	-27.878276824951172
845	-27.225330352783203
846	-25.771860122680664
847	-27.030136108398438
848	-27.713836669921875
849	-26.802907943725586
850	-27.218664169311523
851	-25.377126693725586
852	-27.752328872680664
853	-27.6365909576416
854	-27.154855728149414
855	-27.433826446533203
856	-27.430084228515625
857	-27.243051528930664
858	-27.905054092407227
859	-27.894622802734375
860	-27.610403060913086
861	-27.8082332611084
862	-27.84551429748535
863	-26.429393768310547
864	-27.49920654296875
865	-27.634281158447266
866	-26.531652450561523
867	-26.068984985351562
868	-25.646936416625977
869	-27.025920867919922
870	-26.71407127380371
871	-26.912439346313477
872	-25.902843475341797
873	-27.84173011779785
874	-26.84110450744629
875	-27.834430694580078
876	-27.946569442749023
877	-25.45623207092285
878	-27.934484481811523
879	-25.557289123535156
880	-25.57485580444336
881	-27.23175621032715
882	-25.371585845947266
883	-26.96209716796875
884	-27.787097930908203
885	-27.218273162841797
886	-26.571475982666016
887	-26.88588523864746
888	-26.476654052734375
889	-26.6411075592041
890	-26.980655670166016
891	-27.10761070251465
892	-27.905017852783203
893	-26.802759170532227
894	-27.501270294189453
895	-26.392669677734375
896	-27.96096420288086
897	-27.68955421447754
898	-27.8048095703125
899	-25.500385284423828
900	-27.840015411376953
901	-27.869094848632812
902	-28.095672607421875
903	-27.801349639892578
904	-26.15850257873535
905	-27.255847930908203
906	-27.812530517578125
907	-23.495407104492188
908	-27.755056381225586
909	-28.048757553100586
910	-27.937450408935547
911	-27.330230712890625
912	-27.954946517944336
913	-25.691431045532227
914	-26.819637298583984
915	-27.071788787841797
916	-27.7733211517334
917	-27.952571868896484
918	-27.788686752319336
919	-28.026647567749023
920	-27.378509521484375
921	-27.957691192626953
922	-27.781658172607422
923	-27.976232528686523
924	-27.828838348388672
925	-26.45985984802246
926	-27.626033782958984
927	-27.823511123657227
928	-25.26638412475586
929	-27.047054290771484
930	-27.70926284790039
931	-27.121597290039062
932	-28.049274444580078
933	-27.396556854248047
934	-27.875362396240234
935	-27.20003890991211
936	-27.05817222595215
937	-28.08754539489746
938	-27.82330322265625
939	-27.920207977294922
940	-27.878814697265625
941	-27.394739151000977
942	-27.6035099029541
943	-26.662023544311523
944	-27.863422393798828
945	-26.91486167907715
946	-27.72682762145996
947	-27.992259979248047
948	-27.34475326538086
949	-27.672170639038086
950	-27.871007919311523
951	-26.930984497070312
952	-27.064990997314453
953	-27.096019744873047
954	-28.039043426513672
955	-27.902902603149414
956	-27.68117904663086
957	-27.434005737304688
958	-25.906261444091797
959	-27.81711196899414
960	-27.957530975341797
961	-27.620336532592773
962	-27.138525009155273
963	-27.11476707458496
964	-26.330713272094727
965	-27.374942779541016
966	-27.273441314697266
967	-27.900238037109375
968	-26.881601333618164
969	-27.318313598632812
970	-24.767364501953125
971	-25.989355087280273
972	-27.84414291381836
973	-28.148767471313477
974	-26.911224365234375
975	-27.95285987854004
976	-27.193920135498047
977	-27.768722534179688
978	-27.918914794921875
979	-27.687637329101562
980	-26.372997283935547
981	-27.420787811279297
982	-27.53806495666504
983	-27.899221420288086
984	-27.69855308532715
985	-27.981897354125977
986	-27.962154388427734
987	-27.961170196533203
988	-27.90093994140625
989	-27.865970611572266
990	-27.84600830078125
991	-27.645824432373047
992	-27.808002471923828
993	-26.325735092163086
994	-27.968326568603516
995	-28.064849853515625
996	-27.819692611694336
997	-27.519323348999023
998	-27.337398529052734
999	-27.250951766967773
