4.991113571893601025e-02	2.247706760059703379e-01	2.805030690157477302e-01
2.397705746345779598e-02	2.363001758402044281e-02	8.770638991167201137e-02
1.514490631972851276e-01	2.829155759377913193e-01	3.122565032326601320e-01
3.300700868879045957e-02	7.876672528006813112e-02	1.071305032719902794e-01
2.357643477770746988e-03	3.611424836245449854e-02	2.503813524297214543e-02
2.357643477770746988e-03	1.575334505601362622e-02	3.245147409286090745e-02
9.954063503109679412e-02	3.227459544485265508e-01	3.732062163837453483e-01
4.595484052385602480e-02	1.605600172823125615e-01	3.032283311221689037e-01
4.199854532877603935e-02	1.159499125047163542e-01	1.222431340957070428e-01
2.967085481500950084e-02	1.030017950318076331e-01	9.559893863086393884e-02
2.633470094122854210e-02	8.144361322576348927e-02	8.673140836909493112e-02
8.228669117908088415e-02	2.590306699275970459e-01	2.485664362575918662e-01
1.454648355237480803e-02	3.611424836245449854e-02	4.510988908655503421e-02
1.828326011190609113e-02	3.150669011202725245e-02	4.259650082511697716e-02
9.029971742305625826e-02	2.249118414792147524e-01	2.141519651055973361e-01
8.452063515072777075e-03	1.575334505601362622e-02	1.972662828822824288e-02
6.436180014188597198e-02	1.731584559787403554e-01	1.991841818559615951e-01
7.072930433312240965e-03	7.356694069775668310e-02	5.790238839419768052e-02
2.259792438169725901e-02	9.125095605850219727e-02	6.700478008086668824e-02
2.357643477770746988e-03	2.036090330644087232e-02	3.398988081172188425e-02
4.145907220386323144e-02	8.724844997579400685e-02	1.135926807627958418e-01
2.024028090392651288e-02	4.399092089046131165e-02	8.770638991167201137e-02
2.161941398568704986e-02	1.240960901433771357e-01	8.623441400374957932e-02
1.414586086662448193e-02	8.471272750334306323e-02	8.833624589889445267e-02
1.080970699284352493e-02	2.823757583444768890e-02	4.510988908655503421e-02
6.032022002602920735e-02	1.831069642847234502e-01	2.111593669748561275e-01
8.452063515072777075e-03	0.000000000000000000e+00	2.800236411273160364e-02
3.202849829278024696e-02	1.333112066442316279e-01	3.487735967585109953e-01
1.414586086662448193e-02	6.762093847448175099e-02	7.812478835569983127e-02
2.024028090392651288e-02	6.301338022405450490e-02	5.434636508717256148e-02
5.334227831185269636e-02	1.104222481900995617e-01	3.694021166327165484e-01
4.145907220386323144e-02	1.137132509188218538e-01	1.258448840462587648e-01
4.715286955541493977e-03	1.575334505601362622e-02	7.105657506116570821e-02
2.473604922391930278e-02	7.683605497533624318e-02	7.441811893075545026e-02
1.218884007460406017e-02	5.320603739131580384e-02	5.161467720480526072e-02
3.478676445630132091e-02	7.222849672490899708e-02	5.154824639386671598e-02
6.966106259092992581e-02	3.805245757102966309e-01	3.954864007266447601e-01
5.850204967317126914e-02	1.920667073943398140e-01	1.910955281181131449e-01
2.121879129993672203e-02	8.337428353049537721e-02	5.685975334861061853e-02
1.178821738885373407e-02	5.974426594647494482e-02	8.051135068271249307e-02
3.278749005324175375e-02	1.085189282894134521e-01	1.336240526189141076e-01
7.072930433312240965e-03	4.399092089046131165e-02	6.518164293013792299e-02
1.178821738885373407e-02	5.113420161333950831e-02	3.182161810563847310e-02
2.357643477770746988e-03	7.876672528006813112e-03	4.203307564883308756e-02
6.717363182379275377e-02	2.978089803999120488e-01	3.250555686134705691e-01
1.886114782216597591e-02	5.974426594647494482e-02	1.179896012984495146e-01
2.397705746345779598e-02	9.051756425337358081e-02	9.776720133694735693e-02
1.793824158558229298e-01	4.112175567583604141e-01	4.967900176736760320e-01
6.668689380697652436e-02	1.773021275346929326e-01	5.937914516836564349e-01
4.715286955541493977e-03	7.476421919735995458e-02	0.000000000000000000e+00
1.650350434439522979e-02	7.398020950230685400e-02	7.539310047333253051e-02
1.788263742615576676e-02	7.222849672490899708e-02	6.175970393706133044e-02
1.414586086662448193e-02	1.212908625602722168e-01	1.046171150105522224e-01
1.178821738885373407e-02	3.938336264003406556e-02	1.072147185789710105e-01
3.007147750075982520e-02	1.004660725593566895e-01	1.024488523044688182e-01
1.316735047061427105e-02	7.476421919735995458e-02	9.167396958499031412e-02
6.101320535958218993e-01	9.836631227623332530e-01	1.908415293311052752e+00
2.357643477770746988e-03	2.823757583444768890e-02	6.427309219849938748e-02
1.414586086662448193e-02	2.036090330644087232e-02	1.699494040586094212e-02
9.430573911082987953e-03	2.496846155686811841e-02	4.727815179263844536e-02
7.072930433312240965e-03	2.363001758402044281e-02	6.763463606808912953e-02
1.080970699284352493e-02	5.186759341846813171e-02	6.232312911334522004e-02
2.633470094122854210e-02	1.680870110338384404e-01	8.045760578012721431e-02
0.000000000000000000e+00	4.399092089046131165e-02	3.888983140017259615e-02
1.886114782216597591e-02	6.762093847448175099e-02	1.510045005675943186e-01
9.430573911082987953e-03	3.611424836245449854e-02	1.019696424351656527e-01
1.788263742615576676e-02	5.974426594647494482e-02	7.966319507456080806e-02
1.454648355237480803e-02	3.611424836245449854e-02	2.594668597461068094e-02
6.953127530156349989e-02	1.377775994214144595e-01	2.301719239688811980e-01
3.926154188558357849e-01	5.432819263501600382e-01	6.606023528359152852e-01
7.072930433312240965e-03	2.363001758402044281e-02	2.070160983080532313e-02
9.916371553122592386e-02	1.467050124298442393e-01	9.448987277433834597e-02
2.024028090392651288e-02	4.072180661288174464e-02	1.519794821101713989e-01
1.507080574424899365e-02	5.647515166889537780e-02	7.413338849888765486e-03
1.218884007460406017e-02	2.823757583444768890e-02	7.071144950581106925e-02
3.674378524832173920e-02	5.440331589091907533e-02	2.070160983080532313e-02
1.080970699284352493e-02	9.719695828177711550e-02	1.793139286857237669e-01
5.031175840468633809e-02	2.480132227594202265e-01	2.287833371901894508e-01
3.438614177055099308e-02	1.162194176153703157e-01	5.742317852489450813e-02
5.693713742859509569e-02	2.424464523792266846e-01	2.869313744937672106e-01
2.397705746345779598e-02	5.186759341846813171e-02	1.449112688156372619e-01
1.628398570884652743e-02	7.876672528006813112e-02	1.013397864479432114e-01
6.779377314509177355e-02	1.581385027278553457e-01	2.670203185973957782e-01
9.430573911082987953e-03	5.186759341846813171e-02	2.811494868069409209e-02
8.751434858153465945e-02	1.083427450873635095e-01	2.390560160346209551e-01
2.357643477770746815e-02	6.301338022405450490e-02	8.183145778064421227e-02
3.202849829278024696e-02	7.683605497533624318e-02	2.126977736937170904e-01
3.514513353101249987e-02	9.912762858650901732e-02	3.398396356858034428e-01
