8.189688051553596637e-02	6.045494332218801642e-02	4.221429464428924083e-01	2.167236144284167831e-01	1.085726927066671399e-01
2.605816475430825646e-02	2.373191378763969336e-02	1.618161423261775533e-01	2.505351261920239422e-02	2.142160925371893593e-02
1.945997575171908023e-01	1.595998536672023627e-01	4.570929338765699068e-01	2.867223900484751620e-01	1.269419398801080179e-01
3.953004062623906301e-02	3.672302953454832652e-02	1.704433213832766414e-01	8.351170873067464973e-02	3.686781176205339294e-02
0.000000000000000000e+00	4.590378691818540816e-03	4.638353613919989765e-02	3.828980549272284484e-02	5.975406745384479780e-03
0.000000000000000000e+00	4.590378691818540816e-03	7.056308901587197979e-02	1.670234174613493064e-02	0.000000000000000000e+00
2.303969340216844575e-01	4.452869118444177654e-02	4.610470782878787199e-01	3.421884818249438243e-01	1.899813434173320825e-01
6.798259476970013038e-02	5.006675846529323043e-02	5.667227007621942203e-01	1.329908313521419583e-01	6.866849701980064224e-02
4.337083486686075379e-02	6.341048739603813433e-02	1.552729689797689716e-01	1.229348469929522764e-01	5.612291755347416367e-02
3.953004062623906301e-02	4.399860773654962892e-02	1.280240485834520936e-01	1.008555515702948546e-01	3.777609200313173515e-02
5.163107778792990626e-02	2.104671427745692658e-02	1.201473169548566977e-01	8.634985498635165679e-02	3.089240501666891056e-02
1.132600809398450342e-01	7.959647841800916723e-02	3.446781579838242848e-01	2.746349271521510982e-01	1.202519844318258313e-01
1.868350882279245367e-02	1.645633558563838750e-02	8.196808016577432354e-02	3.828980549272284484e-02	5.975406745384479780e-03
1.868350882279245367e-02	1.914153509582115428e-02	8.456277292828227876e-02	3.340468349226986128e-02	5.975406745384479780e-03
1.267654483479664640e-01	9.396107307333030623e-02	3.152448659719422897e-01	2.384607475924204745e-01	7.272025223436026642e-02
8.260242921069152477e-03	9.180757383637081631e-03	3.483409659807071984e-02	1.670234174613493064e-02	5.975406745384479780e-03
7.552621956158400707e-02	7.983732381403840783e-02	2.975932193356891076e-01	1.835896882666162577e-01	7.307216627844448364e-02
1.563489885258495526e-02	4.590378691818540816e-03	1.017244777014089246e-01	7.799868411328418627e-02	1.195081349076895956e-02
3.953004062623906301e-02	2.104671427745692658e-02	7.984806216040322979e-02	9.674800160419509687e-02	3.337242274448789375e-02
1.563489885258495526e-02	4.590378691818540816e-03	3.695411460344181359e-02	2.158746374658791420e-02	9.470795762949976368e-03
3.815920191599910666e-02	5.776974381200525310e-02	1.785549673923226277e-01	9.250438069722738410e-02	3.686781176205339294e-02
2.389514177365410427e-02	2.295189345909270234e-02	1.665308530940566023e-01	4.664097636579030842e-02	1.195081349076895956e-02
5.211632950861651466e-03	3.291267117127677500e-02	1.505555995675020575e-01	1.183354653507830145e-01	4.284321850743787186e-02
3.215538469472326022e-02	1.836151476727416326e-02	1.134570365728333891e-01	8.981590385896613682e-02	3.337242274448789375e-02
1.868350882279245367e-02	9.180757383637081631e-03	5.778852728910224140e-02	2.993863461965537778e-02	2.390162698153791912e-02
7.817449426292476244e-02	6.236012250382379218e-02	3.275965479917304357e-01	1.774351625557405443e-01	9.155475271159205231e-02
8.260242921069152477e-03	9.180757383637081631e-03	6.088886150093964639e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.953004062623906301e-02	2.754227215091124142e-02	6.058486284211624939e-01	1.329908313521419583e-01	1.190588597593636305e-01
2.084653180344660586e-02	1.377113607545562071e-02	1.618161423261775533e-01	6.334331811192524253e-02	5.975406745384479780e-03
3.953004062623906301e-02	1.377113607545562071e-02	8.333765074264171124e-02	6.680936698453972256e-02	1.387446502159381950e-02
6.863681535075481788e-02	4.936900675691516249e-02	5.399849331656167983e-01	1.170741908521537589e-01	1.874026286190953738e-01
5.684271073879156033e-02	3.940822904473108984e-02	2.073164041652235945e-01	1.205634467573050983e-01	3.777609200313173515e-02
5.211632950861651466e-03	4.590378691818540816e-03	1.464468878368998805e-01	1.670234174613493064e-02	5.975406745384479780e-03
3.599617893534495100e-02	2.980006451638329140e-02	9.337307131567666729e-02	8.146473298589866630e-02	3.337242274448789375e-02
3.736701764558490735e-02	1.186595689381984668e-02	2.889426364455112070e-02	5.641122036669627554e-02	3.438779403423440628e-02
4.946805480727575755e-02	3.481785035291255076e-02	4.501396556233250995e-02	7.657961098544568967e-02	3.585244047230687348e-02
