	z_coordinate_0	z_coordinate_1
81	0.12684228	9.151154
82	-0.61866194	10.07619
83	5.4034767	5.6982846
84	4.7306013	0.13688964
85	0.39091724	6.9426303
86	5.036088	0.2370157
87	-2.7585168	7.910815
88	5.664941	4.3781767
89	5.6238656	4.218062
90	5.2378883	5.9706116
91	5.0540123	1.3267511
92	5.0979376	-0.100923166
93	5.2112646	1.6886407
94	0.35485262	1.1591145
95	-4.466791	-8.072253
96	4.1531496	-0.25615978
97	-2.7766938	2.4100683
98	1.4192739	3.8878095
99	-0.42525315	9.160658
100	-0.33915073	3.049186
101	-1.2307836	-5.8881607
102	-1.2421708	-7.297821
103	5.9369745	-0.86654425
104	5.0951824	1.14693
105	2.0358412	4.4072456
106	-0.91726756	6.895538
107	-4.5332594	3.5554867
108	0.58687913	2.189925
109	-0.6080259	-6.8246884
110	-7.8215795	2.002475
111	0.65615755	2.51463
112	0.6098831	2.1327972
113	8.098294	3.9266472
114	-0.2433239	9.897372
115	-8.229651	1.6788558
116	-2.6214137	4.3881197
117	4.7462854	0.7647739
118	0.38425243	1.3094227
119	5.3275795	3.9632127
120	-0.6370952	7.2006254
121	0.359069	1.1789113
122	-0.44485754	7.0845637
123	-0.47358263	8.160962
124	-3.2198787	3.179012
125	-2.7064397	3.470896
126	-3.5157733	4.142375
127	-4.7224026	-6.14127
128	-0.9612908	7.38267
129	-2.8493028	7.865395
130	-0.685357	8.552991
131	4.4101987	-0.23624896
132	2.6158965	1.2840214
133	-8.198079	1.3933024
134	-7.6862154	1.1549305
135	4.065711	1.3466463
136	-1.5691388	-7.2235985
137	-1.7767553	6.3957133
138	0.44190717	2.053505
139	-3.9699774	3.57896
140	-1.9543648	8.352295
141	8.550107	3.772458
142	5.411073	3.902962
143	-0.83543277	7.147123
144	-7.8678694	2.1260774
145	-0.98285186	7.9181814
146	8.873648	3.656101
147	-0.38011652	9.086656
148	-5.036132	-3.1055522
149	-4.6547623	4.274527
150	-7.621867	2.1503222
151	-5.292511	-2.6981413
152	-3.9783597	3.679174
153	-1.4250562	-7.3192587
154	1.1265236	0.65833443
155	-0.85210955	7.919074
156	8.876729	3.6687558
157	-5.532428	4.8615055
158	-1.7772439	7.714963
159	4.2935514	-0.66452867
160	5.2855453	1.5023822
161	-7.636257	4.157458
162	3.6613965	1.3776397
163	-7.4880047	1.5927216
164	4.281492	-1.3456951
165	5.566633	5.6366243
166	-5.5475717	5.138973
167	-3.086599	3.4486191
168	-8.051477	1.3943392
169	4.284669	-0.24150161
170	-3.0213196	3.4502842
171	5.4503536	3.573864
172	-2.9422596	4.130085
173	-4.751604	-6.563567
174	-1.5546517	7.4778376
175	-1.5068593	7.236977
176	4.4717836	-0.06440976
177	7.5249443	-1.5054444
178	-0.48205698	-7.7860417
179	-4.779455	-7.597722
180	-4.9217963	5.051852
181	-4.5305185	-6.639198
182	-0.5275501	-7.7517605
183	8.300353	-1.1591496
184	-0.8387912	-7.118602
185	-0.44581378	-7.814543
186	3.867914	0.089092016
187	-3.7067707	3.4396985
188	7.0568476	-7.463789
189	6.5879745	-7.6057053
190	-0.43073583	0.5045089
191	-0.68007433	6.6840925
192	3.7540429	0.053690076
193	6.7139206	-1.3926011
194	6.4951506	-1.246222
195	-2.8633225	3.902119
196	0.74231654	0.6804073
197	-1.6415483	5.0596504
198	-0.49315727	-7.735856
199	-4.5204906	5.9798565
200	5.575556	-0.67952126
201	-1.2166697	0.5542308
202	-1.6881392	7.1913266
203	0.27259928	1.0461968
204	-2.2749135	5.0467386
205	-7.34798	1.0101047
206	-3.180878	3.3073974
207	-2.5919535	3.2936323
208	-0.64093673	0.9262569
209	-5.4789476	5.1192307
210	-1.6849113	7.6312227
211	0.32715338	1.1084394
212	-0.27485704	0.6090277
213	4.4058733	-0.22264893
214	-0.27913785	-7.74059
215	-5.091955	-5.1350145
216	-3.161461	3.1973507
217	-4.2911673	4.384698
218	-5.3236594	5.107621
219	1.6603322	0.5391472
220	-6.01147	3.4884474
221	-4.132759	-6.554083
222	-4.8690805	5.03046
223	-4.5647936	-6.748008
224	-2.174511	-8.873024
225	-0.30907834	1.18847
226	-0.05630146	-7.594594
227	-3.2096865	-7.603905
228	-4.387371	-7.132335
229	-3.3797884	3.6289535
230	-0.45262897	-7.7901406
231	-4.5836887	-7.2287927
232	-3.1185138	3.2999032
233	-5.062051	5.2507925
234	4.3845634	-1.8763305
235	-7.3928223	0.9217206
236	-5.3730764	5.1111603
237	-5.429569	-8.515388
238	3.9959772	-1.6266743
239	6.2810946	-7.73792
240	-1.0970331	8.083765
241	-5.3755074	-6.8834076
242	-3.7993367	-1.7103293
243	-5.436041	2.1347709
244	-3.8528578	4.476475
245	4.62111	-0.5284861
246	-0.019534275	-7.5525465
247	4.217223	-0.9986452
248	-0.333749	-7.7571383
249	-5.8868847	-6.733735
250	-7.829685	1.5686016
251	4.322609	-0.88480854
252	4.0834413	-1.7851356
253	-3.0583415	-7.629863
