9.821843624114989790e-02	1.293617953424868461e-01	3.321476532862736586e-01	5.357894974370156632e-02	6.168038136250263842e-02	5.175185714449200836e-01	2.735776684500954570e-01
6.931471824645996267e-03	1.506841701009999090e-02	1.360156059265136830e-01	2.235958653111611710e-02	2.889639300269049652e-02	1.634984129951113641e-01	3.150669011202725245e-02
1.053561019897460982e-01	1.608963323676067536e-01	3.633213666769174455e-01	1.679992887281602509e-01	1.675184127446767424e-01	5.771539778936476406e-01	3.726528882980346680e-01
1.386294364929199253e-02	4.520525103029997271e-02	2.041820196005014187e-01	2.794948316389514464e-02	3.746741526835673658e-02	1.279828207833426379e-01	1.260267604481090098e-01
6.931471824645996267e-03	3.895129328188688678e-02	6.136898627647986715e-02	0.000000000000000000e+00	4.683426908544592072e-03	0.000000000000000000e+00	3.150669011202725245e-02
0.000000000000000000e+00	1.506841701009999090e-02	9.336039469792292711e-02	0.000000000000000000e+00	4.683426908544592072e-03	0.000000000000000000e+00	1.575334505601362622e-02
1.995839428901672319e-01	2.012854503548663632e-01	4.784110215994027970e-01	1.706033868174399171e-01	5.011472669807640057e-02	4.460583754948207469e-01	4.508104649457064794e-01
4.564348220825195646e-02	1.859420071477475289e-01	5.615445357102614166e-01	6.732691872504449615e-02	4.639819828239646893e-02	3.888595728647141203e-01	7.222849672490899708e-02
3.871201038360595759e-02	5.887065763058869916e-02	1.132617033444918153e-01	2.235958653111611710e-02	6.469583511352539062e-02	2.768155790510631875e-01	1.703532283956354365e-01
2.079441547393798967e-02	3.895129328188688678e-02	8.431752278254582567e-02	2.235958653111611710e-02	4.020704449834050509e-02	2.456409760883876137e-01	1.652817834507335215e-01
6.931471824645996267e-03	5.401971029198687768e-02	9.778627248910756742e-02	3.121936321258544922e-02	2.615676377270672801e-02	2.183218683515276148e-01	1.064120747826316077e-01
8.265650272369384766e-02	1.128903679225755768e-01	2.687554249396690853e-01	8.372144737551288907e-02	8.863297668663230877e-02	5.104837587901523976e-01	4.000395915725014628e-01
0.000000000000000000e+00	0.000000000000000000e+00	5.331901403573843096e-02	8.859776681469332116e-03	2.147333686416213680e-02	1.183288892110188756e-01	7.222849672490899708e-02
6.931471824645996267e-03	0.000000000000000000e+00	3.822933343740610168e-02	2.003956994702739067e-02	1.952953918560131064e-02	1.139878999619256816e-01	6.301338022405450490e-02
5.662960529327392550e-02	1.231078375940737463e-01	2.343613807971660912e-01	9.967737813149729620e-02	9.586568941941132904e-02	4.559515998477027265e-01	3.211200345646251231e-01
0.000000000000000000e+00	1.506841701009999090e-02	5.675199215228741295e-02	8.859776681469332116e-03	9.366853817089184145e-03	0.000000000000000000e+00	1.575334505601362622e-02
5.480638980865478599e-02	8.504397972770359748e-02	1.844753448779766491e-01	5.537849472415062868e-02	8.145564794540405273e-02	4.708548954554966359e-01	2.574072967876087636e-01
6.931471824645996267e-03	3.013683402019998181e-02	6.018497026883638801e-02	1.117979326555805855e-02	4.683426908544592072e-03	1.481565804708571688e-01	1.156271912834860999e-01
2.079441547393798967e-02	3.013683402019998181e-02	5.955693905170147268e-02	2.794948316389514464e-02	2.147333686416213680e-02	1.566488402230399035e-01	1.509952220049771421e-01
0.000000000000000000e+00	0.000000000000000000e+00	3.380345564622145443e-02	0.000000000000000000e+00	4.683426908544592072e-03	9.902102606637137872e-02	4.072180661288174464e-02
2.484906673431396332e-02	3.895129328188688678e-02	1.501123868502103331e-01	2.794948316389514464e-02	5.894075213251886991e-02	2.142766543797084144e-01	1.337750933387062691e-01
6.931471824645996267e-03	1.506841701009999090e-02	1.332106590270996094e-01	2.003956994702739067e-02	2.341713454272295949e-02	1.678394022442045719e-01	7.222849672490899708e-02
2.484906673431396332e-02	3.895129328188688678e-02	9.336039469792292711e-02	5.589896632779029276e-03	3.826324681977968239e-02	1.802976926167806082e-01	2.074703736738725268e-01
2.484906673431396332e-02	1.506841701009999090e-02	8.431752278254582567e-02	1.117979326555805855e-02	1.873370763417836829e-02	2.036507697332473055e-01	1.536721099506724864e-01
2.079441547393798967e-02	0.000000000000000000e+00	5.513106126051682543e-02	1.444967331424836139e-02	9.366853817089184145e-03	6.601401737758091914e-02	5.647515166889537780e-02
