,tsne_x,tsne_y
1,-5.36888313293457,11.526025772094727
1,-6.745110034942627,13.266277313232422
1,-18.858667373657227,22.241966247558594
1,-23.743606567382812,15.686752319335938
1,-10.553916931152344,20.1619873046875
1,-6.3572306632995605,10.85599422454834
1,-9.402935981750488,18.803321838378906
1,-21.273223876953125,18.461711883544922
1,-13.43110179901123,8.395891189575195
1,-20.176054000854492,17.38724708557129
1,-23.213069915771484,17.589248657226562
1,-6.500955104827881,14.123870849609375
1,-6.353053569793701,13.806851387023926
1,-6.591402053833008,11.030037879943848
1,-12.40707015991211,12.550894737243652
1,-4.324010372161865,11.191554069519043
1,-6.934427261352539,10.921414375305176
1,-4.235557556152344,17.124858856201172
1,-21.261756896972656,18.486841201782227
1,-11.476877212524414,15.809980392456055
1,-3.6833953857421875,11.156102180480957
1,-4.438817024230957,11.817266464233398
1,-12.9396390914917,3.3747968673706055
1,-4.376819610595703,8.793143272399902
1,-7.8161139488220215,12.832305908203125
1,-19.9808406829834,17.14560890197754
1,-4.736467361450195,11.237645149230957
1,-18.9144344329834,21.01172637939453
1,-8.059929847717285,-1.3042175769805908
1,-20.56015968322754,19.854496002197266
1,-7.83188009262085,7.777382850646973
1,-11.305779457092285,14.574552536010742
1,-11.623042106628418,7.1738481521606445
1,-6.055079460144043,7.549250602722168
1,-10.482091903686523,11.756521224975586
1,-5.607814788818359,10.553479194641113
1,-12.498291969299316,9.291886329650879
1,-11.981907844543457,12.235875129699707
1,-11.769204139709473,15.560754776000977
1,-7.244229316711426,8.162290573120117
1,-17.00826072692871,17.064376831054688
1,-18.476001739501953,19.700071334838867
1,-17.66094207763672,17.64493179321289
1,-8.025566101074219,8.310569763183594
1,-16.23160743713379,22.5283203125
1,-23.080347061157227,15.282670974731445
1,-13.16796875,14.934989929199219
1,-13.718892097473145,10.651106834411621
1,-9.69847297668457,8.64746379852295
1,-11.919628143310547,15.935738563537598
1,-9.380001068115234,7.1581807136535645
1,-13.276310920715332,13.364463806152344
1,-19.53232765197754,13.784111022949219
1,-3.4929232597351074,17.8643798828125
1,-14.320823669433594,14.035307884216309
1,-18.11190414428711,18.79178237915039
1,-9.80553150177002,9.10482406616211
1,-10.01513385772705,7.954159259796143
1,-18.91877555847168,12.491114616394043
1,-14.257426261901855,4.647584915161133
1,-11.038276672363281,8.22999095916748
1,-10.147847175598145,9.774203300476074
1,-11.965192794799805,9.572547912597656
1,-16.4220027923584,17.681867599487305
1,-11.366095542907715,12.617592811584473
1,-21.167407989501953,14.467453956604004
1,-8.958972930908203,7.277037143707275
1,-18.806419372558594,14.071403503417969
1,-9.488849639892578,15.573655128479004
1,-18.1872615814209,13.093563079833984
1,-15.24501895904541,18.952646255493164
1,-3.505466938018799,18.01438331604004
1,-13.161375999450684,14.151653289794922
1,-12.836227416992188,6.620239734649658
1,-14.894562721252441,7.985811233520508
1,-9.342265129089355,9.302515983581543
1,-18.21194076538086,16.59076499938965
1,-11.815145492553711,9.32677173614502
1,-11.034668922424316,9.542168617248535
1,-12.251593589782715,10.219836235046387
1,-13.586162567138672,7.805767059326172
1,-15.195076942443848,8.844823837280273
1,-3.4744653701782227,18.158788681030273
1,-18.541423797607422,18.953031539916992
1,-16.576723098754883,17.387453079223633
1,-13.5974702835083,11.596216201782227
1,-12.65727710723877,14.31725025177002
1,-17.735292434692383,19.018070220947266
1,-17.17900276184082,15.482833862304688
1,-16.01644515991211,22.61508560180664
1,-13.33131217956543,3.564121723175049
1,-18.19056510925293,12.521443367004395
1,-15.844924926757812,16.805654525756836
1,-15.609865188598633,13.7394437789917
1,-19.336877822875977,15.679078102111816
1,-19.147239685058594,19.35635757446289
1,-9.000921249389648,8.113940238952637
1,-17.908313751220703,14.760516166687012
1,-17.613401412963867,14.193554878234863
1,-11.53420639038086,8.587624549865723
1,-14.261361122131348,8.14698314666748
1,-17.59385108947754,19.73491668701172
1,-17.564701080322266,16.399057388305664
1,-14.846726417541504,11.768180847167969
1,-17.949804306030273,19.62118148803711
1,-12.926718711853027,9.999238967895508
1,-13.651963233947754,12.719329833984375
1,-14.538975715637207,12.23828125
1,-17.650625228881836,15.116952896118164
1,-15.508176803588867,8.485461235046387
1,-15.953310012817383,13.561864852905273
1,-15.234678268432617,18.177244186401367
1,-8.840963363647461,10.11082935333252
1,-15.153326988220215,9.236976623535156
1,-13.916885375976562,7.409368991851807
1,-12.95907974243164,11.815563201904297
1,-14.359439849853516,18.215953826904297
1,-14.23795223236084,8.929966926574707
1,-12.995675086975098,7.633483409881592
1,-15.54487133026123,18.524898529052734
1,-15.154158592224121,11.868583679199219
1,-13.558761596679688,9.046236038208008
