7.100763032212853432e-04	9.964997768402099609e-01	9.989947676658630371e-01	9.967651367187500000e-01	5.620784941129386425e-05	9.950584173202514648e-01	5.181893811823101714e-06	9.928557872772216797e-01	9.993532299995422363e-01	4.111670714337378740e-04	7.878397009335458279e-04	1.000000000000000000e+00	9.999803304672241211e-01	1.434243470430374146e-02	9.999998807907104492e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.864056706428527832e-01	9.947539567947387695e-01	9.007907356135547161e-04	9.764377318788319826e-05	9.996548891067504883e-01	9.987241625785827637e-01	3.035869263112545013e-02	3.660236019641160965e-03	1.281566102989017963e-03	9.993802309036254883e-01	9.977151155471801758e-01	9.761823415756225586e-01	5.551406648010015488e-03	7.700492162257432938e-03	4.083371227953103144e-12	1.520686737421783619e-06	9.982157945632934570e-01	9.230641722679138184e-01	9.999949932098388672e-01	9.091255255043506622e-03	9.981453418731689453e-01	9.735653400421142578e-01	9.925420396029949188e-03	2.060591429471969604e-02	6.509560346603393555e-02	9.999961853027343750e-01	2.026035363087430596e-04	2.530045094317756593e-06	9.934938549995422363e-01	9.999940395355224609e-01	9.999583959579467773e-01	1.353450003080070019e-03	9.972071051597595215e-01	9.999927282333374023e-01	9.994756579399108887e-01	1.976737007498741150e-02	1.000000000000000000e+00	9.947876930236816406e-01	1.457772869616746902e-02	8.267662110483797733e-07	9.825471043586730957e-01	2.462925863255804870e-07	9.999945163726806641e-01	9.999644756317138672e-01	3.353169420734047890e-03	9.999278783798217773e-01	1.000000000000000000e+00	9.998917579650878906e-01	2.192116080550476909e-04	9.999637603759765625e-01	1.706410213868705950e-14	9.999849796295166016e-01	9.999997615814208984e-01	3.842686419375240803e-04	9.999611377716064453e-01	2.513847127556800842e-02	9.960817694664001465e-01	9.862552881240844727e-01	3.851907560601830482e-03	9.998893737792968750e-01	9.999998807907104492e-01	9.999964237213134766e-01	1.771745085716247559e-02	4.029491916298866272e-02	1.498303936386946589e-05	9.917254447937011719e-01	9.999996423721313477e-01	5.036205493524903432e-06	2.620086434035329148e-06	9.985225796699523926e-01	5.150151082489173859e-06	3.644530661404132843e-03	2.921423874795436859e-03	2.202885691076517105e-03	9.996635913848876953e-01	1.784777035936713219e-03	2.353646123083308339e-04	8.624762995168566704e-04	9.998996257781982422e-01	9.983347058296203613e-01	9.999936819076538086e-01	9.990735054016113281e-01	3.550139721482992172e-03
1.060915179550647736e-03	9.979267120361328125e-01	9.987463951110839844e-01	9.985678195953369141e-01	5.447403600555844605e-05	9.989836812019348145e-01	1.770870426298642997e-06	9.958794116973876953e-01	9.997474551200866699e-01	1.452330470783635974e-04	1.106262556277215481e-03	1.000000000000000000e+00	9.999883174896240234e-01	1.558340620249509811e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.895008206367492676e-01	9.922457337379455566e-01	8.866821881383657455e-04	5.114212763146497309e-05	9.989683628082275391e-01	9.985685348510742188e-01	1.462348736822605133e-02	9.281994774937629700e-03	4.934481345117092133e-03	9.993255138397216797e-01	9.977990984916687012e-01	9.571765065193176270e-01	3.423696756362915039e-02	3.773553995415568352e-03	1.038450141849223129e-11	1.017351905829855241e-06	9.975743889808654785e-01	9.770085215568542480e-01	9.999974966049194336e-01	6.156894844025373459e-03	9.969628453254699707e-01	9.898185133934020996e-01	3.008160507306456566e-03	1.069672498852014542e-02	4.877883940935134888e-02	9.999982118606567383e-01	4.896155442111194134e-04	1.281216214010783006e-06	9.978780746459960938e-01	9.999980926513671875e-01	9.999883174896240234e-01	1.416411483660340309e-03	9.974151849746704102e-01	9.999983310699462891e-01	9.995138645172119141e-01	2.004099264740943909e-02	1.000000000000000000e+00	9.986864924430847168e-01	7.752411067485809326e-03	3.321286158097791485e-06	9.756233096122741699e-01	2.129751521806610981e-07	9.999936819076538086e-01	9.999243021011352539e-01	6.429982371628284454e-03	9.999520778656005859e-01	1.000000000000000000e+00	9.999448060989379883e-01	2.378959907218813896e-04	9.999928474426269531e-01	4.163395973463823729e-14	9.999983310699462891e-01	9.999998807907104492e-01	1.809354143915697932e-04	9.999701976776123047e-01	1.115376502275466919e-02	9.922356009483337402e-01	9.963852167129516602e-01	1.119324937462806702e-03	9.997583031654357910e-01	1.000000000000000000e+00	9.999988079071044922e-01	3.793498734012246132e-03	6.503213942050933838e-02	2.676042640814557672e-05	9.839888215065002441e-01	9.999995231628417969e-01	2.021126420004293323e-06	3.140823537250980735e-06	9.993472695350646973e-01	1.000986412691418082e-05	3.680510446429252625e-03	5.999682005494832993e-03	1.479545491747558117e-03	9.998772144317626953e-01	1.300593838095664978e-03	8.689813694218173623e-05	2.277788007631897926e-03	9.998081326484680176e-01	9.984116554260253906e-01	9.999843835830688477e-01	9.971951246261596680e-01	1.833898480981588364e-03
1.065918710082769394e-02	9.706968665122985840e-01	9.938657879829406738e-01	9.947803020477294922e-01	3.784653699767659418e-06	9.724904298782348633e-01	6.329279131023213267e-06	9.923254251480102539e-01	9.995614886283874512e-01	2.333615848328918219e-04	2.157119452022016048e-04	1.000000000000000000e+00	9.999464750289916992e-01	5.959604866802692413e-03	9.999996423721313477e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.415946006774902344e-01	9.993403553962707520e-01	1.490008202381432056e-03	6.417780532501637936e-04	9.873308539390563965e-01	9.974060654640197754e-01	4.825036600232124329e-02	1.330730170011520386e-01	1.313773216679692268e-03	9.984900951385498047e-01	9.673379063606262207e-01	6.977363824844360352e-01	5.066447891294956207e-03	1.529578003101050854e-03	1.048281531024208846e-10	5.997806624691293109e-07	9.992707371711730957e-01	9.046834111213684082e-01	9.999825954437255859e-01	1.901274779811501503e-03	9.974525570869445801e-01	9.730904698371887207e-01	1.979272626340389252e-02	1.067688129842281342e-02	8.464656770229339600e-02	9.999970197677612305e-01	1.058287685737013817e-03	4.886127862846478820e-05	9.908648133277893066e-01	9.999552965164184570e-01	9.999713897705078125e-01	5.121386144310235977e-03	9.988628625869750977e-01	9.999949932098388672e-01	9.972002506256103516e-01	3.872711444273591042e-03	1.000000000000000000e+00	9.984484910964965820e-01	2.335154637694358826e-02	4.416003491769515676e-07	9.043803811073303223e-01	1.190164880426891614e-06	9.999966621398925781e-01	9.999586343765258789e-01	7.453375728800892830e-04	9.990971088409423828e-01	1.000000000000000000e+00	9.989966750144958496e-01	6.901412234583403915e-06	9.999498128890991211e-01	4.085900996882163572e-13	9.999985694885253906e-01	9.999998807907104492e-01	4.616554724634625018e-05	9.999854564666748047e-01	2.554352022707462311e-02	9.974270462989807129e-01	9.996331930160522461e-01	1.561790239065885544e-02	9.995427131652832031e-01	1.000000000000000000e+00	9.999996423721313477e-01	3.280412405729293823e-03	1.564780175685882568e-01	2.076001146633643657e-05	9.797806739807128906e-01	9.999994039535522461e-01	1.482070928204848315e-07	3.227215756851364858e-06	9.976002573966979980e-01	2.403785583737771958e-05	1.269666128791868687e-03	9.370762272737920284e-04	1.757576392265036702e-04	9.986224174499511719e-01	1.013990724459290504e-03	9.640868520364165306e-04	6.303145550191402435e-03	9.998139739036560059e-01	9.951344132423400879e-01	9.999989271163940430e-01	9.998760223388671875e-01	8.912281482480466366e-04
2.446477068588137627e-03	9.937294721603393555e-01	9.993395209312438965e-01	9.963214397430419922e-01	3.631737854448147118e-05	9.988206028938293457e-01	1.152542381532839499e-06	9.954713582992553711e-01	9.993689656257629395e-01	8.884000271791592240e-05	9.799298131838440895e-04	1.000000000000000000e+00	9.999855756759643555e-01	4.282153211534023285e-03	9.999998807907104492e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.884991049766540527e-01	9.979138970375061035e-01	6.622876389883458614e-04	1.117168721975758672e-04	9.995674490928649902e-01	9.978883862495422363e-01	1.246933173388242722e-02	7.712838705629110336e-03	5.697567947208881378e-03	9.984881877899169922e-01	9.963891506195068359e-01	9.594715833663940430e-01	7.612498477101325989e-03	6.716903299093246460e-03	8.211182601913780132e-12	1.167489017461775802e-06	9.961599111557006836e-01	9.403278231620788574e-01	9.999961853027343750e-01	3.378288121894001961e-03	9.980438947677612305e-01	9.769172668457031250e-01	8.885340765118598938e-03	9.084161370992660522e-03	1.989566348493099213e-02	9.999976158142089844e-01	2.160940057365223765e-04	3.377084112798911519e-06	9.950418472290039062e-01	9.999933242797851562e-01	9.999825954437255859e-01	2.930576214566826820e-03	9.974526762962341309e-01	9.999970197677612305e-01	9.984356760978698730e-01	1.398584712296724319e-02	1.000000000000000000e+00	9.971967935562133789e-01	8.807170204818248749e-03	2.143103984053595923e-06	9.703252315521240234e-01	1.722532658732234268e-07	9.999915361404418945e-01	9.999575614929199219e-01	1.304201083257794380e-03	9.998045563697814941e-01	1.000000000000000000e+00	9.997863173484802246e-01	1.054827662301249802e-04	9.999870061874389648e-01	5.127789062505175299e-14	9.999988079071044922e-01	9.999998807907104492e-01	3.594514273572713137e-04	9.999643564224243164e-01	1.786979101598262787e-02	9.972053170204162598e-01	9.975717663764953613e-01	2.522139111533761024e-03	9.999541044235229492e-01	1.000000000000000000e+00	9.999978542327880859e-01	6.514902692288160324e-03	4.532618448138237000e-02	2.228060111519880593e-05	9.906094670295715332e-01	9.999995231628417969e-01	9.219725143339019269e-07	3.595664793465402909e-06	9.975546002388000488e-01	1.287328359467210248e-05	3.178562037646770477e-03	3.669941797852516174e-03	2.709527034312486649e-03	9.997088313102722168e-01	8.071282063610851765e-04	3.052680112887173891e-04	1.654754974879324436e-03	9.998673200607299805e-01	9.968888163566589355e-01	9.999904632568359375e-01	9.972026348114013672e-01	5.072176456451416016e-03
1.000407617539167404e-03	9.948400855064392090e-01	9.949760437011718750e-01	9.996720552444458008e-01	1.737092679832130671e-05	9.996271133422851562e-01	8.275961249637475703e-07	9.972636699676513672e-01	9.993663430213928223e-01	6.549724494107067585e-04	2.385861705988645554e-03	1.000000000000000000e+00	9.999864101409912109e-01	6.712063215672969818e-03	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.941011071205139160e-01	9.922067523002624512e-01	1.674493425525724888e-03	9.563533239997923374e-06	9.992588162422180176e-01	9.989417195320129395e-01	3.161789383739233017e-03	9.848244488239288330e-02	4.340621642768383026e-03	9.999747276306152344e-01	9.974736571311950684e-01	9.488614797592163086e-01	5.378786474466323853e-03	1.936650369316339493e-03	1.164589518570791071e-11	5.513306291504704859e-07	9.989876151084899902e-01	9.857450127601623535e-01	9.999974966049194336e-01	2.569815330207347870e-02	9.811788201332092285e-01	9.941816926002502441e-01	1.782704610377550125e-03	4.490164108574390411e-03	7.256612181663513184e-02	9.999979734420776367e-01	2.419381053186953068e-04	9.596675454304204322e-07	9.983372688293457031e-01	9.999961853027343750e-01	9.999941587448120117e-01	2.510047052055597305e-03	9.244042634963989258e-01	9.999963045120239258e-01	9.941067695617675781e-01	7.063008844852447510e-03	1.000000000000000000e+00	9.992377758026123047e-01	1.687165908515453339e-02	5.758559836976928636e-06	9.496269226074218750e-01	1.420142758945530659e-08	9.999889135360717773e-01	9.999334812164306641e-01	2.506990218535065651e-03	9.998937845230102539e-01	1.000000000000000000e+00	9.999613761901855469e-01	2.617846766952425241e-04	9.999926090240478516e-01	1.177898246605343924e-13	9.999983310699462891e-01	9.999997615814208984e-01	2.695475122891366482e-04	9.998303651809692383e-01	5.371273960918188095e-03	9.917188882827758789e-01	9.992249011993408203e-01	8.194150286726653576e-04	9.994590878486633301e-01	1.000000000000000000e+00	9.999996423721313477e-01	9.659951319918036461e-04	5.116165056824684143e-02	2.647858636919409037e-04	9.775021672248840332e-01	9.999991655349731445e-01	2.573202891653636470e-06	2.748556653386913240e-06	9.984874725341796875e-01	4.680164784076623619e-05	2.512091770768165588e-03	3.953363746404647827e-03	3.632367006503045559e-04	9.999227523803710938e-01	2.852871839422732592e-04	1.582821860210970044e-04	9.235175675712525845e-04	9.999423027038574219e-01	9.981392621994018555e-01	9.999438524246215820e-01	9.931254386901855469e-01	7.242954452522099018e-04
1.048148144036531448e-03	9.953901767730712891e-01	9.993295669555664062e-01	9.981212019920349121e-01	3.495151759125292301e-05	9.973763227462768555e-01	2.193532736782799475e-06	9.962450861930847168e-01	9.996230602264404297e-01	1.587745355209335685e-04	8.901304099708795547e-04	1.000000000000000000e+00	9.999855756759643555e-01	7.290761452168226242e-03	9.999998807907104492e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.870268702507019043e-01	9.969993829727172852e-01	8.452582987956702709e-04	1.284450554521754384e-04	9.996217489242553711e-01	9.989104270935058594e-01	2.327035181224346161e-02	6.787902675569057465e-03	3.350033424794673920e-03	9.992299079895019531e-01	9.979325532913208008e-01	9.717543125152587891e-01	8.172659203410148621e-03	7.990383543074131012e-03	6.639429023930221163e-12	1.475949488849437330e-06	9.974324107170104980e-01	9.165853261947631836e-01	9.999939203262329102e-01	7.813774049282073975e-03	9.981613755226135254e-01	9.805003404617309570e-01	7.965384982526302338e-03	1.295751240104436874e-02	4.920336976647377014e-02	9.999974966049194336e-01	3.835337702184915543e-04	1.905011572489456739e-06	9.950417876243591309e-01	9.999947547912597656e-01	9.999678134918212891e-01	1.481091137975454330e-03	9.977312684059143066e-01	9.999957084655761719e-01	9.988664388656616211e-01	2.271905541419982910e-02	1.000000000000000000e+00	9.971184730529785156e-01	8.416614495217800140e-03	1.479955358263396192e-06	9.792952537536621094e-01	2.464845465510734357e-07	9.999929666519165039e-01	9.999687671661376953e-01	1.704186201095581055e-03	9.999401569366455078e-01	1.000000000000000000e+00	9.998331069946289062e-01	1.602558331796899438e-04	9.999781847000122070e-01	4.508561221843593314e-14	9.999969005584716797e-01	9.999998807907104492e-01	3.446226473897695541e-04	9.999713897705078125e-01	2.293157763779163361e-02	9.964775443077087402e-01	9.966706633567810059e-01	3.120389534160494804e-03	9.999327659606933594e-01	9.999998807907104492e-01	9.999978542327880859e-01	8.183376863598823547e-03	3.446255996823310852e-02	2.437313924019690603e-05	9.913631677627563477e-01	9.999995231628417969e-01	1.957719632628140971e-06	3.347545771248405799e-06	9.985594153404235840e-01	8.894226994016207755e-06	3.445686073973774910e-03	2.892038552090525627e-03	3.573260270059108734e-03	9.997701048851013184e-01	1.778008881956338882e-03	2.646811190061271191e-04	8.397091296501457691e-04	9.998817443847656250e-01	9.978045821189880371e-01	9.999921321868896484e-01	9.981449842453002930e-01	3.484470536932349205e-03
2.602115739136934280e-03	9.909442663192749023e-01	9.996949434280395508e-01	9.977188110351562500e-01	6.748784653609618545e-05	9.995113611221313477e-01	1.188635792459535878e-06	9.952976107597351074e-01	9.998593330383300781e-01	2.397378266323357821e-04	1.855448470450937748e-03	1.000000000000000000e+00	9.999831914901733398e-01	4.969299305230379105e-03	9.999998807907104492e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.819324016571044922e-01	9.964507818222045898e-01	6.091864779591560364e-04	1.196784287458285689e-04	9.996106028556823730e-01	9.976838827133178711e-01	1.265462581068277359e-02	8.030433207750320435e-03	9.360607713460922241e-03	9.983798265457153320e-01	9.984006285667419434e-01	9.368935823440551758e-01	1.408686675131320953e-02	3.571868175640702248e-03	7.445514690895826959e-12	1.378924253003788181e-06	9.952757358551025391e-01	9.343742132186889648e-01	9.999973773956298828e-01	1.497049466706812382e-03	9.965918064117431641e-01	9.818814396858215332e-01	2.355106407776474953e-03	1.667605340480804443e-02	3.573220595717430115e-02	9.999974966049194336e-01	1.049501122906804085e-03	3.158584604534553364e-06	9.976779818534851074e-01	9.999985694885253906e-01	9.999908208847045898e-01	2.782843075692653656e-03	9.962919950485229492e-01	9.999979734420776367e-01	9.981957077980041504e-01	2.431643381714820862e-02	1.000000000000000000e+00	9.975330829620361328e-01	9.615844115614891052e-03	1.907658770505804569e-06	9.596313834190368652e-01	8.607412382843904197e-08	9.999864101409912109e-01	9.999443292617797852e-01	3.208396257832646370e-03	9.999266862869262695e-01	1.000000000000000000e+00	9.998779296875000000e-01	6.664301326964050531e-05	9.999771118164062500e-01	5.661823684584635363e-14	9.999992847442626953e-01	9.999998807907104492e-01	1.633176289033144712e-04	9.999262094497680664e-01	1.167470123618841171e-02	9.966053962707519531e-01	9.987915158271789551e-01	1.335585140623152256e-03	9.998903274536132812e-01	1.000000000000000000e+00	9.999982118606567383e-01	3.147726645693182945e-03	5.581152066588401794e-02	2.618195139802992344e-05	9.911096096038818359e-01	9.999994039535522461e-01	1.370988570670306217e-06	2.446782218612497672e-06	9.984369874000549316e-01	9.397154826729092747e-06	3.363930620253086090e-03	2.502986928448081017e-03	1.206166809424757957e-03	9.997270703315734863e-01	1.809843932278454304e-03	2.661186154000461102e-04	4.719258286058902740e-03	9.997163414955139160e-01	9.956532716751098633e-01	9.999829530715942383e-01	9.958350658416748047e-01	3.623482538387179375e-03
8.053903002291917801e-04	9.989699125289916992e-01	9.965946078300476074e-01	9.993621706962585449e-01	4.734314279630780220e-05	9.988711476325988770e-01	1.816019675970892422e-06	9.962232112884521484e-01	9.997469782829284668e-01	2.128796331817284226e-04	5.370905273593962193e-04	1.000000000000000000e+00	9.999927282333374023e-01	1.905258931219577789e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.951390027999877930e-01	9.929976463317871094e-01	1.158911734819412231e-03	1.983191032195463777e-05	9.912931323051452637e-01	9.983695149421691895e-01	1.442869100719690323e-02	6.014088168740272522e-02	2.948698820546269417e-03	9.996982812881469727e-01	9.963973164558410645e-01	9.744688868522644043e-01	4.033020138740539551e-02	2.464413410052657127e-03	3.384563809771812259e-11	8.746076218812959269e-07	9.984226226806640625e-01	9.888519644737243652e-01	9.999921321868896484e-01	4.734088201075792313e-03	9.964073300361633301e-01	9.962932467460632324e-01	3.535820869728922844e-03	3.198171034455299377e-03	3.449808806180953979e-02	9.999980926513671875e-01	2.095939125865697861e-04	1.699156996437523048e-06	9.988946318626403809e-01	9.999972581863403320e-01	9.999802112579345703e-01	1.094037317670881748e-03	9.984824061393737793e-01	9.999983310699462891e-01	9.998352527618408203e-01	3.376098349690437317e-02	1.000000000000000000e+00	9.995557665824890137e-01	7.861235179007053375e-03	2.193028649344341829e-06	9.788556694984436035e-01	9.472200446225542692e-08	9.999896287918090820e-01	9.999406337738037109e-01	6.803805939853191376e-03	9.999343156814575195e-01	1.000000000000000000e+00	9.999638795852661133e-01	3.609797277022153139e-04	9.999943971633911133e-01	1.572352545473748586e-13	9.999991655349731445e-01	9.999998807907104492e-01	2.570860960986465216e-04	9.999850988388061523e-01	2.488175407052040100e-03	9.883859157562255859e-01	9.982491731643676758e-01	6.677149794995784760e-04	9.995402097702026367e-01	1.000000000000000000e+00	9.999989271163940430e-01	1.794171985238790512e-03	5.856168270111083984e-02	2.867348848667461425e-05	9.890176057815551758e-01	9.999992847442626953e-01	1.081916593648202252e-06	6.268590368563309312e-06	9.983141422271728516e-01	3.065061900997534394e-05	6.311457138508558273e-03	6.341902073472738266e-03	1.300229690968990326e-03	9.999210834503173828e-01	4.319070430938154459e-04	7.071556319715455174e-05	1.600896473973989487e-03	9.998621940612792969e-01	9.933045506477355957e-01	9.999932050704956055e-01	9.986121654510498047e-01	1.261085504665970802e-03
2.612375421449542046e-03	9.952875375747680664e-01	9.994065761566162109e-01	9.977124929428100586e-01	3.807372195296920836e-05	9.993385672569274902e-01	9.155849056696752086e-07	9.961674809455871582e-01	9.996115565299987793e-01	1.249617198482155800e-04	1.458203420042991638e-03	1.000000000000000000e+00	9.999821186065673828e-01	3.952958155423402786e-03	9.999998807907104492e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.865702986717224121e-01	9.956921935081481934e-01	8.853559265844523907e-04	7.420300971716642380e-05	9.995779395103454590e-01	9.985172152519226074e-01	1.251938752830028534e-02	9.288100525736808777e-03	7.062196731567382812e-03	9.989972710609436035e-01	9.973161816596984863e-01	9.542509317398071289e-01	1.090142782777547836e-02	5.498030688613653183e-03	1.437774465457009043e-11	1.280150058846629690e-06	9.967851638793945312e-01	9.544573426246643066e-01	9.999977350234985352e-01	3.481370629742741585e-03	9.965092539787292480e-01	9.802868962287902832e-01	4.574582912027835846e-03	1.061309315264225006e-02	2.966470457613468170e-02	9.999983310699462891e-01	3.435856488067656755e-04	1.766971763572655618e-06	9.964715242385864258e-01	9.999974966049194336e-01	9.999870061874389648e-01	2.415271708741784096e-03	9.963765740394592285e-01	9.999974966049194336e-01	9.978876709938049316e-01	1.216269750148057938e-02	1.000000000000000000e+00	9.976929426193237305e-01	9.693378582596778870e-03	2.899523224186850712e-06	9.721559286117553711e-01	1.447062345505401026e-07	9.999914169311523438e-01	9.999613761901855469e-01	1.794255687855184078e-03	9.998955726623535156e-01	1.000000000000000000e+00	9.998407363891601562e-01	1.010794148896820843e-04	9.999898672103881836e-01	5.799706418244121586e-14	9.999990463256835938e-01	9.999998807907104492e-01	2.488969767000526190e-04	9.999533891677856445e-01	1.417298614978790283e-02	9.972217082977294922e-01	9.980857372283935547e-01	2.083568600937724113e-03	9.999169111251831055e-01	1.000000000000000000e+00	9.999986886978149414e-01	3.242093371227383614e-03	3.341947123408317566e-02	3.471285162959247828e-05	9.867039918899536133e-01	9.999994039535522461e-01	1.144209136327845044e-06	3.090602604061132297e-06	9.980752468109130859e-01	1.247691034222953022e-05	4.414480645209550858e-03	3.827542299404740334e-03	2.757522743195295334e-03	9.998145699501037598e-01	1.348210615105926991e-03	2.939168189186602831e-04	1.856883056461811066e-03	9.998096823692321777e-01	9.973347783088684082e-01	9.999854564666748047e-01	9.961884617805480957e-01	3.588743275031447411e-03
1.771020353771746159e-03	9.961511492729187012e-01	9.991156458854675293e-01	9.978026747703552246e-01	3.297132207080721855e-05	9.989740848541259766e-01	1.233498664987564553e-06	9.962062835693359375e-01	9.995759129524230957e-01	1.281996082980185747e-04	7.745033944956958294e-04	1.000000000000000000e+00	9.999890327453613281e-01	5.864843260496854782e-03	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.909034371376037598e-01	9.965149164199829102e-01	9.193447767756879330e-04	9.052125096786767244e-05	9.992972612380981445e-01	9.985217452049255371e-01	1.432098820805549622e-02	9.561078622937202454e-03	4.346909467130899429e-03	9.991654157638549805e-01	9.968440532684326172e-01	9.664564132690429688e-01	1.171743497252464294e-02	5.446187686175107956e-03	1.351715614439363833e-11	1.453676986784557812e-06	9.971947669982910156e-01	9.593120217323303223e-01	9.999959468841552734e-01	4.344568122178316116e-03	9.976719021797180176e-01	9.863881468772888184e-01	6.870740093290805817e-03	9.098006412386894226e-03	3.173645958304405212e-02	9.999977350234985352e-01	2.921870909631252289e-04	1.963557224371470511e-06	9.969852566719055176e-01	9.999960660934448242e-01	9.999847412109375000e-01	2.163432305678725243e-03	9.981877207756042480e-01	9.999970197677612305e-01	9.991443157196044922e-01	1.750706322491168976e-02	1.000000000000000000e+00	9.982654452323913574e-01	8.672639727592468262e-03	2.168083028664113954e-06	9.725707173347473145e-01	1.881292490679697949e-07	9.999907016754150391e-01	9.999608993530273438e-01	2.337563317269086838e-03	9.998912811279296875e-01	1.000000000000000000e+00	9.998471736907958984e-01	1.361946779070422053e-04	9.999893903732299805e-01	5.194898127663417908e-14	9.999985694885253906e-01	9.999998807907104492e-01	2.841774257831275463e-04	9.999728202819824219e-01	1.348152384161949158e-02	9.952440857887268066e-01	9.970564842224121094e-01	2.590347081422805786e-03	9.999088048934936523e-01	1.000000000000000000e+00	9.999985694885253906e-01	4.485956393182277679e-03	3.973406925797462463e-02	2.442987351969350129e-05	9.880043864250183105e-01	9.999995231628417969e-01	1.506217358837602660e-06	3.209028818673687056e-06	9.981021285057067871e-01	1.272833196708234027e-05	3.846776904538273811e-03	3.827704349532723427e-03	2.274290425702929497e-03	9.997741580009460449e-01	9.627031395211815834e-04	2.202289033448323607e-04	1.325998920947313309e-03	9.998487234115600586e-01	9.978773593902587891e-01	9.999896287918090820e-01	9.975240826606750488e-01	3.502797801047563553e-03
