1.824071532801577883e-02	3.734109781790470595e-01	2.154141781376857356e-02	1.535361368362217760e-01	2.058853017221582912e-02
9.120357664007889414e-03	5.610436287479125123e-02	1.184363692414526908e-01	1.899033376615341315e-02	6.862843390738610286e-03
3.648143065603155766e-02	5.384452170219974354e-01	2.684910718132467733e-01	1.240988760778348743e+00	6.578009671503955158e-02
9.120357664007889414e-03	2.428016731704490672e-01	2.718224244959214012e-02	3.849905517003307520e-01	1.372568678147722057e-02
0.000000000000000000e+00	3.013683402019998181e-02	2.718224244959214012e-02	9.495166883076706574e-03	6.862843390738610286e-03
1.445542511187101684e-02	5.781136388364045697e-02	9.482905911464317716e-02	5.697100129846024291e-02	0.000000000000000000e+00
0.000000000000000000e+00	5.271863937377929688e-02	9.758301342234894371e-02	2.848550064923012146e-02	0.000000000000000000e+00
0.000000000000000000e+00	2.009122268013332352e-02	0.000000000000000000e+00	6.252531809349583247e-02	0.000000000000000000e+00
9.120357664007889414e-03	7.202628038931584153e-02	1.359112122479607006e-02	4.747583441538353460e-02	0.000000000000000000e+00
3.648143065603155766e-02	3.261722930963488754e-01	2.718224244959214012e-02	7.202048497657252690e-02	0.000000000000000000e+00
1.824071532801577883e-02	4.154837753461754768e-01	0.000000000000000000e+00	4.353498432734240892e-02	0.000000000000000000e+00
1.147793594159578073e-01	1.920425114424332280e+00	8.385619930192536597e-02	1.315144734839870599e+00	6.862843390738609939e-02
0.000000000000000000e+00	2.009122268013332352e-02	0.000000000000000000e+00	4.659174566399561235e-02	0.000000000000000000e+00
6.539228087977359827e-02	2.587200558703878772e-01	1.359112122479607006e-02	9.406758007937915389e-02	6.862843390738610286e-03
4.181649810389468508e-02	7.824157873789469031e-01	1.359112122479607006e-02	2.848550064923012146e-02	6.862843390738610286e-03
1.018737115358051559e-01	6.787777534429577653e-01	1.359112122479607006e-02	1.194963193919560684e-01	6.862843390738610286e-03
3.648143065603155766e-02	3.673064363175544411e-01	8.949702393774892906e-02	5.679572967633809144e-01	1.372568678147722057e-02
1.445542511187101684e-02	5.346202159273451965e-02	4.514872794057808725e-02	4.353498432734240892e-02	6.862843390738610286e-03
