	elbo	tsne_cost
0	-224.60130310058594	6.42043924331665
1	-154.73464965820312	12.840087890625
2	-118.33045959472656	19.229572296142578
3	-101.75901794433594	25.50983238220215
4	-94.31861114501953	32.06077194213867
5	-88.46746826171875	38.21169662475586
6	-82.2175064086914	44.76518249511719
7	-76.8600082397461	51.17267990112305
8	-68.29017639160156	57.80473709106445
9	-54.105323791503906	63.900146484375
10	-40.35386657714844	70.60162353515625
11	-47.533592224121094	76.58689880371094
12	-50.83467102050781	83.34896850585938
13	-71.20745849609375	89.43515014648438
14	-91.58817291259766	95.98896789550781
15	-91.90902709960938	102.20471954345703
16	-76.24942779541016	108.5979995727539
17	-62.865901947021484	115.11817932128906
18	-41.28727722167969	121.39507293701172
19	-26.482465744018555	127.44268798828125
20	-5.933807849884033	133.4440460205078
21	3.003469467163086	139.8494110107422
22	13.195636749267578	145.06369018554688
23	16.08309555053711	151.11904907226562
24	19.194042205810547	158.29551696777344
25	29.958492279052734	163.50274658203125
26	30.821043014526367	169.21621704101562
27	34.1170539855957	175.92330932617188
28	37.65800857543945	181.74501037597656
29	32.604881286621094	188.08250427246094
30	34.962650299072266	194.09571838378906
31	28.410831451416016	200.32855224609375
32	30.1561336517334	206.87094116210938
33	19.951128005981445	212.5730743408203
34	24.7943172454834	218.77264404296875
35	22.555091857910156	224.7847900390625
36	22.597007751464844	231.13343811035156
37	40.604881286621094	237.51394653320312
38	38.901878356933594	243.7008056640625
39	37.417598724365234	249.7222900390625
40	39.74354934692383	255.97682189941406
41	42.56822204589844	262.1357727050781
42	43.21894836425781	268.7949523925781
43	50.63578414916992	274.708984375
44	51.10725021362305	281.07196044921875
45	51.328224182128906	286.9138488769531
46	56.818328857421875	293.3212585449219
47	43.109310150146484	299.2469482421875
48	52.82510757446289	305.8148498535156
49	44.173702239990234	311.801513671875
50	52.433860778808594	318.1966247558594
51	46.53227615356445	324.410400390625
52	43.61443328857422	330.6365966796875
53	48.34672546386719	336.7539367675781
54	47.58723068237305	343.1969299316406
55	39.422847747802734	349.42132568359375
56	33.2537841796875	355.8328552246094
57	41.04176712036133	361.7214660644531
58	50.8292121887207	367.9925537109375
59	29.079381942749023	374.3128356933594
60	33.91878890991211	380.35369873046875
61	42.584529876708984	386.8969421386719
62	46.355777740478516	393.0616760253906
63	57.32426071166992	399.453125
64	62.739986419677734	405.23760986328125
65	58.39455032348633	411.7340087890625
66	64.69638061523438	417.9280700683594
67	65.87373352050781	424.2582092285156
68	56.55948257446289	430.3662109375
69	35.00835418701172	436.45123291015625
70	51.979087829589844	443.0154724121094
71	34.42355728149414	449.4344787597656
72	46.343448638916016	455.2705383300781
73	52.2197151184082	461.91375732421875
74	56.5329704284668	468.1976318359375
75	56.42572021484375	474.722412109375
76	56.41193389892578	480.46624755859375
77	60.97698974609375	486.5699462890625
78	63.2872200012207	492.88568115234375
79	72.24124908447266	499.10009765625
80	76.00154113769531	505.4532165527344
81	79.5726089477539	511.1078186035156
82	83.07649993896484	517.7907104492188
83	77.72189331054688	523.97998046875
84	85.9010238647461	529.8006591796875
85	83.43621063232422	536.1092529296875
86	81.18236541748047	542.2036743164062
87	90.36743927001953	548.6317749023438
88	83.40723419189453	554.615966796875
89	94.3617935180664	560.969970703125
90	90.83179473876953	566.7598876953125
91	60.50626754760742	573.2357788085938
92	81.39946746826172	579.1055908203125
93	66.60960388183594	585.3622436523438
94	73.56440734863281	591.7587890625
95	82.36900329589844	597.8699951171875
96	87.36370849609375	604.0997924804688
97	75.14089965820312	610.5740356445312
98	73.32498931884766	616.1956176757812
99	81.03678894042969	622.59375
100	81.8772201538086	622.5902709960938
101	73.43665313720703	622.201416015625
102	88.33625793457031	622.1094360351562
