6.001274307052810279e-03	3.767104252524997726e-03	1.715728368984877072e-01	8.059850958890692890e-03	0.000000000000000000e+00
3.470876426751823285e-01	3.754274352737095310e-01	9.874175966844050967e-01	2.426416568977888266e-01	3.318581855554375015e-01
4.551944072112376616e-02	4.207827215609342975e-02	2.050731309066862896e-03	1.391712732093278691e-02	3.262519750663702561e-02
1.083295833840858674e-01	1.883552126262498863e-02	3.076096963600294127e-03	6.044888219168019668e-03	6.927565876528513078e-02
6.093775211130558062e-02	6.247728285582169333e-02	4.999158720998368721e-02	5.866048086521237492e-02	4.883187623332730515e-02
1.858890968311744524e-02	1.506841701009999090e-02	1.452935447354288499e-02	2.014962739722673223e-03	1.246667594360790707e-02
2.600552199722884483e-02	5.039422537969506094e-02	3.178633529053637163e-02	2.295509535212849478e-02	3.241335745338055907e-02
1.032882232170600351e-01	3.013683402019998181e-02	1.230438785440117651e-02	2.014962739722673223e-03	6.628522255437836741e-02
0.000000000000000000e+00	0.000000000000000000e+00	2.134753465652465820e-01	6.044888219168019668e-03	3.740002783082372034e-03
1.210452529775115776e-01	9.137069012807763624e-02	9.209363629832070797e-02	8.497082771256912748e-02	9.498646233579237375e-02
6.201316783954570477e-02	1.883552126262498863e-02	1.230438785440117651e-02	1.931334234947381864e-02	2.763852712919386001e-02
5.581113270350864658e-02	7.488040302110754443e-02	2.806651966106256668e-01	3.661172195922497014e-02	5.245580261559795038e-02
4.717994321132291252e-02	2.643773141114608149e-01	3.583009539271247434e-01	5.356770892475926776e-02	5.029038388094456136e-02
2.100446007468483728e-02	1.506841701009999090e-02	2.572382272347896112e-02	1.729837960975114802e-02	1.745334632105106920e-02
1.100233622959681870e-02	1.130131275757499318e-02	4.992029998429428073e-01	4.029925479445346445e-03	8.726673160525534600e-03
1.000212384508801684e-02	1.695196913636249150e-02	4.221422714594553344e-02	4.029925479445346445e-03	3.740002783082372034e-03
0.000000000000000000e+00	1.883552126262498863e-03	5.906247528347038228e-02	0.000000000000000000e+00	1.246667594360790750e-03
8.120671873656874762e-02	9.417760631312494315e-03	1.845658178160176563e-02	7.908072028049202562e-02	6.285282347699720773e-02
2.158954683664385255e-02	3.767104252524997726e-03	1.025365654533431448e-03	1.125349139058312749e-02	3.427320247073825654e-02
3.859315737329348239e-02	4.236457788425943005e-02	4.118886149141209874e-02	3.258179647977962196e-02	3.064927608846760437e-02
1.862306477875592670e-01	4.819061056427333817e-02	2.478301101887719904e-02	2.619451561639475276e-02	1.501869945217379487e-01
5.582563529626975718e-02	1.247211889080379332e-01	1.631037934997377897e-02	6.919351843900459209e-02	6.341843510703217002e-02
3.329247141641283880e-02	3.720936049585756716e-02	9.050355366701205717e-02	2.938815604808718562e-02	2.441593811666365257e-02
1.074565818643501203e+00	1.434192551218945066e+00	1.891809223318946520e+00	6.912617468556692124e-01	9.325305690868295194e-01
6.070637737345729867e-02	5.273945953534996817e-02	3.093520494607778643e-02	4.550785796586857140e-02	3.958778930224960552e-02
3.300700868879045957e-02	1.959293121876923838e-01	5.461666947285804818e-01	1.014329222745673637e-01	1.745334632105106920e-02
2.758151693605585542e-01	2.551042398680811174e-01	9.415665420554798493e-01	1.266396530838899970e-01	2.828514374417366861e-01
3.776290612819390574e-02	7.079323607942332452e-02	2.497466985995952793e-01	1.611970191778138578e-02	3.116668985901976593e-02
5.001061922544008422e-03	1.883552126262498863e-03	7.962680039321176628e-02	2.014962739722673223e-03	1.246667594360790750e-03
3.610240363799476632e-02	3.013683402019998181e-02	2.580837667341063027e-02	2.619451561639475276e-02	3.107295619498053746e-02
2.358997160566145626e-02	1.240312016528585630e-02	4.780793225271461749e-02	1.007481369861336698e-02	1.745334632105106920e-02
1.000212384508801684e-02	1.695196913636249150e-02	2.358341005426892178e-02	8.059850958890692890e-03	8.726673160525534600e-03
1.308790443607567022e-01	1.021765638952669836e-01	2.438845955408536492e-01	1.725710859132367492e-01	9.018374690048985842e-02
6.359846698601352710e-02	5.981198601100756046e-02	4.221422714594553344e-02	7.371733632198600172e-02	4.363336580262767300e-02
1.800382292115842997e-02	7.534208505049995452e-03	3.453036634879704803e-01	1.208977643833603934e-02	1.870001391541185887e-02
5.018058036484931289e-02	4.639067727586497492e-02	5.554398065488014291e-02	3.022444109584010094e-02	3.168761301383697659e-02
3.000637153526405140e-03	0.000000000000000000e+00	4.876868999921358389e-02	3.193640431692433730e-03	2.493335188721581500e-03
3.417718221270849011e-02	7.534208505049995452e-03	2.971230773530768310e-02	6.044888219168019668e-03	2.742668707593739347e-02
5.218100513386692008e-02	3.987465734067170697e-02	5.930955946092775211e-02	2.334326782891916682e-02	4.612670099134925233e-02
2.098173530930908665e-02	1.883552126262498863e-02	2.623394184563992287e-02	4.029925479445346445e-03	1.568926495613811797e-02
4.476439281975552048e-02	3.013683402019998181e-02	4.145170351457313357e-02	2.417955287667207867e-02	4.560928722079709424e-02
3.817803175074369754e-02	5.384126694306083649e-02	5.144251803674641105e-02	6.330580212349115610e-02	5.880521698821362941e-02
2.100446007468483728e-02	3.767104252524997726e-02	3.153500542838192505e-02	5.208603171415106953e-03	1.745334632105106920e-02
1.511766062842474945e+00	8.028293699026107788e-01	7.101543718541162287e-01	8.791401774384254297e-01	9.698420081207220766e-01
3.117654505918208280e-02	1.695196913636249150e-02	1.790230161339573592e-02	3.626932931500811974e-02	1.870001391541185887e-02
3.222116109784719379e-02	4.576882525630619064e-02	2.725930750017335411e-02	1.410473917805871343e-02	2.119334910413344167e-02
4.142664899729719269e-02	2.747153717538584894e-02	3.256037108291535975e-02	3.056683374005694787e-02	3.460111892480644685e-02
4.467126370164395399e-02	3.500574568043584439e-02	2.460877570880235302e-02	2.737319330836451500e-02	3.688261406027155964e-02
8.221528850076519068e-02	1.232156999733137054e-01	1.737136668002111639e-01	7.120848117872725924e-02	8.604416229742035960e-02
9.804036813380914706e-02	9.613704616608827191e-02	9.187738994169517004e-02	2.132830508919649273e-02	8.318276628315877941e-02
4.417930605779650521e-02	4.474356900090756956e-02	5.502294436008972611e-02	2.014962739722673396e-02	3.460111892480644685e-02
3.059145829722306753e-02	1.318486488383749204e-02	1.712405716879128112e-02	4.029925479445346445e-03	2.815594089974602504e-02
2.400041562310200938e+00	1.575718952261883299e+00	1.659877293208646964e+00	1.968035977940226777e+00	1.963084841803681035e+00
2.198194769381788677e-02	5.650656378787496589e-03	4.101462618133725792e-03	2.417955287667207867e-02	1.745334632105106920e-02
4.211746769033985344e-02	8.351641893386840820e-02	1.290418833670531513e-02	1.410473917805871343e-02	2.815594089974602504e-02
3.259188306624066778e-02	2.636972976767498408e-02	4.042741250709669387e-02	9.110516864199970366e-02	3.937594924899313897e-02
3.052624101074570898e-02	4.474356900090756956e-02	7.177559581734019485e-03	7.843204708986503682e-02	2.566260571102444224e-02
2.590810767499915346e-01	2.273126400035360706e-01	8.577420595129565672e-01	1.922971384469852885e-01	1.613639361566776842e-01
2.700573438173764843e-02	1.318486488383749204e-02	2.861476720437495722e-02	1.007481369861336698e-02	1.745334632105106920e-02
