1.658246848001434376e-02	7.296286131206311532e-02	4.420507192611694558e-01	2.856820382569965622e-01	7.167037963867187167e-02	2.184091186523437478e-01	5.345832705497741699e-01
2.120008080769954228e-02	3.648143065603155766e-02	6.931471824645996094e-02	8.363299620778938404e-02	0.000000000000000000e+00	5.991464614868163840e-02	0.000000000000000000e+00
8.873241597955877635e-02	3.945022131267346688e-01	1.241962254047393799e+00	8.760966125287508177e-01	7.643658065795898571e-01	6.579954051971435014e-01	1.834234237670898438e+00
1.658246848001434376e-02	1.672659924155787403e-01	3.119162321090698242e-01	3.345319848311574806e-01	1.887399578094482444e-01	2.608143901824951372e-01	6.212266683578491211e-01
3.316493696002868839e-03	0.000000000000000000e+00	3.465735912322998047e-02	5.472214598404733649e-02	0.000000000000000000e+00	2.772588729858398507e-02	0.000000000000000000e+00
1.456709341569380547e-02	5.782170044748406734e-02	6.931471824645996094e-02	7.606241577549983923e-02	5.545177459716797014e-02	7.167037963867187167e-02	8.664339780807495117e-02
7.700660011985086331e-03	0.000000000000000000e+00	6.931471824645996094e-02	9.572595044186241187e-02	0.000000000000000000e+00	6.734591484069825384e-02	8.664339780807495117e-02
0.000000000000000000e+00	0.000000000000000000e+00	1.242453336715698270e-01	7.296286131206311532e-02	2.772588729858398507e-02	0.000000000000000000e+00	0.000000000000000000e+00
6.632987392005737677e-03	0.000000000000000000e+00	6.931471824645996094e-02	9.430313110351562500e-02	2.772588729858398507e-02	4.158883094787597934e-02	8.664339780807495117e-02
1.658246848001434376e-02	1.459257226241262306e-01	1.151292562484741155e-01	2.184741559781526177e-01	1.825739288330078258e-01	1.825739288330078258e-01	1.732867956161499023e-01
6.632987392005737677e-03	1.602380275726318637e-01	1.445185899734497126e-01	2.233893118406596878e-01	1.752810668945312400e-01	2.249792003631591875e-01	2.239699363708496094e-01
9.010888514906595370e-02	8.379495269373843369e-01	2.394583141803741544e+00	1.627623037288063346e+00	1.235179996490478604e+00	1.095015535354614267e+00	2.290106862783432007e+00
0.000000000000000000e+00	0.000000000000000000e+00	3.465735912322998047e-02	7.126448028965999548e-02	2.772588729858398507e-02	0.000000000000000000e+00	8.664339780807495117e-02
2.709550492501144880e-02	1.094442919680946730e-01	4.315261006355285422e-01	1.618018024846127056e-01	1.271221542358398349e-01	1.075055694580078075e-01	0.000000000000000000e+00
1.520599931050715774e-02	1.521248315509996785e-01	7.512742757797241655e-01	3.974845472135041802e-01	2.129203987121582042e-01	3.186218261718750111e-01	3.972567319869995117e-01
4.036147970902292242e-02	1.459257226241262306e-01	6.944008708000183328e-01	4.722142345026919541e-01	2.908959388732910156e-01	2.296905231475830089e-01	3.612964749336242676e-01
3.178846779052150323e-02	9.430313110351562500e-02	9.978221535682678667e-01	4.470758312626889053e-01	3.578549957275390381e-01	3.084053134918212646e-01	7.225929498672485352e-01
1.433364740399082314e-02	9.430313110351562500e-02	6.931471824645996094e-02	8.950519561767578125e-02	2.772588729858398507e-02	1.386294364929199253e-02	0.000000000000000000e+00
1.262706888919812309e-02	7.296286131206311532e-02	0.000000000000000000e+00	4.235363006591797569e-02	0.000000000000000000e+00	3.218875885009766374e-02	0.000000000000000000e+00
3.316493696002868839e-03	5.782170044748406734e-02	0.000000000000000000e+00	6.749866510692394128e-02	0.000000000000000000e+00	4.158883094787597934e-02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	6.931471824645996094e-02	1.335572067059968560e-01	4.394449234008789007e-02	7.742402076721191517e-02	1.373265385627746582e-01
1.658246848001434376e-02	0.000000000000000000e+00	2.740319490432739369e-01	9.707577604996531218e-02	7.167037963867187167e-02	4.394449234008789007e-02	5.031689703464508057e-01
1.520599931050715774e-02	3.648143065603155766e-02	0.000000000000000000e+00	6.059434539393374758e-02	0.000000000000000000e+00	1.386294364929199253e-02	0.000000000000000000e+00
