-2.967499590577233892e+00	-3.273921013484875520e+00	8.545567484680836046e+00	-1.882815485890271257e+00
2.267740093499080345e+00	-1.629794572678768372e+00	7.515614803127476096e-01	-7.434626610308383565e-01
-1.411428755297456705e+00	-8.968907117944553420e-01	-3.958429122518541260e-02	5.097286674961514663e+00
1.791317337983298952e+00	-1.090792353493698297e+00	-7.070512340324188738e-01	1.328559728312487254e+00
-1.951577124764628801e-01	1.518549982372912888e-01	7.230897835336078106e-02	-2.259465011801494172e-01
-1.411572243599226902e-02	1.081359854679885962e-01	-1.176022280821405197e-01	-5.142124655254125959e-02
3.077786303463057038e-01	-1.297139761687212955e-01	-3.063475768111988129e-02	-1.135197425713858344e-01
6.136746146748292552e-02	-1.279458690781164754e-01	1.593982829852320926e-02	2.292074426651037888e-01
-3.435853391098269705e-01	1.456554938358177176e-01	-6.941182766113031255e-02	3.153672588323309101e-01
-3.445155851002629221e-02	1.819750497303209147e-01	-3.173368648355447130e-02	-3.967507594981438679e-01
