5.627717313650334834e-03	2.639562840872582833e-02	8.059850958890692890e-03	4.089363908345720194e-03	3.601146668803935080e-01	0.000000000000000000e+00
3.413574053566897915e-01	7.748355716077839350e-01	2.426416568977888266e-01	3.920348105529065097e-01	1.260994120519988382e+00	3.309279932851684758e-01
4.417264509910821119e-02	0.000000000000000000e+00	1.391712732093278691e-02	4.567788835823712035e-02	4.715286955541493977e-03	3.167471655239403189e-02
1.062762343673809284e-01	3.619567532452217483e-03	6.044888219168019668e-03	2.044681954172860097e-02	2.357643477770746988e-03	6.515154342225935868e-02
5.808255669228601370e-02	3.725433100608248338e-02	5.866048086521237492e-02	6.577726521674862048e-02	6.641464006333124004e-02	5.046565647905201096e-02
1.836977211483760419e-02	1.659558149292948356e-02	2.014962739722673223e-03	1.226809172503716058e-02	1.178821738885373407e-02	1.417215428830965671e-02
2.438677502581811790e-02	2.171740519471330316e-02	2.295509535212849478e-02	5.266055385623358287e-02	4.479522607764419018e-02	3.478619688948734329e-02
1.024866329962249023e-01	7.239135064904434966e-03	2.014962739722673223e-03	2.658086540424718300e-02	1.886114782216597591e-02	6.463781076736166420e-02
9.379528856083891751e-04	2.985195242082481215e-01	6.044888219168019668e-03	0.000000000000000000e+00	1.019603962800940677e-01	2.576755325147210389e-03
1.207332859503884165e-01	5.204012873278585777e-02	8.497082771256912748e-02	8.367822585204358343e-02	1.439589416088701002e-01	9.801566999641049549e-02
6.057765196721511675e-02	1.266848636358276076e-02	1.931334234947381864e-02	2.044681954172860097e-02	1.414586086662448193e-02	2.394445057695239812e-02
5.515095603643476591e-02	1.813212860346462840e-01	3.661172195922497014e-02	7.719673730630789710e-02	4.091279603997055592e-01	5.292245180633431412e-02
4.518112020015071367e-02	2.767006330017010018e-01	5.356770892475926776e-02	2.682440822455032237e-01	4.633847020921252891e-01	6.249891071957726363e-02
1.969701059777617322e-02	1.825612643368872828e-02	1.729837960975114802e-02	1.431277367921002068e-02	3.536465216656120569e-02	1.932566493860407922e-02
1.125543462730066967e-02	4.734360941396369427e-01	4.029925479445346445e-03	1.226809172503716058e-02	5.310721218991442116e-01	7.730265975441631167e-03
9.379528856083891100e-03	2.458584464249971915e-02	4.029925479445346445e-03	1.226809172503716058e-02	6.503550698157070653e-02	7.730265975441631167e-03
0.000000000000000000e+00	1.809783766226108741e-03	0.000000000000000000e+00	2.044681954172860097e-03	1.334458711195965208e-01	1.288377662573605194e-03
8.232828728723590173e-02	1.447827012980886993e-02	7.908072028049202562e-02	8.178727816691440389e-03	2.357643477770746815e-02	5.776016508336404010e-02
2.454615671676614944e-02	0.000000000000000000e+00	1.125349139058312749e-02	4.089363908345720194e-03	2.357643477770746988e-03	2.951272624132801614e-02
