-1.911156259441688432e+00	-3.162108393181018773e+00	8.388214075587262286e+00
-7.217285520356420125e-01	-2.162743414863506353e-01	8.822794958593770387e-01
5.163591523505430381e+00	-1.112928395649523949e+00	-1.491610261508578145e-02
1.297193739889278330e+00	1.752552116975215207e-02	-7.044138744494401472e-01
-2.061733446202088926e-01	-1.837099826283382668e-03	1.115448586438248374e-01
-6.137579360517204929e-02	5.497937288224778729e-02	-9.445201940490867420e-02
-1.529548044571293897e-01	9.240567327723006597e-03	5.387343421025403423e-02
2.436524480499559775e-01	-7.203702790079846707e-02	4.633702410320187509e-02
3.114542401411684591e-01	-6.288762989053708896e-02	-1.233613131257988750e-02
-4.155170408753319777e-01	6.470252896537755094e-02	5.990286802661030918e-02
