5.681968542837327607e-02	4.629906346975279363e-02	2.244969115169655194e-02	3.902294883480320054e-02	4.786521334980809589e-02
5.192634924765555660e-01	4.417842794055781286e-01	4.737535411604433255e-01	4.897893961373861460e-01	5.190568365329919498e-01
2.879343186655352119e-02	3.581238975209637826e-02	2.272622791800911826e-02	1.350286719086882421e-02	2.855187100033427378e-02
4.243207746936428909e-02	5.299785708592943262e-02	4.246181452993958577e-02	5.159178337493500188e-02	6.034245255381562312e-02
6.489575832120833554e-02	2.975942937467380631e-02	4.942980838885770167e-02	5.384226124007980563e-02	5.713941052902576229e-02
1.486071925009450553e-02	1.145697822255536610e-02	1.743776842052229339e-02	1.706979027042141231e-02	4.029925479445346445e-03
3.129072093194530668e-02	2.864244555638841352e-02	3.092782703910286826e-02	4.407552465215906073e-02	2.737319330836451500e-02
4.751503159922938063e-02	5.267338581978453504e-02	5.080316323307868670e-02	3.375716797717205619e-02	5.710374200066854755e-02
6.102668008496684587e-02	4.950333561122253340e-02	4.867473737461360667e-02	5.588319858947357610e-02	5.543117190516272386e-02
9.134913721392232122e-02	1.007352663465767850e-01	1.078192493108313804e-01	1.026382872036525201e-01	1.141713719035303831e-01
3.163040914843159163e-02	3.548791848595148762e-02	3.199203996833541175e-02	2.025430078630323372e-02	2.820947835611742685e-02
1.190254999745276598e-01	9.500677723529910024e-02	1.182890238724355614e-01	1.199708526784723506e-01	9.774538943933885893e-02
1.751972540732353034e-01	1.516800570422296157e-01	1.378196506049689241e-01	1.667925645778705612e-01	1.232584007950716237e-01
2.273546534199868616e-02	1.336647459298125930e-02	1.819283943476639534e-02	2.925621224688245217e-02	1.208977643833603934e-02
1.478071418500715717e-01	1.165166098224230118e-01	1.373353498814300078e-01	1.172683316391783942e-01	1.205327178156653106e-01
1.933263655631772826e-02	1.145697822255536610e-02	2.001212337824303383e-02	1.125238932572402047e-02	1.729837960975114802e-02
1.712306737899780412e-02	1.448345841126665208e-02	8.341348703139097459e-03	1.125238932572402047e-02	2.377511318339857807e-02
4.514205763416905687e-02	5.602433727464071339e-02	6.594311346219280945e-02	4.989292559685645084e-02	5.105885378150052528e-02
1.513566009459956993e-02	1.145697822255536610e-02	1.273498760433647639e-02	9.001911460579214985e-03	2.737319330836451500e-02
3.843327145422658492e-02	4.233339141551456519e-02	3.305625289756795177e-02	4.029906105685543416e-02	3.022444109584010094e-02
9.594536962047700568e-02	1.010597376127216757e-01	9.477511979150646249e-02	1.082361425672258709e-01	8.999181902685830792e-02
6.324260234832763949e-02	4.997137689721814491e-02	7.240619434146430833e-02	4.989292559685645084e-02	4.406796984894330999e-02
5.275752255993504392e-02	2.403094026339612499e-02	4.064253058646294381e-02	6.114531492258046957e-02	3.828429205473079383e-02
1.269908577588296783e+00	1.265333096186320061e+00	1.256932703528817141e+00	1.229567914814144070e+00	1.209302952123242791e+00
4.649112839852610063e-02	4.503540033808096227e-02	3.658311573539193423e-02	4.314149200142203960e-02	5.474638661672903001e-02
2.045946934530812056e-01	1.861665583839101357e-01	1.782218120855296462e-01	1.895479590861828267e-01	1.779719563417656580e-01
4.334044433409167674e-01	4.068301505622128333e-01	4.272729236622808124e-01	4.198514292766521439e-01	4.219203965608464002e-01
9.672706857804329317e-02	8.354979901274373066e-02	7.338964156904245750e-02	8.403250613769927546e-02	1.157285543375237008e-01
2.432151456033029846e-02	1.336647459298125930e-02	1.819283943476639534e-02	2.827104887404999212e-02	2.535823056864184091e-02
3.368732352410593045e-02	2.705742045210741270e-02	3.744989179876533070e-02	2.288719121511880589e-02	2.014962739722673396e-02
2.478551787714804513e-02	2.100446007468483728e-02	2.235063480267061517e-02	3.639005840598762836e-02	2.417955287667207867e-02
1.285676225539176751e-02	1.527597096340715423e-02	1.819283943476639534e-02	1.350286719086882421e-02	1.208977643833603934e-02
1.442528317051549047e-01	1.653056683290760054e-01	1.510361348550150751e-01	1.575774480770160690e-01	1.677751929260963559e-01
5.711193200080625504e-02	5.029584816336303554e-02	4.912066647386926360e-02	5.626194662862010060e-02	5.558267166448194185e-02
1.096049618336462222e-01	8.834220555203020631e-02	1.032562180766909143e-01	9.282487708252745717e-02	7.942311292470888295e-02
5.007864159922446184e-02	5.275815643226476614e-02	2.728925915214959128e-02	4.314149200142203960e-02	3.626932931500811974e-02
1.876094668142257171e-02	1.527597096340715423e-02	1.819283943476639361e-03	1.350286719086882421e-02	1.125349139058312749e-02
2.715849184220836890e-02	2.100446007468483728e-02	2.728925915214959128e-02	2.338768058008961967e-02	1.444713182227556035e-02
4.649112839852610063e-02	4.615238415636635505e-02	4.002424675648606767e-02	5.459071444226550052e-02	5.273142387700635592e-02
1.866596033496241425e-02	1.527597096340715423e-02	2.471490419442885084e-02	1.706979027042141231e-02	1.729837960975114802e-02
3.946254041887099079e-02	3.930691122680327748e-02	4.730138253039262164e-02	3.282313532643504200e-02	3.626932931500811974e-02
4.747209241313318784e-02	8.211371918355138411e-02	4.002424675648606767e-02	4.726003516804088561e-02	4.953778344531391958e-02
2.758046619353755891e-02	1.527597096340715423e-02	2.365069126519631082e-02	2.025430078630323372e-02	1.813466465750405987e-02
1.024995743074724741e+00	9.968902703487512174e-01	9.888141261623912825e-01	9.568460831394443034e-01	1.041929406482119846e+00
