	z_coordinate_0	z_coordinate_1
619	2.3231075	6.795518
620	8.312617	3.5664237
621	-1.2332127	-2.1340156
622	-7.8312497	0.73384154
623	2.2791772	-4.096176
624	3.5862727	-4.2447696
625	-8.256682	0.81849253
626	-4.390104	7.511821
627	-0.54798746	-9.084546
628	3.3115869	-7.8763304
629	-2.923409	8.0071125
630	7.945646	1.7416875
631	0.18043631	0.5478915
632	3.9105124	3.052054
633	8.148324	1.6216998
634	6.1707754	-4.015814
635	-3.2067747	3.729244
636	-4.7523837	6.735503
637	-3.4180014	7.1831446
638	-1.8449571	4.148634
639	3.2794297	-2.3111331
640	3.9754436	4.008877
641	-6.2951007	1.9883337
642	4.754206	-6.132189
643	7.234408	2.7439377
644	-4.94329	7.72773
645	1.1956428	-8.094544
646	-1.6367383	0.22901362
647	-2.8758922	3.3505266
648	1.9680458	2.0980427
649	-2.177466	0.18278041
650	-2.9734511	5.4025717
651	-6.274197	-4.9576473
652	-9.322503	-1.5586232
653	-4.7912006	-2.8463182
654	3.1477005	4.2913
655	1.9972209	2.3013544
656	2.167881	0.988909
657	1.6682863	2.2633524
658	-3.5174346	-6.286205
659	-3.2238743	7.9516773
660	-6.9930024	-2.9196787
661	1.822661	2.122702
662	4.588919	1.5105002
663	5.0899405	5.600342
664	4.0725	-3.1806114
665	-2.8248444	-0.6513896
666	-2.7832675	0.7902168
667	6.5146117	5.624016
668	0.27968127	-0.9246644
669	-1.3117145	-2.0125086
670	4.0409694	2.1549373
671	-0.7207372	-8.220272
672	2.7059247	-3.0575674
673	6.9297137	-3.8950527
674	1.1578661	-4.0396338
675	-4.0772085	-0.9586383
676	1.3386339	-7.8772163
677	-4.148038	7.1970606
678	-2.8505864	4.255103
679	-2.7965717	4.5685134
680	6.275101	-3.9513013
681	-4.632872	5.1883464
682	6.2190886	2.5305243
683	-1.6705285	-0.7512891
684	-3.649896	-0.40356562
685	-3.730904	7.789547
686	-4.116568	-1.0008812
687	-0.97544897	-0.65458655
688	6.210419	-2.6989982
689	1.2478111	-1.0559767
690	-4.220117	-1.8703499
691	-3.3035107	-5.7767262
692	-5.500973	-3.9578054
693	6.522963	-5.1186523
694	2.909269	6.6731486
695	-2.4350572	4.5713177
696	-6.216289	-4.179093
697	-4.147315	7.4230175
698	-2.6380982	-5.621346
699	6.381389	5.8821955
700	-3.6127224	6.4333997
701	1.1220204	-3.320556
702	-1.9621834	0.035360813
703	1.5722113	2.6268108
704	2.623044	4.320741
705	3.45744	5.2824516
706	-3.5358894	-1.3242127
707	-4.187037	7.633012
708	-7.422273	-1.8056146
709	-2.1378937	1.4223588
710	0.8383301	-8.381776
711	-4.6968546	6.8384657
712	-1.4449328	-3.1805298
713	5.9353013	-6.546871
714	-5.6861205	5.768303
715	6.1650805	-4.045903
716	-1.1138313	-2.7541835
717	-1.1729728	-0.94266605
718	-3.7604442	-3.9523695
719	-4.4701986	-4.2567496
720	3.9987206	7.1611443
721	0.7842318	-3.9252431
722	2.6965408	3.6836693
723	-3.2579064	-5.3614616
724	0.48862326	-0.803398
725	2.1187046	3.2904017
726	4.1474133	-3.048999
727	3.4060893	2.9342103
728	-6.513602	-4.3553
729	-1.9568707	-1.2522608
730	4.1776247	1.4048053
731	1.1036558	-0.28581202
732	0.26484522	-5.744892
733	4.994155	-7.2591295
734	5.1692557	-3.9314883
735	0.36579555	0.0852901
736	2.6614044	6.8427916
737	7.407286	2.8259304
738	-6.214884	-4.697658
739	0.011492558	-4.1701913
