5.316331061148045489e-02	3.996540824572245021e-02
5.187510567455239086e-01	4.743655763069788422e-01
2.804192460679078014e-02	2.589580734570821191e-02
4.356225818644659381e-02	5.177051643530528047e-02
6.356087268893101383e-02	4.589344223340352524e-02
1.524584107412269192e-02	1.165060559908548919e-02
3.232946585147825763e-02	3.128977576891581180e-02
4.911716037473971147e-02	4.741978009541829298e-02
6.050224324122777109e-02	5.132249673207600615e-02
9.457311225136674770e-02	1.049996008475621578e-01
3.145706819624621842e-02	2.921902020772298297e-02
1.181895639903034062e-01	1.066686840852101581e-01
1.707563011759170857e-01	1.444839115937550933e-01
2.204576109777254059e-02	1.790630221366882463e-02
1.463657335318562791e-01	1.210848844051361090e-01
1.910738526612603197e-02	1.477845390637715604e-02
1.651637202185840536e-02	1.466251452763875363e-02
4.863446735073929245e-02	5.377456982930501478e-02
1.500056214983416791e-02	1.535607655843099044e-02
3.531861238824955673e-02	3.975875099500020271e-02
9.894267513227329724e-02	9.498208324114482126e-02
6.378177115512093098e-02	5.256914675235748596e-02
5.018322962572315665e-02	4.130566596984863031e-02
1.255300430534277867e+00	1.254158021012941937e+00
4.647293595550452266e-02	4.443351427714029717e-02
2.010676894015256400e-01	1.833735944827397657e-01
4.402012775203311690e-01	4.085147170225779112e-01
9.229526280692693097e-02	9.282352725664774762e-02
2.534610215667894642e-02	1.914657652378082275e-02
3.371592683712420352e-02	2.618932445844014342e-02
2.560217782315437479e-02	2.469619154930114899e-02
1.351540467201169105e-02	1.444056630134582520e-02
1.477787209088423925e-01	1.587187612056732144e-01
5.559171939626709330e-02	5.367547671000162668e-02
1.073590150118538256e-01	9.088588317235310465e-02
4.855301851681680103e-02	3.974002361297607200e-02
1.716564641357464296e-02	1.073509534200032568e-02
2.586508760213187749e-02	2.227442483107248961e-02
4.642055194025916653e-02	4.828765829404195464e-02
1.901439687335723661e-02	1.834234237670898451e-02
3.890321862398747610e-02	3.995411554972330692e-02
4.754998126069815562e-02	5.603102326393127192e-02
2.816023866446237464e-02	1.732867956161499023e-02
1.016788240594784121e+00	1.002190389633178746e+00
2.781728848109338292e-02	1.906154751777648995e-02
2.761695278720271290e-02	2.881422698497772272e-02
3.889915803680844830e-02	2.893585522969563742e-02
3.169448229595811517e-02	3.740388989448547447e-02
1.181651695857141027e-01	1.020000829299290979e-01
8.681674338980970018e-02	7.862269600232442424e-02
3.616568437857880375e-02	4.876097838083903041e-02
2.172118608001879017e-02	1.956428984800974435e-02
1.954250677548411197e+00	1.937536181410153713e+00
1.206732560001043918e-02	1.731555600961049227e-02
3.122709488138182901e-02	3.692441980044047084e-02
4.200021835422781263e-02	4.378338217735290583e-02
2.723193102228276333e-02	3.718027393023173172e-02
3.803809794874908334e-01	3.766468336184819465e-01
2.022816377761968432e-02	2.252728343009948592e-02
1.868412141016266848e-01	1.778290750583012836e-01
2.035512864423661555e-02	1.589823285738627134e-02
2.845286175733157119e-01	2.981058865785598533e-01
2.617355658151312991e-02	2.498029708862304840e-02
3.883113967342961131e-02	3.172581593195597516e-02
3.027297128873947252e-02	2.517566164334614914e-02
4.283350025378893783e-02	3.582389712333679255e-02
7.059961633761945299e-01	6.497120237350464400e-01
2.466878153819559646e-02	2.517566164334614914e-02
3.781409914447072390e-02	3.750204245249430524e-02
3.884188926319558088e-02	4.077147324879964313e-02
