4.265694764944222978e-02	3.233488843085735587e-02	5.755127128127330433e-02	4.704466683523995246e-02
4.638490614524254374e-01	4.875139376847491546e-01	5.217497397397158343e-01	5.090002475466046672e-01
2.426536339979905310e-02	2.176737656927194356e-02	3.116257086851952421e-02	2.806241035461425753e-02
5.297745264493502332e-02	4.184425283805258411e-02	4.619387148485015748e-02	4.884069170270647492e-02
4.106606483459472601e-02	6.388881947022580221e-02	5.969469142910283077e-02	5.615987777709961076e-02
1.448673615088829671e-02	1.690552692653032874e-02	1.450852932368747877e-02	3.960841042654855010e-03
3.581434176518366597e-02	2.737744706323373689e-02	3.339008825371064110e-02	2.690393856593540842e-02
4.434538401090181575e-02	5.010653055762902264e-02	4.603536577551756159e-02	6.008566175188337355e-02
5.030281433692345566e-02	6.428943630608878468e-02	5.643544846712383184e-02	5.448092324393136177e-02
9.831204304328330923e-02	1.080782280790099498e-01	9.122257391759043543e-02	1.122141483851841481e-01
2.941606008089505536e-02	2.934982104618202511e-02	3.185326882928913445e-02	2.970630781991141084e-02
1.056398369715764035e-01	1.372409183632321561e-01	1.102772337955054138e-01	9.606975419180734110e-02
1.556530387584979802e-01	1.554166834059052538e-01	1.733623635890419734e-01	1.251062406812395444e-01
2.132760561429537099e-02	1.617758235554720911e-02	2.420068162806725612e-02	1.188252312796456503e-02
1.138956135969895617e-01	1.619347892500981878e-01	1.394653572209793857e-01	1.164860221317836203e-01
1.173018308786245509e-02	1.617758235554720911e-02	2.093250691835476032e-02	1.700183595929826916e-02
1.342035587017352712e-02	1.390018326161793737e-02	1.544787333561823892e-02	2.336753981454031681e-02
5.386262820317194722e-02	5.600134988233473887e-02	4.587790610284248755e-02	5.332245145525250918e-02
1.066380280714768550e-02	1.119986470768652952e-02	1.610929022462860918e-02	2.690393856593540842e-02
4.442729876591609145e-02	3.578342783600894222e-02	3.635005314555623396e-02	2.970630781991141084e-02
1.055924958449143691e-01	9.615041880034030930e-02	9.601968234064846286e-02	8.646868160792758884e-02
5.217245542086088039e-02	5.739459015522653529e-02	6.759980345788767220e-02	4.529293945857456455e-02
