3.511204617097973824e-03	9.732679128646850586e-01	9.989509582519531250e-01	5.164184258319437504e-04	6.626328453421592712e-03	9.999781847000122070e-01	9.999055862426757812e-01	6.955204065889120102e-03	1.293874163366126595e-07	9.984794259071350098e-01	9.999998807907104492e-01	6.750915781594812870e-04	1.093095943360822275e-05	9.999769926071166992e-01	9.864073991775512695e-01	9.996914863586425781e-01	9.948282837867736816e-01	1.497517077950760722e-04	3.860856813844293356e-04	1.069831114364205860e-06	9.974368810653686523e-01	7.000095397233963013e-02	1.784965628758072853e-03	6.609918159483640920e-07	6.381305411196080968e-06	2.146708033978939056e-02	9.364602533423749264e-07	1.116135716438293457e-02	1.056168507784605026e-02	9.978274703025817871e-01	9.834612607955932617e-01	1.057363464497029781e-03	6.663402309641242027e-04	1.252298709005117416e-03	9.999781847000122070e-01	1.422684043645858765e-01	1.011840254068374634e-02	9.892311692237854004e-01	4.877167567610740662e-02	9.745709896087646484e-01	1.708519266685470939e-04	9.953000545501708984e-01	9.996933937072753906e-01	9.982125759124755859e-01	9.961603879928588867e-01	9.915230274200439453e-01	5.378276455303421244e-07	3.350761020556092262e-03	1.380489859730005264e-02	1.741918735206127167e-03
1.779653504490852356e-02	9.705716371536254883e-01	9.989818930625915527e-01	1.520869700470939279e-04	2.502359449863433838e-03	9.999802112579345703e-01	9.999419450759887695e-01	3.444404341280460358e-03	1.353108416424220195e-07	9.996151924133300781e-01	9.999994039535522461e-01	3.645777178462594748e-04	1.809530658647418022e-05	9.998836517333984375e-01	9.920912981033325195e-01	9.972175359725952148e-01	9.905665516853332520e-01	6.522336479974910617e-05	1.181749466923065484e-04	2.727338994645833736e-07	9.989663362503051758e-01	1.088915206491947174e-02	1.558162155561149120e-03	2.692766429390758276e-06	1.024482571665430441e-05	1.458856184035539627e-02	2.927118316620180849e-07	1.984452456235885620e-02	7.230640854686498642e-03	9.964365959167480469e-01	9.892280101776123047e-01	7.542080129496753216e-04	5.253219278529286385e-04	1.976688217837363482e-04	9.999849796295166016e-01	1.554864943027496338e-01	8.975176140666007996e-03	9.936176538467407227e-01	1.525021903216838837e-02	9.667007923126220703e-01	2.623511245474219322e-04	9.856762886047363281e-01	9.998737573623657227e-01	9.991171956062316895e-01	9.997770190238952637e-01	9.833489656448364258e-01	3.273318611718423199e-07	2.220502868294715881e-02	2.375828335061669350e-03	1.007558032870292664e-02
3.172546997666358948e-02	9.686322212219238281e-01	9.980100989341735840e-01	1.324566255789250135e-04	1.641086768358945847e-03	9.999815225601196289e-01	9.999021291732788086e-01	3.857331117615103722e-03	2.289515599329661200e-08	9.992966651916503906e-01	9.999996423721313477e-01	1.943871029652655125e-04	1.171429903479292989e-05	9.998947381973266602e-01	9.971293807029724121e-01	9.979585409164428711e-01	9.941980838775634766e-01	3.969707540818490088e-05	4.688884655479341745e-05	2.727437902194651542e-07	9.995905756950378418e-01	7.940807379782199860e-03	1.856393530033528805e-03	5.709209290216676891e-06	5.030013653595233336e-06	2.054769080132246017e-03	1.559875357770579285e-07	1.246425975114107132e-02	1.279524061828851700e-02	9.906215667724609375e-01	9.906191825866699219e-01	9.227690170519053936e-04	8.916417718864977360e-04	6.272832251852378249e-05	9.999886751174926758e-01	5.231462419033050537e-02	2.468683384358882904e-02	9.949178695678710938e-01	1.985451020300388336e-02	9.568530321121215820e-01	3.753576893359422684e-04	9.696076512336730957e-01	9.996684789657592773e-01	9.990057349205017090e-01	9.992628693580627441e-01	9.977520108222961426e-01	4.000918920610274654e-07	5.661225877702236176e-03	2.917734207585453987e-03	8.436614647507667542e-03
1.456482894718647003e-02	9.822057485580444336e-01	9.991444349288940430e-01	3.670834994409233332e-04	2.924997126683592796e-03	9.999878406524658203e-01	9.997245669364929199e-01	7.359698880463838577e-03	5.209708575648619444e-08	9.997046589851379395e-01	9.999997615814208984e-01	1.824292121455073357e-04	8.818096830509603024e-06	9.999699592590332031e-01	9.975893497467041016e-01	9.978498220443725586e-01	9.859405755996704102e-01	1.468870323151350021e-04	1.813518611015751958e-04	7.094337206581258215e-08	9.988905787467956543e-01	5.921049509197473526e-03	7.853298448026180267e-04	1.604389240128512029e-06	5.234727268543792889e-06	1.341644790954887867e-03	9.751393292845023097e-08	1.750941760838031769e-02	1.945668715052306652e-03	9.961424469947814941e-01	9.821715354919433594e-01	2.049987437203526497e-03	1.124267932027578354e-03	1.736275735311210155e-04	9.999642372131347656e-01	5.356157943606376648e-02	9.482255205512046814e-03	9.859116077423095703e-01	1.561260502785444260e-02	9.766085147857666016e-01	2.510029298719018698e-04	9.749863743782043457e-01	9.998397827148437500e-01	9.983531236648559570e-01	9.990925788879394531e-01	9.956102967262268066e-01	6.523740125885524321e-07	3.209302201867103577e-03	1.705382252112030983e-03	3.020853269845247269e-03
1.163951959460973740e-02	9.836650490760803223e-01	9.987891316413879395e-01	6.630821735598146915e-04	2.369621535763144493e-03	9.999845027923583984e-01	9.998325109481811523e-01	3.162694163620471954e-03	2.063117321426943818e-08	9.996079802513122559e-01	9.999997615814208984e-01	1.291455846512690187e-04	9.528084774501621723e-06	9.999057054519653320e-01	9.963055849075317383e-01	9.969780445098876953e-01	9.888596534729003906e-01	1.122444809880107641e-04	1.011762360576540232e-04	9.517457044694310753e-08	9.977647066116333008e-01	4.298277664929628372e-03	1.493966323323547840e-03	2.767708110695821233e-06	2.295494368809158914e-06	2.524791518226265907e-03	5.924601396145590115e-07	3.006324730813503265e-02	4.470870830118656158e-03	9.919100403785705566e-01	9.864560365676879883e-01	1.114407437853515148e-03	4.082086961716413498e-04	7.666442979825660586e-05	9.999914169311523438e-01	5.348801240324974060e-02	2.957833558320999146e-02	9.816629290580749512e-01	4.395814146846532822e-03	9.835346341133117676e-01	1.506857661297544837e-04	9.756805896759033203e-01	9.998056292533874512e-01	9.985645413398742676e-01	9.978747367858886719e-01	9.929711222648620605e-01	4.783041163136658724e-07	1.740765757858753204e-03	2.383566927164793015e-03	1.209512469358742237e-03
1.041449978947639465e-02	9.859282970428466797e-01	9.983115196228027344e-01	6.034131511114537716e-04	3.623148426413536072e-03	9.999855756759643555e-01	9.998325109481811523e-01	6.026837509125471115e-03	4.358656724434695207e-08	9.996896982192993164e-01	9.999998807907104492e-01	2.405997511232271791e-04	1.273185262107290328e-05	9.999791383743286133e-01	9.968785047531127930e-01	9.978799819946289062e-01	9.880530834197998047e-01	1.554413174744695425e-04	2.020612155320122838e-04	7.623229691944288788e-08	9.976282715797424316e-01	7.877646014094352722e-03	1.538221025839447975e-03	1.087841837943415157e-06	3.193571728843380697e-06	1.921879127621650696e-03	3.249220696943666553e-07	2.092826552689075470e-02	2.220266265794634819e-03	9.954521059989929199e-01	9.844415783882141113e-01	1.252475194633007050e-03	5.966505850665271282e-04	2.475283981766551733e-04	9.999843835830688477e-01	6.703598797321319580e-02	1.319389697164297104e-02	9.814831614494323730e-01	7.444831077009439468e-03	9.861561655998229980e-01	1.308371574850752950e-04	9.835402369499206543e-01	9.998645782470703125e-01	9.987244009971618652e-01	9.990378618240356445e-01	9.946139454841613770e-01	5.607305411103880033e-07	2.164107747375965118e-03	2.815634245052933693e-03	1.928371260873973370e-03
5.979788955301046371e-03	9.786180257797241211e-01	9.978684186935424805e-01	3.028830105904489756e-04	2.942040562629699707e-03	9.999868869781494141e-01	9.995920062065124512e-01	7.782457862049341202e-03	5.011045445257877873e-08	9.997974038124084473e-01	9.999998807907104492e-01	3.065339988097548485e-04	1.169018196378601715e-05	9.999797344207763672e-01	9.968644976615905762e-01	9.986281394958496094e-01	9.878711700439453125e-01	1.141514439950697124e-04	2.136558032361790538e-04	5.288046267537538370e-08	9.988854527473449707e-01	7.949895225465297699e-03	1.036022556945681572e-03	1.415891688338888343e-06	3.954498424718622118e-06	7.489267154596745968e-04	1.700150846772885416e-07	1.789407618343830109e-02	2.484483411535620689e-03	9.965342283248901367e-01	9.833036661148071289e-01	1.563333673402667046e-03	8.528160396963357925e-04	2.445545978844165802e-04	9.999684095382690430e-01	5.506145209074020386e-02	1.374257821589708328e-02	9.891991019248962402e-01	1.656042039394378662e-02	9.787093400955200195e-01	2.009579911828041077e-04	9.872344136238098145e-01	9.998868703842163086e-01	9.986582994461059570e-01	9.990121126174926758e-01	9.962580204010009766e-01	8.204159485103446059e-07	3.827160689979791641e-03	2.633552998304367065e-03	4.188913851976394653e-03
1.346941571682691574e-02	9.768764376640319824e-01	9.990934133529663086e-01	2.361033839406445622e-04	2.897807164117693901e-03	9.999835491180419922e-01	9.996725320816040039e-01	6.368828006088733673e-03	5.627023824672505725e-08	9.997677206993103027e-01	9.999997615814208984e-01	2.570522483438253403e-04	1.247399450221564621e-05	9.999725818634033203e-01	9.973772764205932617e-01	9.975950121879577637e-01	9.872214198112487793e-01	1.170361283584497869e-04	1.944770483532920480e-04	5.044118722707935376e-08	9.990280866622924805e-01	9.373554028570652008e-03	1.074860570952296257e-03	2.008668843700434081e-06	5.755935035267611966e-06	1.642211223952472210e-03	1.167163503623669385e-07	1.607662066817283630e-02	2.827819669619202614e-03	9.972501397132873535e-01	9.803286790847778320e-01	2.635298529639840126e-03	9.664361714385449886e-04	1.401127665303647518e-04	9.999636411666870117e-01	4.805058613419532776e-02	1.200732216238975525e-02	9.900043606758117676e-01	2.325640805065631866e-02	9.628289937973022461e-01	2.752384461928158998e-04	9.756711721420288086e-01	9.998602867126464844e-01	9.985842704772949219e-01	9.992914199829101562e-01	9.958956241607666016e-01	5.086211558591458015e-07	3.396930405870079994e-03	1.516172545962035656e-03	3.106702351942658424e-03
1.675430871546268463e-02	9.785096645355224609e-01	9.990227222442626953e-01	2.862440305761992931e-04	2.647402696311473846e-03	9.999856948852539062e-01	9.997127652168273926e-01	4.505628719925880432e-03	3.552143112983685569e-08	9.997531771659851074e-01	9.999997615814208984e-01	2.105364837916567922e-04	9.394914741278626025e-06	9.999654293060302734e-01	9.978684186935424805e-01	9.975910186767578125e-01	9.886409044265747070e-01	1.026486061164177954e-04	1.904545497382059693e-04	6.208372127503025695e-08	9.990845918655395508e-01	5.544719286262989044e-03	8.015320054255425930e-04	2.474740995239699259e-06	6.295111688814358786e-06	1.077875262126326561e-03	1.136806062618234137e-07	2.065037563443183899e-02	3.012057160958647728e-03	9.967801570892333984e-01	9.836048483848571777e-01	2.234234940260648727e-03	7.652624044567346573e-04	1.271098008146509528e-04	9.999639987945556641e-01	3.977755457162857056e-02	1.334831304848194122e-02	9.894452691078186035e-01	1.831479556858539581e-02	9.735705256462097168e-01	2.774343884084373713e-04	9.743203520774841309e-01	9.998593330383300781e-01	9.983974099159240723e-01	9.992786049842834473e-01	9.953688383102416992e-01	6.128387326498341281e-07	3.645183285698294640e-03	1.471383497118949890e-03	3.322080709040164948e-03
6.161494646221399307e-03	9.461715221405029297e-01	9.988459348678588867e-01	6.962527550058439374e-05	4.005277529358863831e-03	9.999785423278808594e-01	9.999306201934814453e-01	6.525110919028520584e-03	1.089108820906403707e-07	9.986628293991088867e-01	9.999998807907104492e-01	3.580474585760384798e-04	7.402428764180513099e-06	9.999368190765380859e-01	9.707778692245483398e-01	9.990966320037841797e-01	9.981229901313781738e-01	7.233575888676568866e-05	8.311417332151904702e-05	1.058912062035233248e-06	9.994441866874694824e-01	8.034674078226089478e-02	1.783064333721995354e-03	1.127499558606359642e-06	5.908841558266431093e-06	1.078465860337018967e-02	7.292326245078584179e-07	5.062773823738098145e-03	2.260107919573783875e-02	9.955052137374877930e-01	9.860700368881225586e-01	4.809337842743843794e-04	3.421891015022993088e-03	1.871521235443651676e-04	9.999738931655883789e-01	1.408906280994415283e-01	3.994827158749103546e-03	9.940388202667236328e-01	1.178172081708908081e-01	9.519466161727905273e-01	4.641267878469079733e-04	9.940191507339477539e-01	9.997066855430603027e-01	9.975447058677673340e-01	9.992044568061828613e-01	9.962139725685119629e-01	3.705443134549568640e-07	5.479601677507162094e-03	1.349421311169862747e-02	6.148727145045995712e-03
