	z_coordinate_0	z_coordinate_1
71	5.325085	-5.8247313
72	-0.65241545	-1.8383434
73	4.9530516	-6.169948
74	-3.9705677	-0.1418033
75	-2.0033422	4.8155584
76	-1.578246	-1.3798963
77	-1.5846646	-2.8593748
78	-4.661757	0.028180301
79	6.017674	1.3700733
80	5.233313	1.1472082
81	-1.1053909	-5.173018
82	3.200477	1.2195659
83	-2.0972393	-2.3540938
84	6.0664644	0.59468734
85	-3.0116942	4.8554645
86	-1.4913776	0.8602867
87	0.79243845	-1.3538983
88	-0.4416319	5.0744557
89	0.709526	3.3529263
90	-3.13544	1.5002575
91	5.408925	0.7228108
92	-0.32839298	4.1330366
93	0.23277414	3.1990843
94	7.01188	2.7902176
95	7.8375573	4.087607
96	-0.93372023	0.48502666
97	7.613329	3.2985036
98	7.1136284	2.0273795
99	7.5896893	3.2642436
100	5.4286046	-6.341823
101	2.1935127	0.6986207
102	-3.409988	-4.5249734
103	2.2871296	-6.1810937
104	3.8928015	-4.754433
105	-3.9185197	6.065063
106	1.4157822	-2.2317574
107	-4.133049	8.542989
108	-2.2283878	-0.27854714
109	10.145218	6.679934
110	3.8185763	1.2702535
111	-2.3974838	-1.6737432
112	1.2586795	-2.2273881
113	-0.499133	-3.4119363
114	2.689943	0.8301642
115	4.320528	3.5125022
116	-6.057438	2.2689548
117	-0.6185625	5.1057315
118	4.5734844	5.3961043
119	-3.3202403	0.9452789
120	1.1751791	-5.785499
121	4.3653398	0.70303595
122	-1.4800797	5.4857736
123	-1.3207259	-6.7039104
124	-5.791707	1.2364656
125	0.13941675	0.07037315
126	4.884399	0.93651795
127	0.5782703	2.7765157
128	4.9417677	-5.3624816
129	-7.7843294	-1.5357193
130	-0.7160199	-0.041161
131	-5.9345546	0.50225705
132	-6.4435096	1.4615786
133	1.0734617	-5.581355
134	-0.70699877	5.1015263
135	4.495907	3.4113016
136	-6.7454205	-4.5798154
137	-5.8842087	-0.38122997
138	-1.1622239	1.114826
139	-0.6677502	4.327419
140	-3.8068933	-1.0783769
141	3.1656654	-4.660769
142	4.4478083	-5.2733283
143	-2.3933346	6.4903274
144	0.41263643	-5.9668727
145	0.723397	-3.5525055
146	-1.0071504	7.722274
147	-1.6309311	0.5688957
148	5.5722494	2.5547867
149	4.7563615	-5.0628924
150	1.8662215	-6.252252
151	-2.177904	-0.15467349
152	-5.3276997	-2.819651
153	-5.181589	0.72681934
154	7.1564455	3.003394
155	-2.0715787	-0.910975
156	-3.8289032	1.4232671
157	4.1515527	-5.332784
158	1.5828419	-5.2883825
159	7.271804	1.5804765
160	-1.7808753	6.7836432
161	7.906658	3.7973864
162	-2.1407177	7.0519586
163	6.2821445	-0.2117306
164	-1.226267	-4.8969946
165	-2.2902124	7.4584966
166	-4.098131	-2.325675
167	0.6254747	-2.7617042
168	1.1036167	-3.7878134
169	-1.6975198	-0.08935985
170	-1.7098727	-0.4611065
171	-5.887003	-4.149599
