	elbo	tsne_cost
0	-23.66161346435547	6.367702484130859
1	-16.743915557861328	12.786140441894531
2	-17.224266052246094	19.14620590209961
3	-14.943134307861328	25.54839515686035
4	-13.152676582336426	31.90076446533203
5	-10.650898933410645	38.082298278808594
6	-10.775188446044922	44.23125076293945
7	-9.188867568969727	50.53145980834961
8	-8.781840324401855	56.33768844604492
9	-7.171457290649414	61.62217712402344
10	-9.6137056350708	60.03303527832031
11	-12.105615615844727	59.29023361206055
12	-10.529298782348633	58.93919372558594
13	-11.613161087036133	58.24299240112305
14	-10.741605758666992	57.623939514160156
15	-5.237793922424316	58.18928527832031
16	-4.563790321350098	57.74854278564453
17	-5.692946434020996	57.425750732421875
18	-10.87673568725586	57.00742721557617
19	-11.191200256347656	57.19111633300781
20	-17.591018676757812	56.44354248046875
21	-9.891114234924316	56.61125564575195
22	-8.584287643432617	56.10567092895508
23	-8.061493873596191	55.84223937988281
24	-4.6971516609191895	56.045257568359375
25	-4.695343017578125	56.92323684692383
26	-5.637017250061035	56.41769027709961
27	-6.540822982788086	55.7301139831543
28	-6.017425537109375	55.63640213012695
29	-3.3027820587158203	55.5033073425293
30	-6.165510177612305	56.000953674316406
31	-4.966155529022217	54.54827880859375
32	-6.143010139465332	54.771610260009766
33	-5.119411468505859	53.59479522705078
34	-3.886101245880127	52.73434066772461
35	-4.030887126922607	52.2386360168457
36	-3.6501617431640625	52.44348907470703
37	-2.7924625873565674	52.34819412231445
38	-2.075812578201294	51.854698181152344
39	-1.7668489217758179	52.36286544799805
40	-2.6550605297088623	52.219146728515625
41	-1.047508716583252	51.76104736328125
42	-0.30411791801452637	51.66064453125
43	-1.2286114692687988	51.58371353149414
44	-0.03944122791290283	51.56770706176758
45	0.3869755268096924	51.42500305175781
46	1.9828236103057861	52.02506637573242
47	0.7405811548233032	51.58063888549805
48	1.943089246749878	52.424930572509766
49	2.4101877212524414	52.25297927856445
50	-0.71043860912323	51.7466926574707
51	0.34758079051971436	51.497196197509766
52	0.8417776823043823	51.85295867919922
53	-1.7455536127090454	50.95623779296875
54	-0.26287221908569336	51.229705810546875
55	1.3476712703704834	51.365928649902344
56	1.361656665802002	51.300392150878906
57	1.1986658573150635	51.02840805053711
58	1.695111870765686	51.04803466796875
59	2.4088099002838135	50.47520065307617
60	3.1125240325927734	50.37795639038086
61	4.03350830078125	50.433448791503906
62	3.610306739807129	50.37831115722656
63	3.2551674842834473	50.62714385986328
64	4.406717300415039	51.410911560058594
65	1.7234820127487183	50.43341064453125
66	3.788735866546631	50.71196746826172
67	3.293769359588623	50.469627380371094
68	2.602482318878174	50.558815002441406
69	2.7082087993621826	51.015472412109375
70	2.5969009399414062	50.48377990722656
71	3.656829833984375	50.739662170410156
72	4.076358318328857	50.092010498046875
73	4.128878593444824	51.00798034667969
74	4.371190547943115	50.125244140625
75	3.786119222640991	50.42436218261719
76	4.796305179595947	49.98748779296875
77	4.367642879486084	50.865665435791016
78	5.128575325012207	50.168704986572266
79	5.331704616546631	49.927284240722656
80	4.8122406005859375	50.222389221191406
81	5.398644924163818	49.240203857421875
82	4.518845558166504	50.26412582397461
83	4.828464508056641	50.31794738769531
84	5.93841028213501	50.46776580810547
85	4.811935901641846	49.857688903808594
86	6.556678295135498	49.778831481933594
87	6.873922824859619	49.16533660888672
88	5.394135475158691	49.62865447998047
89	5.418144226074219	50.22218704223633
90	7.024508476257324	49.33361053466797
91	3.1698336601257324	49.588783264160156
92	4.512741565704346	49.9953498840332
93	6.75927734375	49.467926025390625
94	5.791036605834961	49.95242691040039
95	5.618575096130371	49.533878326416016
96	7.490752696990967	49.429325103759766
97	8.052499771118164	50.589683532714844
98	4.659717559814453	49.06282424926758
99	5.042285919189453	49.889488220214844
100	6.509610652923584	48.973976135253906
101	7.349325180053711	48.70645523071289
102	5.976161956787109	49.3943977355957
103	7.282464027404785	49.86554718017578
104	5.710487365722656	49.33319091796875
105	6.208703517913818	49.47566604614258
106	6.1944756507873535	48.53561019897461
107	8.393572807312012	49.491172790527344
108	5.024998188018799	49.562320709228516
109	4.39463472366333	49.26370620727539
110	7.486904621124268	48.58230209350586
111	5.952645778656006	49.00609588623047
112	5.805643558502197	49.570838928222656
113	6.327544212341309	48.617225646972656
114	5.409592151641846	48.85948181152344
115	3.7463748455047607	48.7492561340332
116	7.408755779266357	48.95174026489258
117	3.8340630531311035	48.52421188354492
118	3.4206018447875977	49.09455108642578
119	6.109077453613281	48.6860237121582
120	6.584737777709961	48.98284149169922
121	6.298263072967529	48.92257308959961
122	6.500617980957031	48.95560836791992
123	7.489761829376221	48.83073806762695
124	7.660562515258789	49.592472076416016
125	7.772167205810547	48.23637008666992
126	5.290553569793701	48.768001556396484
127	6.113446235656738	49.05155944824219
128	7.1960344314575195	48.6591796875
129	7.903449058532715	48.95335388183594
130	8.917499542236328	49.2050895690918
131	6.6235151290893555	48.5419807434082
132	7.236519813537598	48.56053924560547
133	7.7767863273620605	48.14874267578125
134	8.183512687683105	48.52885818481445
135	8.719292640686035	48.65645980834961
136	6.7670392990112305	48.59728240966797
137	5.616629600524902	48.58745574951172
138	8.179373741149902	48.19004821777344
139	8.592782974243164	48.30244445800781
140	7.2498674392700195	48.08601379394531
141	6.792532444000244	48.127960205078125
142	8.988980293273926	48.35437774658203
143	7.612239360809326	48.557125091552734
144	8.53158187866211	48.4950065612793
145	7.442797660827637	49.014286041259766
146	7.130340576171875	48.080562591552734
147	8.589778900146484	48.37267303466797
148	8.540371894836426	48.13735580444336
149	8.174346923828125	48.55884552001953
150	9.915913581848145	48.29620361328125
151	9.247089385986328	48.78619384765625
152	8.961709976196289	48.61210632324219
153	11.173101425170898	48.42765808105469
154	9.212532997131348	48.827186584472656
155	8.055248260498047	48.32134246826172
156	10.221356391906738	48.30595016479492
157	7.382101058959961	48.63501739501953
158	6.245310306549072	47.924617767333984
159	8.833283424377441	48.2132682800293
160	6.894235610961914	48.02646255493164
161	7.464730262756348	48.04322052001953
162	8.326111793518066	48.68221664428711
163	9.212285041809082	48.296958923339844
164	8.510826110839844	47.85764694213867
165	8.099113464355469	48.415260314941406
166	8.6122465133667	48.496925354003906
167	7.685076713562012	47.98434829711914
168	9.304508209228516	48.1568489074707
169	9.397284507751465	48.38341522216797
170	9.121414184570312	47.95305252075195
171	9.345979690551758	47.714866638183594
172	9.901749610900879	48.30600357055664
173	9.578995704650879	48.49609375
174	9.688803672790527	47.708770751953125
175	9.888541221618652	47.76235580444336
176	9.864906311035156	48.072452545166016
177	10.16340446472168	47.75485610961914
178	8.829947471618652	48.012733459472656
179	9.457168579101562	47.71686553955078
180	9.558832168579102	47.45052719116211
181	8.802927017211914	47.83786392211914
182	9.359339714050293	48.020782470703125
183	9.850543022155762	48.02742004394531
184	10.591121673583984	47.913108825683594
185	9.770092964172363	47.62809371948242
186	9.974611282348633	49.036338806152344
187	10.885509490966797	48.15983200073242
188	10.500389099121094	47.96123504638672
189	10.548419952392578	47.393131256103516
190	10.130757331848145	47.60221481323242
191	10.726743698120117	48.05323028564453
192	10.420531272888184	49.02986526489258
193	11.497496604919434	47.972354888916016
194	11.467527389526367	48.158042907714844
195	10.960853576660156	47.925628662109375
196	11.628478050231934	47.79603958129883
197	10.531610488891602	47.81013870239258
198	10.57188606262207	48.047786712646484
199	9.243895530700684	48.16688537597656
200	8.775710105895996	47.886844635009766
201	10.143228530883789	47.845767974853516
202	11.09290885925293	47.47481918334961
203	9.427167892456055	47.40800476074219
204	11.153987884521484	47.789329528808594
205	9.971929550170898	47.59927749633789
206	10.308159828186035	47.46807098388672
207	9.81087589263916	48.28144836425781
208	11.02470874786377	47.46917724609375
209	9.150668144226074	47.383262634277344
210	10.288166999816895	48.2530403137207
211	10.946702003479004	47.312530517578125
212	10.423792839050293	48.25632095336914
213	10.438755989074707	48.386173248291016
214	10.285223007202148	47.907188415527344
215	10.288681030273438	47.77804946899414
216	11.043476104736328	47.7134895324707
217	9.716667175292969	47.991146087646484
218	10.65373706817627	47.33379364013672
219	10.55618953704834	48.073978424072266
220	10.905335426330566	47.483314514160156
221	10.66470718383789	47.842708587646484
222	11.045665740966797	47.48691177368164
223	11.538749694824219	47.182064056396484
224	11.966222763061523	47.533321380615234
225	12.293367385864258	47.482051849365234
226	9.16554069519043	46.70014953613281
227	10.076969146728516	48.20817565917969
228	8.581192016601562	47.46308135986328
229	8.886104583740234	48.397491455078125
230	9.013876914978027	47.53776550292969
231	8.638092994689941	47.32765197753906
232	10.821371078491211	47.3387451171875
233	9.494430541992188	47.367557525634766
234	9.981298446655273	47.28219985961914
235	10.601960182189941	47.44328308105469
236	12.166389465332031	47.736045837402344
237	9.52492904663086	48.114376068115234
238	9.967384338378906	47.45662307739258
239	10.753791809082031	48.38240051269531
240	10.370589256286621	47.25816345214844
241	11.027077674865723	47.85321044921875
242	11.185798645019531	47.56892776489258
243	12.042977333068848	47.92892074584961
244	9.924155235290527	47.206268310546875
245	10.740893363952637	47.245601654052734
246	9.963491439819336	47.61684036254883
247	9.454899787902832	47.86359786987305
248	11.125833511352539	47.478668212890625
249	10.3526611328125	47.82721710205078
250	9.910577774047852	46.975852966308594
251	11.920015335083008	47.494319915771484
252	10.387853622436523	47.534629821777344
253	10.138346672058105	47.978858947753906
254	8.710933685302734	47.620243072509766
255	10.4190034866333	47.308265686035156
256	10.5345458984375	47.135169982910156
257	9.790404319763184	47.411155700683594
258	11.476516723632812	47.58100128173828
259	10.832527160644531	47.05036926269531
260	11.229429244995117	47.3494873046875
261	12.404023170471191	46.85781478881836
262	11.740023612976074	47.45899963378906
263	11.678340911865234	47.45417022705078
264	10.917088508605957	48.01171875
265	10.800862312316895	47.15148162841797
266	12.761772155761719	47.34151840209961
267	11.620757102966309	47.14764404296875
268	10.954438209533691	47.672019958496094
269	12.743301391601562	47.41130065917969
270	12.647120475769043	47.425445556640625
271	11.71245288848877	47.14483642578125
272	12.97364616394043	47.31597900390625
273	10.449226379394531	47.26045227050781
274	12.735246658325195	47.57373809814453
275	9.534618377685547	47.04003143310547
276	9.355470657348633	48.088016510009766
277	11.32847785949707	47.58515167236328
278	10.209675788879395	47.15576934814453
279	10.727836608886719	47.034793853759766
280	11.425921440124512	47.25874328613281
281	11.560945510864258	47.338844299316406
282	11.010061264038086	46.907737731933594
283	11.250455856323242	46.95050048828125
284	11.80142879486084	47.27748107910156
285	9.183151245117188	47.102169036865234
286	10.716075897216797	47.70564270019531
287	11.099960327148438	46.96025466918945
288	11.280797004699707	46.89509963989258
289	10.876004219055176	47.598793029785156
290	10.925026893615723	46.95671081542969
291	11.043983459472656	47.35883712768555
292	12.165669441223145	47.07598114013672
293	10.003681182861328	47.49298095703125
294	9.71391773223877	48.24112319946289
295	10.882216453552246	47.311317443847656
296	11.002541542053223	47.35515594482422
297	11.096729278564453	46.781158447265625
298	11.158285140991211	46.732582092285156
299	11.692635536193848	47.80049133300781
300	10.232108116149902	47.15541076660156
301	10.814583778381348	47.481605529785156
302	11.6220121383667	47.63174057006836
303	11.194550514221191	47.54741668701172
304	11.184805870056152	47.2013053894043
305	11.661602973937988	46.87835693359375
306	11.17068862915039	47.376014709472656
307	11.168951034545898	47.40982437133789
308	11.271295547485352	46.324100494384766
309	13.150798797607422	47.716796875
310	11.669371604919434	46.84856033325195
311	10.952455520629883	46.51603317260742
312	12.007065773010254	46.67808151245117
313	10.973637580871582	47.406917572021484
314	10.674769401550293	47.586856842041016
315	11.132323265075684	47.647098541259766
316	10.323995590209961	47.509498596191406
317	11.151215553283691	46.91771697998047
318	11.589035034179688	46.895721435546875
319	11.548399925231934	46.93952941894531
320	11.733007431030273	47.2215576171875
321	10.822065353393555	47.02478790283203
322	9.929831504821777	47.14312744140625
323	11.402807235717773	46.78303527832031
324	11.567364692687988	46.95146179199219
325	11.462615966796875	47.359352111816406
326	11.975178718566895	46.83448028564453
327	12.52599048614502	47.540016174316406
328	12.917581558227539	46.93965148925781
329	12.407177925109863	47.020599365234375
330	12.672996520996094	47.372589111328125
331	12.072039604187012	47.29467010498047
332	12.174346923828125	47.90367889404297
333	11.640785217285156	47.31334686279297
334	10.79066276550293	46.63483428955078
335	13.091683387756348	47.13542175292969
336	10.752143859863281	47.37786865234375
337	10.941930770874023	46.88703918457031
338	12.527237892150879	46.55467224121094
339	12.396061897277832	46.77430725097656
340	13.154990196228027	47.071876525878906
341	12.476824760437012	47.08925247192383
342	13.258302688598633	46.895694732666016
343	11.182652473449707	46.64413070678711
344	12.126688957214355	47.44747543334961
345	11.800403594970703	47.21961212158203
346	12.02678108215332	46.93142318725586
347	11.926663398742676	46.44477081298828
348	13.240910530090332	47.243404388427734
349	12.443132400512695	47.158241271972656
350	13.249197006225586	46.56120300292969
351	12.364256858825684	46.80341339111328
352	11.807951927185059	46.76639938354492
353	11.361331939697266	47.15272903442383
354	12.290912628173828	46.857269287109375
355	12.648216247558594	46.78171157836914
356	12.670486450195312	47.099334716796875
357	12.148365020751953	47.13051223754883
358	11.007959365844727	46.95949172973633
359	12.780173301696777	46.818817138671875
360	11.505376815795898	47.432395935058594
361	10.63758659362793	46.796966552734375
362	12.643878936767578	46.134986877441406
