	log_likelihood
1860	15.350263
1861	19.8993
1862	21.810017
1863	11.296802
1864	18.706726
1865	17.11092
1866	22.249557
1867	16.383526
1868	8.962932
1869	18.40857
1870	16.185772
1871	15.934522
1872	19.735432
1873	16.18148
1874	18.518593
1875	16.522945
1876	20.722012
1877	20.930233
1878	21.848345
1879	17.47221
1880	19.820295
1881	19.86669
1882	18.593662
1883	18.880743
1884	19.426825
1885	21.654728
1886	17.84684
1887	4.4347596
1888	16.03088
1889	15.506909
1890	21.50813
1891	-3.3139813
1892	22.360094
1893	8.883028
1894	19.275612
1895	16.728107
1896	18.75453
1897	17.314373
1898	16.082726
1899	18.119694
1900	18.765034
1901	17.277094
1902	22.325098
1903	19.965944
1904	18.976595
1905	16.861542
1906	18.474932
1907	20.85547
1908	15.67596
1909	16.58112
1910	10.4603195
1911	19.290585
1912	19.728968
1913	19.77161
1914	12.566507
1915	11.748253
1916	17.82639
1917	17.095392
1918	11.868782
1919	20.983768
1920	13.934735
1921	22.87151
1922	13.500941
1923	16.848022
1924	16.874481
1925	19.159842
1926	12.872908
1927	15.615715
1928	17.499527
1929	13.497927
1930	21.247953
1931	19.648985
1932	19.224802
1933	18.881094
1934	17.517088
1935	17.715128
1936	17.600103
1937	17.720016
1938	8.080878
1939	22.415588
1940	15.126251
1941	20.485971
1942	12.520277
1943	14.956375
1944	17.392696
1945	23.152117
1946	18.771017
1947	15.735949
1948	17.002329
1949	19.071339
1950	11.3866
1951	20.369556
1952	9.450369
1953	21.432154
1954	16.816841
1955	22.593208
1956	18.062008
1957	14.510111
1958	12.551788
1959	18.720379
1960	18.431637
1961	14.140572
1962	19.443295
1963	1.5808218
1964	17.21603
1965	17.4829
1966	13.6465
1967	22.101357
1968	17.550941
1969	18.139673
1970	15.465098
1971	11.516788
1972	21.193686
1973	22.078457
1974	18.580172
1975	14.106054
1976	0.5254115
1977	18.2655
1978	18.733633
1979	19.144281
1980	14.727185
1981	11.816806
1982	17.776497
1983	11.024976
1984	8.606961
1985	13.717639
1986	16.552162
1987	12.156254
1988	15.689154
1989	15.140106
1990	21.509533
1991	19.13261
1992	13.197325
1993	8.72214
1994	16.726974
1995	19.18321
1996	18.90414
1997	18.094122
1998	13.773649
1999	19.234293
2000	19.591503
2001	13.159032
2002	7.5396004
2003	22.081375
2004	17.387987
2005	23.19376
2006	15.125316
2007	20.856342
2008	5.2926893
2009	20.123531
2010	14.755516
2011	14.771936
2012	16.769129
2013	15.013506
2014	17.328533
2015	4.801306
2016	17.8297
2017	8.2016325
2018	13.421286
2019	19.456308
2020	18.656189
2021	16.797318
2022	22.549248
2023	14.623337
2024	13.401317
2025	17.37241
2026	9.343416
2027	10.271595
2028	14.711044
2029	16.893291
2030	12.3997755
2031	13.109665
2032	8.459448
2033	20.759811
2034	16.186884
2035	16.923965
2036	20.688915
2037	20.729916
2038	20.549652
2039	19.327148
2040	17.795193
2041	14.786844
2042	14.6107
2043	-0.3879212
2044	-4.9075127
2045	14.071981
2046	19.73623
2047	21.47194
2048	19.051489
2049	21.269493
2050	19.628262
2051	16.581507
2052	19.193573
2053	12.255608
2054	13.007067
2055	18.4626
2056	19.160883
2057	17.619862
2058	14.511469
2059	22.83086
2060	20.156498
2061	17.634277
2062	9.846499
2063	15.596975
2064	11.531832
2065	17.695246
2066	23.177872
2067	15.848948
2068	9.334207
2069	21.650667
2070	15.038094
2071	16.091578
2072	20.529001
2073	15.527824
2074	17.023136
2075	14.69515
2076	6.1685762
2077	17.276821
2078	16.791292
2079	17.118664
2080	23.300106
2081	15.914022
2082	19.191856
2083	15.224454
2084	15.531912
2085	18.039776
2086	19.748882
2087	18.62091
2088	8.605487
2089	19.028158
2090	10.056051
2091	19.866991
2092	11.9583645
2093	17.941376
2094	13.779904
2095	23.75153
2096	22.326532
2097	15.974373
2098	16.535654
2099	20.26747
2100	18.569592
2101	14.078894
2102	16.461258
2103	14.257721
2104	15.583252
2105	9.501315
2106	21.07927
2107	19.715225
2108	11.807192
2109	11.292155
2110	20.637432
2111	16.30168
2112	19.900665
2113	15.003912
2114	15.69375
2115	17.215084
2116	12.811251
2117	21.44814
2118	17.483332
2119	17.584343
2120	18.05543
2121	16.927624
2122	17.334028
2123	22.850595
2124	15.543566
2125	18.058695
2126	19.96726
2127	18.30042
2128	22.012568
2129	17.056461
2130	20.229233
2131	21.518139
2132	17.132687
2133	9.83558
2134	15.610001
2135	17.316208
2136	16.30932
2137	22.13313
2138	17.373888
2139	13.361849
2140	17.029926
2141	16.257822
2142	17.098347
2143	16.936796
2144	14.0955305
2145	18.657856
2146	15.046448
2147	13.378294
2148	20.590832
2149	14.909609
2150	20.082935
2151	15.597415
2152	19.237349
2153	18.821472
2154	15.690448
2155	20.481167
2156	14.330048
2157	22.438358
2158	17.613422
2159	15.205124
2160	16.772058
2161	20.824257
2162	17.087177
2163	17.433056
2164	17.078405
2165	23.366808
2166	15.719989
2167	19.079357
2168	-12.722608
2169	15.025511
2170	19.470345
2171	15.8018875
2172	23.242405
2173	17.614832
2174	18.865414
2175	19.104107
2176	18.512932
2177	21.759594
2178	15.680872
2179	13.866858
2180	23.62245
2181	18.496933
2182	13.471866
2183	17.304024
2184	20.857416
2185	15.616391
2186	18.48285
2187	20.158352
2188	16.415653
2189	12.754346
2190	19.68315
2191	6.0024056
2192	17.874771
2193	12.771983
2194	9.193445
2195	18.50626
2196	7.3321075
2197	17.468279
2198	17.468943
2199	22.489645
2200	20.512272
2201	12.051917
2202	14.497414
2203	16.886625
2204	17.337172
2205	19.820463
2206	12.680173
2207	16.011288
2208	18.242172
2209	16.865047
2210	20.73946
2211	16.384613
2212	15.1505
2213	21.071224
2214	11.881387
2215	11.720339
2216	13.427234
2217	6.636687
2218	19.960733
2219	21.721745
2220	17.36199
2221	7.216381
2222	18.772821
2223	16.327648
2224	18.561066
2225	15.172696
2226	16.560635
2227	20.317566
2228	15.35683
2229	16.876856
2230	18.040823
2231	22.788149
2232	15.827581
2233	24.077286
2234	16.938381
2235	13.412929
2236	16.23415
2237	16.576283
2238	21.1011
2239	16.524054
2240	18.548141
2241	19.74063
2242	13.991519
2243	10.4043865
2244	16.635168
2245	13.375224
2246	15.380472
2247	11.6449
2248	17.561247
2249	18.507196
2250	18.137615
2251	18.473919
2252	20.052296
2253	14.527578
2254	18.982908
2255	16.939137
2256	19.591507
2257	14.2044735
2258	14.527326
2259	18.139963
2260	18.673344
2261	23.085648
2262	15.617556
2263	21.368305
2264	20.708775
2265	11.790787
2266	20.240124
2267	14.231613
2268	16.941944
2269	17.130117
2270	24.032757
2271	19.83427
2272	22.615503
2273	24.003725
2274	18.968655
2275	20.388767
2276	11.955108
2277	13.6061535
2278	12.042664
2279	21.338192
2280	17.105738
2281	19.21136
2282	15.347087
2283	23.039219
2284	20.862396
2285	13.90289
2286	16.72388
2287	20.07282
2288	14.734407
2289	16.710932
2290	19.375158
2291	15.135836
2292	16.056938
2293	17.350561
2294	13.264737
2295	22.012783
2296	18.959248
2297	9.167595
2298	16.276554
2299	17.837936
2300	20.295635
2301	19.39632
2302	20.15469
2303	16.492474
2304	19.686316
2305	16.685589
2306	16.972792
2307	15.073962
2308	18.751354
2309	18.872248
2310	19.65922
2311	16.567686
2312	18.068287
2313	12.334351
2314	23.550985
2315	20.848759
2316	17.632835
2317	19.544321
2318	11.796802
2319	2.4425263
2320	20.455107
2321	13.869891
2322	17.178965
2323	7.7396293
2324	17.291973
2325	17.307583
2326	16.26279
2327	18.902279
2328	11.067818
2329	13.243731
2330	12.938698
2331	18.479156
2332	22.405186
2333	23.113342
2334	23.967724
2335	19.295397
2336	6.7494316
2337	15.468036
2338	16.921497
2339	18.427288
2340	10.614135
2341	8.970858
2342	16.219707
2343	21.246805
2344	17.076876
2345	23.192574
2346	22.562496
2347	17.842007
2348	15.778229
2349	16.924976
2350	19.911886
2351	18.226307
2352	18.138948
2353	16.435978
2354	4.1244874
2355	12.973204
2356	16.899342
2357	18.257769
2358	16.233213
2359	20.023355
2360	15.887217
2361	18.273462
2362	11.675123
2363	21.671865
2364	19.121367
2365	8.968496
2366	16.127445
2367	14.237799
2368	12.102546
2369	17.054218
2370	11.4965925
2371	21.518349
2372	12.566479
2373	17.673553
2374	23.048935
2375	21.611597
2376	15.907486
2377	17.294247
2378	18.96407
2379	16.899626
2380	23.90665
2381	18.909252
2382	19.966734
2383	17.865183
2384	19.658539
2385	20.013947
2386	6.34317
2387	17.480091
2388	14.529177
2389	16.65704
2390	15.71736
2391	21.623755
2392	21.844141
2393	21.511358
2394	19.412752
2395	21.65623
2396	19.900091
2397	18.729015
2398	6.0703063
2399	14.677368
2400	5.3871717
2401	20.849993
2402	18.601658
2403	16.578962
2404	15.908689
2405	21.334053
2406	15.500445
2407	13.144282
2408	19.20893
2409	20.025782
2410	20.165127
2411	22.742273
2412	20.525808
2413	20.123953
2414	22.032167
2415	9.060124
2416	19.423029
2417	19.016466
2418	19.704811
2419	7.3392096
2420	19.50132
2421	20.444006
2422	5.2739983
2423	18.13779
2424	13.304428
2425	17.363142
2426	18.742588
2427	19.155453
2428	12.665645
2429	15.19177
2430	17.9163
2431	17.007568
2432	16.546522
2433	17.059397
2434	20.32874
2435	13.363974
2436	16.563887
2437	16.298801
2438	19.851156
2439	17.617626
2440	12.261915
2441	15.3107605
2442	19.238583
2443	17.491486
2444	20.905659
2445	19.25851
2446	17.299557
2447	16.90893
2448	8.344374
2449	15.73654
2450	23.178885
2451	17.572384
2452	13.371121
2453	15.30707
2454	20.235432
2455	19.668007
2456	14.532127
2457	22.229593
2458	23.568506
2459	9.868557
2460	16.772305
2461	23.064869
2462	19.574524
2463	14.818291
2464	13.2612505
2465	13.8190565
2466	6.6202955
2467	16.595219
2468	16.452698
2469	6.307084
2470	21.646854
2471	10.541006
2472	14.997388
2473	20.75412
2474	19.81932
2475	15.680311
2476	17.508347
2477	24.092737
2478	11.658698
2479	18.856173
2480	16.871029
2481	15.598027
2482	21.935043
2483	21.491856
2484	13.540317
2485	11.044218
2486	18.152908
2487	16.765045
2488	18.434628
2489	18.888697
2490	18.375372
2491	13.971812
2492	16.726147
2493	16.754103
2494	16.43343
2495	20.30224
2496	16.41945
2497	17.953962
2498	18.480154
2499	20.647451
2500	16.856142
2501	20.05137
2502	14.869188
2503	17.220135
2504	17.8112
2505	18.931103
2506	1.0172305
2507	14.2431965
2508	6.452243
2509	23.359274
2510	14.245819
2511	21.17742
2512	13.37966
2513	21.788296
2514	14.663942
2515	13.359424
2516	10.559717
2517	20.578255
2518	15.621347
2519	18.656403
2520	14.370151
2521	18.623667
2522	16.345547
2523	15.369936
2524	15.118411
2525	19.762583
2526	20.984861
2527	14.318483
2528	17.334942
2529	19.374836
2530	2.784869
2531	14.360675
2532	15.122989
2533	19.49827
2534	20.034515
2535	15.532331
2536	21.934393
2537	19.636013
2538	13.393991
2539	16.043135
2540	19.128824
2541	20.963297
2542	15.061951
2543	21.146675
2544	11.5149975
2545	4.813443
2546	13.422376
2547	17.847387
2548	21.303064
2549	17.645031
2550	18.571812
2551	20.00909
2552	1.0421154
2553	17.838161
2554	16.24816
2555	19.381163
2556	17.710718
2557	16.109999
2558	13.298579
2559	14.526777
2560	15.827799
2561	11.354477
2562	13.9190645
2563	20.618088
2564	13.851527
2565	17.64545
2566	14.500366
2567	15.553061
2568	12.267782
2569	22.533655
2570	14.624754
2571	10.369527
2572	21.58995
2573	16.540081
2574	24.329823
2575	14.602661
2576	15.114322
2577	15.63371
2578	15.183942
2579	22.585434
2580	22.03513
2581	18.549168
2582	17.301695
2583	19.00355
2584	5.586915
2585	21.379065
2586	19.888159
2587	16.225323
2588	14.702327
2589	13.472811
2590	18.165308
2591	12.94573
2592	20.421888
2593	20.29232
2594	15.881497
2595	18.050112
2596	14.803586
2597	3.743824
2598	22.976717
2599	12.634478
2600	15.342722
2601	21.059626
2602	17.110014
2603	15.537897
2604	23.33101
2605	14.324231
2606	9.5345125
2607	17.830486
2608	17.364902
2609	18.10385
2610	21.771471
2611	15.397802
2612	21.770447
2613	21.352905
2614	19.4875
2615	18.588512
2616	21.076992
2617	17.344532
2618	20.574183
2619	18.11833
2620	18.493519
2621	23.888346
2622	18.687584
2623	5.226165
2624	17.229548
2625	12.055954
2626	16.951616
2627	12.527443
2628	17.777699
2629	14.8635235
2630	16.299091
2631	13.957164
2632	-5.980012
2633	13.513318
2634	4.0333657
2635	14.590548
2636	13.70701
2637	21.567322
