4.706164952870961482e-02	3.979061543941497803e-01	1.401001198651039559e-01	5.326332395726983693e-01	9.630466229987866278e-02	3.761692941188812256e-01	1.134503433503300379e-01
1.762296610357218241e-02	1.382571799414498426e-01	9.495166883076706574e-03	1.870844291918205560e-01	7.530020222519383244e-02	4.332169890403747559e-02	2.993863461965537778e-02
1.530554791675111104e-01	3.784288934298923879e-01	1.409808642243685906e-01	6.996299281264796166e-01	1.628872264515269785e-01	5.123977214097976685e-01	1.425274452531194169e-01
2.565169794679148310e-02	2.173789100987570666e-01	6.646616818153694428e-02	1.295959443757028207e-01	4.200892014936967456e-02	1.732867956161499023e-01	2.158746374658791420e-02
5.352487895479533797e-03	5.161378213337489834e-02	3.403981744426570755e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.166084945201873779e-02	1.323629287352044888e-02
0.000000000000000000e+00	8.874666690826416016e-02	1.899033376615341315e-02	0.000000000000000000e+00	2.100446007468483728e-02	0.000000000000000000e+00	1.323629287352044888e-02
9.621876639288824695e-02	5.109251737594604492e-01	2.744943442409985557e-01	4.016306906035452262e-01	9.873019565235482964e-02	5.982035398483276367e-01	2.196526900831475282e-01
2.832794189453125000e-02	5.614458790847233205e-01	1.634528342991659056e-01	3.986075213461210964e-01	1.573623310435902090e-01	7.765333354473114014e-02	1.542388875800443093e-01
4.034923678659563945e-02	1.018532599721636150e-01	3.709657878091890404e-02	3.313062768993955687e-01	9.077976689194187931e-02	2.342356890439987183e-01	6.173450688281691134e-02
3.100418584227101690e-02	5.675096171242850068e-02	5.303015121041911722e-02	2.706250494176691279e-01	4.200892014936967456e-02	2.056016027927398682e-01	4.444433120359857214e-02
2.721720036392506412e-02	8.664339780807495117e-02	3.403981744426570755e-02	2.445729140079382635e-01	3.329128207582415788e-02	1.463166028261184692e-01	3.482375662010836481e-02
8.329671506255749425e-02	2.830109809126172826e-01	9.012672999133802820e-02	5.364438837224786427e-01	1.295959443757028207e-01	5.500544384121894836e-01	1.191100959318229929e-01
8.483492729746697561e-03	8.150621822902134883e-02	0.000000000000000000e+00	1.173091223745635070e-01	4.200892014936967456e-02	9.931418299674987793e-02	8.351170873067465319e-03
1.494672215583241551e-02	5.675096171242850068e-02	0.000000000000000000e+00	1.363578709689053647e-01	3.329128207582415788e-02	8.664339780807495117e-02	8.351170873067465319e-03
8.877516897488745007e-02	2.536405410085405543e-01	9.962189687441473651e-02	5.105267293525465044e-01	1.132627183740789328e-01	4.415400475263595581e-01	8.678801950201930904e-02
4.241746364873348780e-03	5.349521977560860869e-02	1.899033376615341315e-02	0.000000000000000000e+00	2.100446007468483728e-02	2.166084945201873779e-02	8.351170873067465319e-03
7.064947842631100206e-02	1.945050912243979357e-01	5.358935708868993453e-02	5.172077381249630124e-01	1.219803564476244356e-01	3.539350330829620361e-01	7.091691695063946643e-02
5.352487895479533797e-03	4.111759151731218809e-02	1.899033376615341315e-02	1.885629205992727653e-01	2.100446007468483728e-02	1.589873880147933960e-01	2.774198945746364497e-02
2.454095641618529722e-02	8.150621822902134883e-02	1.899033376615341315e-02	1.660799691171357118e-01	2.100446007468483728e-02	2.076184302568435669e-01	2.505351261920239422e-02
2.676243947739766899e-03	1.961807693753923540e-02	0.000000000000000000e+00	1.260267604481090098e-01	0.000000000000000000e+00	5.599248409271240234e-02	1.323629287352044888e-02
4.170916163323008102e-02	1.298642584255763344e-01	3.959413423930129017e-02	2.517112818631259130e-01	6.301338022405450490e-02	1.839407533407211304e-01	4.664097636579030842e-02
1.070497579095906759e-02	1.669971432004656031e-01	2.454465056118899924e-02	1.716048645250725091e-01	4.200892014936967456e-02	9.931418299674987793e-02	2.505351261920239422e-02
2.186471246844553032e-02	1.083647438458033990e-01	3.403981744426570755e-02	1.961785085273511364e-01	5.429574215050899516e-02	2.852717638015747070e-01	2.158746374658791420e-02
8.028731843219300696e-03	8.549092497144426817e-02	9.495166883076706574e-03	2.381874286767208249e-01	4.200892014936967456e-02	2.112991511821746826e-01	5.499214723885777201e-02
5.352487895479533797e-03	5.161378213337489834e-02	1.504948367811229093e-02	8.401784029873934911e-02	4.200892014936967456e-02	7.765333354473114014e-02	2.505351261920239422e-02
5.084863500705556760e-02	3.720779674393789871e-01	1.454842645828038072e-01	2.433358828226725168e-01	9.630466229987866278e-02	2.583015710115432739e-01	1.112536981881382947e-01
9.594234260352881710e-03	9.350789444787159510e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.140995158191813519e-02	6.706818767956325145e-01	1.171689360109094136e-01	3.777380423112349228e-01	8.401784029873934911e-02	1.553066670894622803e-01	1.747466857174792831e-01
