4.226507210149997584e-02	4.200892014936967456e-02	3.509605987162529861e-02	7.170488094461374695e-02	7.566794894990466758e-02	5.822569352609140436e-01	1.283605893452962297e-02	2.958470330093846412e-01
1.690602884059998895e-02	0.000000000000000000e+00	1.390648491774933333e-02	3.585244047230687348e-02	5.433747881934756357e-02	3.923523278883946086e-02	0.000000000000000000e+00	2.003491069331313490e-01
0.000000000000000000e+00	2.100446007468483728e-02	7.681551462487329340e-02	6.225720356250631637e-02	8.251752172197614893e-03	1.362874269485473633e+00	0.000000000000000000e+00	8.580243226253625455e-02
0.000000000000000000e+00	5.865456118728175350e-02	3.509605987162529861e-02	1.195081349076895956e-02	2.570190174239022629e-01	3.923523278883946086e-02	0.000000000000000000e+00	6.915679122462417561e-02
8.453014420299994475e-03	3.765010111259691622e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.958222230275471890e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.379351211316657999e-02
1.690602884059998895e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.283605893452962297e-02	9.194584326310591138e-02
8.453014420299994475e-03	6.479797218785141033e-02	2.632204490371897396e-02	0.000000000000000000e+00	1.299985241322290319e+00	8.202209590393820526e-02	1.283605893452962297e-02	6.915679122462417561e-02
2.314794121718988240e-01	1.295959443757028207e-01	2.632204490371897396e-02	3.585244047230687348e-02	3.300700868879045957e-02	4.199009177125530290e-02	2.567211786905924595e-02	6.831832546176332954e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.774893004318763901e-02	0.000000000000000000e+00	5.407554661786114769e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.754802993581264930e-02	4.284321850743787186e-02	0.000000000000000000e+00	3.753937703591805897e-01	0.000000000000000000e+00	2.100446007468483728e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.390162698153791912e-02	0.000000000000000000e+00	3.671841856874065724e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.714787107525449758e-02	2.268049988565565625e-02	5.249176765310353820e-02	0.000000000000000000e+00	1.046437366509143319e+00	0.000000000000000000e+00	3.150669011202725245e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.894159152589995274e-02	0.000000000000000000e+00	1.826130490244170790e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.894159152589995274e-02	0.000000000000000000e+00	1.853679080068329210e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.100446007468483728e-02	5.413501473921764062e-02	4.669052156908758827e-02	0.000000000000000000e+00	9.631576008266873323e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.339771107929508924e-02	1.050223003734241864e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.251752172197614893e-03	1.711474524603949499e-02	0.000000000000000000e+00	5.589211348331335483e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.884850567784802117e-02	0.000000000000000000e+00	8.209271666444377669e-01	0.000000000000000000e+00	3.150669011202725245e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.195081349076895956e-02	0.000000000000000000e+00	2.307152071116883030e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.050223003734241864e-02	0.000000000000000000e+00	2.774893004318763901e-02	1.650350434439522979e-02	2.646351449283552704e-01	0.000000000000000000e+00	3.150669011202725245e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.195081349076895956e-02	0.000000000000000000e+00	1.005909531204788737e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.050223003734241864e-02	0.000000000000000000e+00	3.788318305179990547e-02	0.000000000000000000e+00	4.290438816871172123e-01	0.000000000000000000e+00	5.251115018671208973e-02
8.453014420299994475e-03	2.100446007468483728e-02	8.409860466099992882e-02	2.390162698153791912e-02	0.000000000000000000e+00	8.477695488635404730e-02	0.000000000000000000e+00	1.400981744130452566e-01
1.339771107929508924e-02	0.000000000000000000e+00	8.774014967906324652e-03	1.195081349076895956e-02	8.251752172197614893e-03	3.167900862517180061e-01	0.000000000000000000e+00	6.915679122462417561e-02
0.000000000000000000e+00	1.050223003734241864e-02	8.774014967906324652e-03	1.195081349076895956e-02	0.000000000000000000e+00	3.130850909668722037e-01	0.000000000000000000e+00	1.050223003734241864e-02
8.453014420299994475e-03	1.050223003734241864e-02	3.509605987162529861e-02	0.000000000000000000e+00	2.133047013055710400e-02	4.424097508559992481e-02	0.000000000000000000e+00	6.915679122462417561e-02
0.000000000000000000e+00	8.401784029873934911e-02	2.360814613632009062e-01	3.585244047230687348e-02	0.000000000000000000e+00	2.502752586647316035e-01	0.000000000000000000e+00	4.058637691266608893e-01
0.000000000000000000e+00	0.000000000000000000e+00	3.145451485356198090e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.934003165273953440e-02
1.260081616843619079e-01	7.530020222519383244e-02	3.658698480340499132e-02	4.780325396307583824e-02	1.650350434439522979e-02	1.511384175147539310e-01	2.567211786905924595e-02	7.634573271780302761e-01
0.000000000000000000e+00	0.000000000000000000e+00	3.509605987162529861e-02	1.195081349076895956e-02	0.000000000000000000e+00	1.554868191848566561e-01	0.000000000000000000e+00	1.311923157085072011e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.390162698153791912e-02	1.650350434439522979e-02	2.246031407956723680e-01	0.000000000000000000e+00	1.050223003734241864e-02
3.210738373965751902e-01	4.200892014936967456e-02	8.774014967906324652e-03	4.284321850743787186e-02	1.650350434439522979e-02	1.711474524603949499e-02	3.850817680358886719e-02	8.688978173516013204e-01
0.000000000000000000e+00	0.000000000000000000e+00	8.774014967906324652e-03	4.550098961797253289e-02	0.000000000000000000e+00	5.148564797860605280e-01	1.283605893452962297e-02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.390162698153791912e-02	0.000000000000000000e+00	5.634997803487895585e-02	0.000000000000000000e+00	1.531746315233635247e-01
0.000000000000000000e+00	1.050223003734241864e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.251752172197614893e-03	3.193915802755473710e-01	0.000000000000000000e+00	1.050223003734241864e-02
0.000000000000000000e+00	3.765010111259691622e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.919742311750139430e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.453014420299994475e-03	4.200892014936967456e-02	1.170440444463416024e-01	0.000000000000000000e+00	3.300700868879045957e-02	8.122532456009476376e-02	1.283605893452962297e-02	5.251115018671208973e-02
2.535904326089998689e-02	3.488765340862852449e-02	0.000000000000000000e+00	1.195081349076895956e-02	1.379950313341050006e+00	2.567211786905924595e-02	0.000000000000000000e+00	8.401784029873934911e-02
1.690602884059998895e-02	0.000000000000000000e+00	8.774014967906324652e-03	5.617407683668464158e-02	0.000000000000000000e+00	7.706093464368655166e-01	0.000000000000000000e+00	3.150669011202725245e-02
2.535904326089998689e-02	1.664564103791207894e-02	2.632204490371897396e-02	0.000000000000000000e+00	8.251752172197614893e-03	1.811589370539158916e-01	0.000000000000000000e+00	5.429574215050899516e-02
0.000000000000000000e+00	0.000000000000000000e+00	1.044712368446060330e-01	3.089240501666891056e-02	0.000000000000000000e+00	4.199009177125530290e-02	0.000000000000000000e+00	1.565555948199647829e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.969974353395659683e-02	8.251752172197614893e-03	5.084092999682013891e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.050223003734241864e-02	1.754802993581264930e-02	5.975406745384479607e-02	1.650350434439522979e-02	9.057946852695794582e-02	0.000000000000000000e+00	5.865456118728175350e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.195081349076895956e-02	0.000000000000000000e+00	1.632474204640329551e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.390648491774933333e-02	1.195081349076895956e-02	2.475525651659284468e-02	8.557372623019747493e-03	1.283605893452962297e-02	6.043915315107865893e-02
0.000000000000000000e+00	2.859633185646750508e-01	5.264408980743794791e-02	0.000000000000000000e+00	6.958885164487929043e-01	1.055966954172393446e-01	4.601679024872956658e-02	2.153983766382390752e-01
8.453014420299994475e-03	1.688424168211040965e-01	8.774014967906324652e-03	0.000000000000000000e+00	6.258923099154517500e-02	6.490735065789869640e-02	3.850817680358886719e-02	1.173091223745635070e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.390162698153791912e-02	0.000000000000000000e+00	3.854052549527015037e-01	0.000000000000000000e+00	1.050223003734241864e-02
6.762411536239995580e-02	6.915679122462417561e-02	1.191946645326252274e-01	8.914627700016417022e-02	1.155245304107666016e-01	1.401378210679984360e+00	7.701635360717773438e-02	4.508233576109915153e-01
