2.485527594884236746e-01	5.897131957016982229e-02	4.332537746429443448e-01
2.475525651659284468e-02	2.296367372785295888e-02	1.460933542251586781e-01
2.963877462205432578e-01	1.430172331921465978e-01	4.785635590553283802e-01
1.072727782385689832e-01	2.625850826114803013e-02	1.754849743843078513e-01
3.783397447495233379e-02	3.600764584231686254e-03	3.988984107971191295e-02
1.650350434439522979e-02	1.800382292115843127e-03	6.068425655364990262e-02
4.259452734674726293e-01	1.194921171510374414e-01	4.567228507995605424e-01
1.633787666048322484e-01	4.334747264911602282e-02	5.393110918998718084e-01
1.214713369097028400e-01	4.392706635710481172e-02	1.829511785507202115e-01
1.079066424142746672e-01	2.985927284537971682e-02	1.510441279411315896e-01
8.532188052222841601e-02	2.476405601996880049e-02	1.442701387405395386e-01
2.713654637336730957e-01	8.756026106995420943e-02	3.696351027488708474e-01
3.783397447495233379e-02	1.110822380363167029e-02	8.435549259185791404e-02
3.300700868879045957e-02	1.576214455938958550e-02	7.272398471832275391e-02
2.356219291687011719e-01	8.366513623819722689e-02	3.438345694541931064e-01
1.650350434439522979e-02	6.454303047873756818e-03	3.688879489898681807e-02
1.814040967396327309e-01	6.518481923388196042e-02	3.107365584373474321e-01
7.707012835003081153e-02	7.201529168463372509e-03	1.013459944725036560e-01
9.559623968033563457e-02	2.551128214055841531e-02	9.351840019226073664e-02
2.133047013055710400e-02	1.800382292115843127e-03	6.356107711791991743e-02
9.140313806987944434e-02	3.811395818536932045e-02	1.875692462921142445e-01
5.916444460550943779e-02	1.440305833692674502e-02	1.570794773101806541e-01
1.382571799414498426e-01	2.296367372785295888e-02	1.294778156280517456e-01
8.874666690826416016e-02	1.725659680056881515e-02	1.403397130966186623e-01
4.266094026111420801e-02	1.080229375269505833e-02	6.356107711791991743e-02
2.083298478807721898e-01	5.686500722711736178e-02	3.394162416458129661e-01
0.000000000000000000e+00	6.454303047873756818e-03	5.236442089080809575e-02
1.444863251277378746e-01	3.886118430595893181e-02	5.927002000808715421e-01
7.084098316374279336e-02	1.080229375269505833e-02	1.460933542251586781e-01
7.426576954977852363e-02	1.365583221633713019e-02	1.016277027130126909e-01
1.156804504848662069e-01	7.198532215960613823e-02	5.704647660255431907e-01
1.191281676292419434e-01	3.346003742961140698e-02	2.283984613418579002e-01
1.650350434439522979e-02	5.401146876347529165e-03	1.259443235397338934e-01
8.049491473606654179e-02	2.354326743584174778e-02	1.212442874908447321e-01
4.748790604727608916e-02	2.687036836302125753e-02	3.583518981933593583e-02
7.566794894990466758e-02	3.556634977266386055e-02	6.173786163330077792e-02
4.727309544881184711e-01	1.043596156231768740e-01	4.803461980819702104e-01
2.012127410797845684e-01	6.118366315767362340e-02	2.937875604629516801e-01
8.734448750813801621e-02	1.980420521327427505e-02	9.246479511260986828e-02
6.258923099154517500e-02	1.185544992422128685e-02	1.395701026916503773e-01
1.136864963031950504e-01	3.509278730912641919e-02	2.111649680137634155e-01
3.783397447495233379e-02	1.620344062904258836e-02	8.723231315612793579e-02
5.356916359492710361e-02	1.080229375269505833e-02	5.257495403289794839e-02
8.251752172197614893e-03	5.401146876347529165e-03	6.473890781402587280e-02
3.449973691077459215e-01	9.087530359045251083e-02	4.277485847473144753e-01
7.909273533594041172e-02	1.980420521327427505e-02	1.859831953048706188e-01
9.482792445591517461e-02	2.551128214055841531e-02	1.550987792015075806e-01
4.307993451754252301e-01	1.926674248336197603e-01	7.146120500564575595e-01
1.997766920498439125e-01	8.628298400284407921e-02	9.624734449386597168e-01
7.832442011151995176e-02	3.600764584231686254e-03	0.000000000000000000e+00
7.750307662146431464e-02	1.980420521327427505e-02	1.132592105865478510e-01
7.566794894990466758e-02	1.725659680056881515e-02	1.016277027130126909e-01
1.057361477897280772e-01	2.656443831208464557e-02	1.528673434257507291e-01
4.125876086098807100e-02	1.080229375269505833e-02	1.935600519180297741e-01
1.183288892110188756e-01	3.481912365207424226e-02	1.349497485160827681e-01
8.657617228371757012e-02	2.041606531514749898e-02	1.246090102195739763e-01
1.072829794316064733e+00	6.172443080258059878e-01	2.950580770969390976e+00
2.958222230275471890e-02	3.600764584231686254e-03	1.132592105865478510e-01
5.433747881934756357e-02	7.201529168463372509e-03	1.791759490966796792e-02
2.615743591671898169e-02	9.001911460579214985e-03	8.147867202758789229e-02
4.125876086098807100e-02	1.216137997515789881e-02	8.658692836761475164e-02
5.433747881934756357e-02	1.005506763210544351e-02	1.096127796173095720e-01
1.726663680303664461e-01	3.196558518843217039e-02	1.076890611648559509e-01
4.608572664714995215e-02	0.000000000000000000e+00	7.272398471832275391e-02
7.909273533594041172e-02	1.800382292115842997e-02	2.615840005874633944e-01
3.783397447495233379e-02	1.080229375269505833e-02	1.768202877044677823e-01
7.909273533594041172e-02	1.005506763210544351e-02	1.489701747894286998e-01
5.916444460550943779e-02	1.545621450845297354e-02	1.386294364929199253e-02
1.904241641362508231e-01	5.414976640181107942e-02	3.876548361778259233e-01
5.774042464437938449e-01	3.834301799922794629e-01	9.064780664443969904e-01
1.650350434439522979e-02	9.001911460579214985e-03	3.178053855895995872e-02
2.594271131924220652e-01	8.129379842188451388e-02	6.643789768218993919e-02
5.433747881934756357e-02	1.650937067997920032e-02	2.703386878967284912e-01
5.091269243331182637e-02	1.690976217195585066e-02	0.000000000000000000e+00
2.958222230275471890e-02	9.307841511515828684e-03	1.322304105758667081e-01
5.699394998096284082e-02	2.985927284537971682e-02	3.178053855895995872e-02
9.357363269442603437e-02	2.011013526421088701e-02	2.966050362586974964e-01
2.646503420103163973e-01	6.827916108168564924e-02	3.088119888305664307e-01
1.004232054664975088e-01	3.451319360113763030e-02	9.351840019226073664e-02
3.246450253895351024e-01	7.071186536318295468e-02	3.723672294616699463e-01
5.433747881934756357e-02	3.556634977266386055e-02	2.045461750030517500e-01
7.084098316374279336e-02	2.398456350549475063e-02	1.548480415344238303e-01
1.787476255780174605e-01	6.797323103074903727e-02	4.259586262702941828e-01
5.433747881934756357e-02	9.001911460579214985e-03	4.564348220825195646e-02
1.496513798123314254e-01	9.943591898137872642e-02	2.911331033706665017e-01
9.076927389417376035e-02	1.980420521327427505e-02	1.252989387512206954e-01
8.874666690826416016e-02	3.631357589325347190e-02	3.451698827743530096e-01
1.203514961969284758e-01	3.974670806488433267e-02	5.719390416145324618e-01
4.125876086098807100e-02	1.650937067997920032e-02	1.863468718528747681e-01
9.058179457982382110e-02	2.444796004852691287e-02	1.386294364929199253e-02
3.693915662311372250e-01	1.285081894366772171e-01	2.952742290496825905e-01
4.531741142272949219e-02	1.080229375269505833e-02	5.375278472900390375e-02
2.287441151482718371e-01	9.256965463811700490e-02	6.811366534233093128e-01
1.602215142477126375e-01	5.761516496732637521e-02	2.266003894805908303e-01
1.533585048857189492e-01	4.694823723334770604e-02	5.044339656829833762e-01
1.614227777435666145e-01	6.165722562121106476e-02	1.898131179809570412e-01
1.044818560282389369e-01	2.445812596903218852e-02	1.791759490966796792e-02
