2.531834826057339782e-01	1.952527274548167963e-02	2.509177957262311853e-01	9.120357664007889414e-03
3.923523278883946086e-02	3.608425402305495688e-02	6.260038103376115715e-02	0.000000000000000000e+00
9.967847429675820159e-01	1.232373748027103116e-01	6.724267687116350922e-01	7.296286131206311532e-02
3.135340743594699497e-01	2.440659093185209780e-02	2.681174073900495225e-01	9.120357664007889414e-03
3.422949049207898997e-02	4.881318186370419906e-03	1.980420521327427505e-02	0.000000000000000000e+00
6.991309295465916729e-02	2.917700586184649239e-02	6.109523091997418748e-02	0.000000000000000000e+00
5.346584320068359375e-02	1.133407001764002130e-02	6.790843009948729914e-02	0.000000000000000000e+00
6.490735065789869640e-02	0.000000000000000000e+00	9.902102606637137525e-03	0.000000000000000000e+00
6.991309295465916729e-02	4.881318186370419906e-03	3.960841042654855010e-02	9.120357664007889414e-03
1.895218866842764416e-01	1.952527274548167963e-02	1.773158686501639103e-01	1.824071532801577883e-02
1.810195063367301960e-01	4.881318186370419906e-03	2.454836334500994088e-01	9.120357664007889414e-03
1.603466969949227883e+00	1.454597761933232591e-01	1.303805218424115786e+00	8.741828642393413562e-02
5.054746439427505039e-02	0.000000000000000000e+00	9.902102606637137525e-03	0.000000000000000000e+00
1.408143691074701109e-01	3.702461551612531293e-02	1.901807614735194496e-01	1.445542511187101684e-02
3.749018451313913536e-01	3.011736735491685538e-02	3.613373756408691517e-01	9.120357664007889414e-03
4.033488815213427392e-01	4.678725188886615621e-02	3.269662414278302620e-01	3.269614043988679913e-02
4.642235084816261348e-01	3.499868554128727355e-02	4.212943519864763564e-01	4.560178832003945054e-02
6.766220964031455232e-02	2.883341278828365634e-02	1.980420521327427505e-02	0.000000000000000000e+00
1.986960422845534743e-02	2.834754762515215645e-02	2.299197060721261399e-02	0.000000000000000000e+00
3.166604042053221962e-02	1.261802458427321687e-02	2.970630781991141084e-02	0.000000000000000000e+00
8.978269718311450431e-02	0.000000000000000000e+00	7.510707718985421000e-02	0.000000000000000000e+00
1.480357705810923519e-01	1.952527274548167963e-02	7.418509892054966914e-02	9.120357664007889414e-03
2.842697685147509146e-02	2.726197914338447659e-02	9.902102606637137525e-03	0.000000000000000000e+00
2.367121437449514199e-01	0.000000000000000000e+00	1.461044107164655437e-01	1.824071532801577883e-02
4.025200001987410126e-01	9.762636372740839813e-03	3.158977951322283206e-01	1.824071532801577883e-02
2.842697685147509146e-02	1.261802458427321687e-02	4.760292257581438813e-02	0.000000000000000000e+00
6.766220964031455232e-02	4.881318186370419906e-03	2.970630781991141084e-02	9.120357664007889414e-03
7.705007659064398995e-01	7.810109098192671850e-02	7.511909518923077789e-01	1.330200747439735931e-01
3.725469436174557725e-01	1.464395455911125972e-02	3.867812974112374569e-01	9.120357664007889414e-03
5.376882317625446550e-01	4.062197913586253900e-02	3.538872241973877175e-01	9.120357664007889414e-03
9.964081681804892732e-02	1.261802458427321687e-02	6.931471824645996094e-02	0.000000000000000000e+00
1.711474524603949499e-02	4.881318186370419906e-03	3.138892310006277664e-02	9.120357664007889414e-03
3.067786016581970990e-02	7.736706397902797828e-03	2.299197060721261399e-02	0.000000000000000000e+00
1.471404390570558052e+00	2.466039691172854931e-01	1.567842231478009829e+00	1.591988268651460259e-01
1.248089590190369358e-01	0.000000000000000000e+00	1.393900735037667538e-01	0.000000000000000000e+00
1.104490727554132967e-01	4.881318186370419906e-03	7.099733352661133368e-02	0.000000000000000000e+00
6.941545833776026075e-01	6.132030319160138715e-02	3.647113050733293838e-01	0.000000000000000000e+00
3.067786016581970990e-02	9.762636372740839813e-03	1.980420521327427505e-02	0.000000000000000000e+00
4.315493254014003410e-01	4.964264010039853153e-02	3.726698977606637264e-01	2.736107299202366824e-02
5.470144307171857095e-02	1.464395455911125972e-02	5.941261563982282168e-02	9.120357664007889414e-03
6.490735065789869640e-02	0.000000000000000000e+00	6.260038103376115715e-02	1.824071532801577883e-02
4.424097508559992481e-02	4.881318186370419906e-03	1.569446155003138832e-02	9.120357664007889414e-03
9.558521082371841671e-02	4.881318186370419906e-03	1.972975390298025988e-01	0.000000000000000000e+00
2.567211786905924595e-02	0.000000000000000000e+00	7.829484258379254547e-02	0.000000000000000000e+00
5.634997803487895585e-02	4.881318186370419906e-03	4.540076936994279916e-02	0.000000000000000000e+00
9.558521082371841671e-02	0.000000000000000000e+00	1.617988722664969181e-01	9.120357664007889414e-03
7.533862119839515037e-01	5.452395828676895317e-02	4.738118989127023117e-01	4.560178832003945054e-02
4.424097508559992481e-02	4.881318186370419906e-03	9.902102606637137525e-03	2.736107299202366824e-02
5.634997803487895585e-02	9.762636372740839813e-03	5.530287197657993842e-02	9.120357664007889414e-03
2.006396952970528336e-01	9.762636372740839813e-03	1.818976402282714844e-01	2.357578277587890625e-02
1.968165562476640873e-01	6.014725188134421863e-02	1.836913994380406090e-01	9.120357664007889414e-03
2.356535034415162544e-01	5.249802831193091379e-02	8.500917979649134926e-02	4.853788802498265609e-02
2.791512189088044549e-01	1.952527274548167963e-02	2.038344110761370065e-01	2.357578277587890625e-02
1.711474524603949499e-02	4.881318186370419906e-03	5.849063737051827389e-02	0.000000000000000000e+00
3.689889083673924541e-01	5.166857007523657785e-02	3.674329962049212028e-01	5.093685576790257796e-02
1.474334222299081287e-01	9.762636372740839813e-03	1.106057439531598768e-01	9.120357664007889414e-03
8.557372623019747493e-03	4.881318186370419906e-03	5.849063737051827389e-02	1.824071532801577883e-02
1.375753025949737196e-01	1.464395455911125972e-02	1.163981028965541259e-01	0.000000000000000000e+00
2.801013552112343596e-01	1.261802458427321687e-02	2.499958174569266167e-01	9.120357664007889414e-03
3.657300737169053573e-01	3.702461551612531293e-02	4.253241539001464955e-01	1.824071532801577883e-02
3.495654647732958642e-01	3.416922730459293761e-02	2.458860737936837404e-01	0.000000000000000000e+00
3.343132572409547310e-01	8.030359677865471502e-02	3.152448143277849502e-01	6.005721343191046391e-02
5.309158107380808067e-01	6.916791284588021116e-02	4.190921987806047744e-01	9.120357664007889414e-03
4.278686311509874440e-02	9.762636372740839813e-03	5.698548725673130422e-02	0.000000000000000000e+00
0.000000000000000000e+00	1.261802458427321687e-02	7.099733352661133368e-02	0.000000000000000000e+00
1.986960422845534743e-02	2.035473098217601556e-02	1.569446155003138832e-02	0.000000000000000000e+00
4.309441542919771329e-01	4.881318186370419906e-03	3.277515104838780169e-01	3.269614043988679913e-02
5.470423757294078371e-01	3.297275556644923417e-02	4.743950707571847336e-01	8.518277343950773906e-02
5.425245967912085271e-02	4.881318186370419906e-03	3.960841042654855010e-02	1.824071532801577883e-02
7.006801116613694536e-01	6.300264009287659395e-02	6.112272603171212682e-01	5.472214598404733649e-02
4.903446097432831441e-01	3.416922730459293761e-02	4.412760223661150172e-01	9.120357664007889414e-03
2.481777403089735212e-01	2.238066095701405842e-02	3.017084836959839089e-01	1.824071532801577883e-02
6.100793238039371041e-02	4.881318186370419906e-03	5.530287197657993842e-02	9.120357664007889414e-03
3.855996779453607082e-01	1.952527274548167963e-02	3.530790771756853186e-01	9.120357664007889414e-03
1.697642950364101067e-01	8.796952643864591748e-02	3.826109681810651586e-01	5.093685576790257796e-02
8.118094073401557198e-01	1.110738465483759457e-01	7.922198465892247299e-01	6.917757109591834985e-02
6.135572033163941980e-02	0.000000000000000000e+00	9.902102606637137525e-03	0.000000000000000000e+00
4.779260541185920835e-02	4.881318186370419906e-03	6.839273997715540621e-02	0.000000000000000000e+00
3.923523278883946086e-02	9.762636372740839813e-03	0.000000000000000000e+00	2.357578277587890625e-02
8.948727507650116042e-01	1.090479165735379063e-01	8.021708556583949656e-01	6.539228087977359827e-02
1.710080217432092820e-01	4.062197913586253900e-02	5.941261563982282168e-02	0.000000000000000000e+00
1.588440265184567213e-01	2.238066095701405842e-02	2.335372311728341199e-01	9.120357664007889414e-03
3.568360246258017732e-02	4.881318186370419906e-03	4.129102570669991590e-02	9.120357664007889414e-03
1.711474524603949499e-02	0.000000000000000000e+00	9.755303178514751483e-02	0.000000000000000000e+00
3.105567649558738652e-01	9.762636372740839813e-03	2.318742275238037109e-01	2.736107299202366824e-02
1.419237042650764447e-01	9.762636372740839813e-03	9.230668885367257492e-02	0.000000000000000000e+00
5.634997803487895585e-02	4.881318186370419906e-03	4.951051303318568936e-02	0.000000000000000000e+00
5.054746439427505039e-02	4.881318186370419906e-03	1.569446155003138832e-02	9.120357664007889414e-03
4.913497383211865577e-01	5.654988826160699256e-02	5.048620155879429694e-01	4.560178832003945054e-02
1.005909531204788737e-01	4.881318186370419906e-03	9.230668885367257492e-02	9.120357664007889414e-03
8.848195017119984962e-02	9.762636372740839813e-03	1.179032530103411025e-01	9.120357664007889414e-03
1.955158092357494326e-01	9.762636372740839813e-03	1.659086159297398222e-01	0.000000000000000000e+00
8.477695488635404730e-02	4.881318186370419906e-03	8.727496692112514387e-02	0.000000000000000000e+00
1.413702602739687286e+00	2.193579774507334601e-01	1.107546990258353015e+00	6.917757109591834985e-02
8.702783820069866227e-02	9.762636372740839813e-03	1.550845350537981282e-01	0.000000000000000000e+00
7.611085779872941437e-01	4.393186367733378089e-02	6.255505936486380758e-01	4.560178832003945054e-02
5.134423573811849190e-02	9.762636372740839813e-03	2.970630781991141084e-02	1.824071532801577883e-02
5.470144307171857095e-02	2.632161765031412054e-02	9.845179830278669164e-02	9.120357664007889414e-03
5.862365504841745567e-01	3.416922730459293761e-02	4.328790698732648545e-01	1.824071532801577883e-02
8.265302711062960661e-01	1.320596496823807919e-01	8.601044416427612305e-01	1.116946559203298439e-01
3.698434947449483895e-02	1.261802458427321687e-02	2.559656415666852758e-02	0.000000000000000000e+00
3.954167395462224732e-01	3.214329732975489823e-02	4.429586376462664177e-01	3.648143065603155766e-02
6.875608350023810766e-01	6.916791284588021116e-02	7.046238388334001845e-01	9.120357664007890108e-02
1.110514211065975199e-01	7.736706397902797828e-03	4.951051303318568936e-02	2.736107299202366824e-02
4.677751388078854600e-01	3.011736735491685538e-02	3.036160741533551755e-01	9.120357664007889414e-03
1.461326752179934740e-01	9.762636372740839813e-03	1.804365124021257705e-01	9.120357664007889414e-03
2.212048754279996240e-02	9.762636372740839813e-03	2.779871736254011655e-02	0.000000000000000000e+00
6.636146262839988375e-02	0.000000000000000000e+00	9.809904779706682398e-02	9.120357664007889414e-03
3.209851229632342262e-01	1.464395455911125972e-02	2.556107112339564558e-01	1.824071532801577883e-02
2.850087248248818206e-01	2.440659093185209780e-02	3.092588424682617410e-01	1.824071532801577883e-02
1.003766792791860984e+00	1.321705529387568190e-01	9.242197411400930873e-01	3.648143065603155766e-02
1.474911159939236160e+00	2.204345968407644407e-01	1.434036288942609483e+00	1.875936169373361717e-01
3.142998041930021857e-01	1.952527274548167963e-02	2.195253849029540905e-01	2.736107299202366824e-02
4.905557897355821151e-01	2.238066095701405842e-02	4.114558832986014436e-01	3.648143065603155766e-02
7.015069590674506417e-01	4.393186367733378089e-02	5.802047457013811416e-01	2.736107299202366824e-02
2.623842616140106832e-01	2.726197914338447659e-02	3.538872241973877175e-01	1.824071532801577883e-02
4.550087952319486484e-01	4.881318186370419906e-03	2.787801470075335075e-01	9.120357664007889414e-03
7.869691466107781030e-01	1.085934202435990398e-01	8.418280499322073895e-01	6.384250364805522937e-02
5.099016472145363466e-01	6.300264009287659395e-02	6.031560727528163524e-01	2.736107299202366824e-02
1.154548150521737537e-01	5.312910046375973055e-02	6.931471824645996094e-02	9.707577604996531218e-02
3.422949049207898997e-02	0.000000000000000000e+00	2.970630781991141084e-02	0.000000000000000000e+00
3.592702194496437129e-01	3.214329732975489823e-02	3.224346671785627283e-01	1.824071532801577883e-02
3.252952893575032922e-01	1.952527274548167963e-02	3.267855099269321717e-01	9.120357664007889414e-03
2.118367972197356119e-01	2.238066095701405842e-02	1.700183595929826985e-01	9.120357664007889414e-03
3.642759617464041977e-01	3.702461551612531293e-02	2.953965868268694228e-01	9.120357664007889414e-03
2.728997218756027965e-01	3.905054549096335925e-02	2.415352310453142415e-01	2.736107299202366824e-02
8.702783820069866227e-02	9.762636372740839813e-03	1.147154876164027670e-01	0.000000000000000000e+00
6.490735065789869640e-02	4.881318186370419906e-03	1.007036413465227376e-01	0.000000000000000000e+00
2.671955809181119079e-01	9.762636372740839813e-03	2.656902790069580189e-01	0.000000000000000000e+00
2.463758403872266245e-01	4.881318186370419906e-03	9.080153873988559832e-02	0.000000000000000000e+00
3.798955369878698196e-01	3.011736735491685538e-02	4.251791204724992834e-01	9.120357664007889414e-03
1.503087099687552719e+00	1.411912139032928115e-01	1.173736585889543882e+00	7.296286131206311532e-02
1.197329706615871903e+00	1.749934277064363608e-01	9.924747807638986119e-01	1.147793594159578073e-01
3.810979113166714782e-01	6.226066468467175014e-02	5.544421161924090180e-01	1.824071532801577883e-02
2.567211786905924595e-02	9.762636372740839813e-03	9.902102606637137525e-03	9.120357664007889414e-03
3.698434947449483895e-02	4.881318186370419906e-03	2.559656415666852758e-02	1.824071532801577883e-02
4.777866234014063740e-01	2.440659093185209780e-02	3.234202793666294817e-01	4.181649810389468508e-02
4.739523522647810516e-01	2.928790911822251944e-02	3.379041535513741534e-01	2.736107299202366824e-02
8.764943428981450957e-01	1.229376591427225468e-01	6.824498449053083560e-01	2.100245136963693748e-01
5.279834770861967230e-02	4.881318186370419906e-03	3.549866676330566684e-02	0.000000000000000000e+00
8.557372623019747493e-03	1.261802458427321687e-02	1.489711352757045193e-01	2.357578277587890625e-02
7.121383996657383586e-02	5.406946195683009354e-02	2.175968476704188692e-01	9.120357664007889414e-03
1.746962612057909592e+00	2.849243845738155811e-01	1.295829323359898089e+00	2.359469783933539067e-01
4.353503709957923240e-01	2.726197914338447659e-02	4.346228701727730681e-01	0.000000000000000000e+00
2.046939634982450684e+00	2.947094776261020566e-01	1.824330105100359312e+00	2.240164374050341023e-01
1.041425834467381573e-01	2.238066095701405842e-02	5.530287197657993842e-02	9.120357664007889414e-03
1.695539097727080946e-01	1.464395455911125972e-02	1.623820441109793400e-01	0.000000000000000000e+00
2.485437039975766649e-01	1.749934277064363677e-02	1.835478237697056314e-01	1.824071532801577883e-02
2.425146573855553045e-01	4.881318186370419906e-03	2.746704033442906034e-01	9.120357664007889414e-03
3.349066840277777901e-01	1.547341279580559566e-02	2.793810844421386608e-01	1.824071532801577883e-02
7.945864583239142798e-02	1.952527274548167963e-02	4.951051303318568936e-02	1.445542511187101684e-02
1.296202783231381883e-01	1.464395455911125972e-02	9.080153873988559832e-02	0.000000000000000000e+00
2.688441158812723275e-01	1.952527274548167963e-02	2.087047917502267147e-01	9.120357664007889414e-03
2.212048754279996240e-02	9.762636372740839813e-03	1.569446155003138832e-02	1.445542511187101684e-02
8.477695488635404730e-02	9.762636372740839813e-03	4.858853476388114156e-02	1.824071532801577883e-02
3.067786016581970990e-02	2.597802457675127755e-02	2.559656415666852758e-02	2.891085022374203367e-02
4.424097508559992481e-02	4.881318186370419906e-03	3.770081996917725581e-02	0.000000000000000000e+00
5.054746439427505039e-02	9.762636372740839813e-03	1.569446155003138832e-02	0.000000000000000000e+00
1.519351888585973587e-01	2.035473098217601556e-02	1.560065133231026691e-01	4.715156555175781250e-02
5.910483701729479789e-02	9.762636372740839813e-03	8.500917979649134926e-02	9.120357664007889414e-03
1.711474524603949499e-02	4.881318186370419906e-03	3.960841042654855010e-02	0.000000000000000000e+00
5.625635782877603797e-01	4.190593370249573457e-02	6.660809823444910904e-01	6.384250364805522937e-02
1.398261859093183346e-01	0.000000000000000000e+00	7.921682085309710020e-02	9.120357664007889414e-03
3.393595571871156902e-01	1.952527274548167963e-02	2.856719493865966797e-01	1.824071532801577883e-02
7.701635360717773438e-02	4.881318186370419906e-03	4.540076936994279916e-02	0.000000000000000000e+00
1.711474524603949499e-02	3.942550739771883556e-02	5.530287197657993842e-02	2.560408178128694909e-02
4.675498126465597037e-01	3.416922730459293761e-02	3.020147493907383573e-01	1.824071532801577883e-02
2.509325992913893910e-01	1.952527274548167963e-02	1.461044107164655437e-01	9.120357664007889414e-03
6.135572033163941980e-02	4.881318186370419906e-03	5.530287197657993842e-02	9.120357664007889414e-03
4.223896044271963635e-01	1.858491125241132011e-02	3.178053855895995872e-01	1.824071532801577883e-02
6.490735065789869640e-02	9.762636372740839813e-03	9.491128240312848852e-02	0.000000000000000000e+00
1.202996457064593239e+00	1.552931893039757039e-01	1.281999809401375812e+00	9.120357664007890108e-02
5.910483701729479789e-02	9.762636372740839813e-03	3.549866676330566684e-02	0.000000000000000000e+00
1.298147013157973928e-01	9.762636372740839813e-03	1.287273338862827965e-01	0.000000000000000000e+00
2.024826532528724299e-01	4.881318186370419906e-03	2.120700223105294324e-01	0.000000000000000000e+00
4.924671738236038876e-02	0.000000000000000000e+00	2.559656415666852758e-02	0.000000000000000000e+00
1.922767456666922836e-01	2.238066095701405842e-02	1.898225648062569770e-01	0.000000000000000000e+00
9.478843947987497520e-02	0.000000000000000000e+00	6.260038103376115715e-02	0.000000000000000000e+00
2.896638564121575832e-01	7.736706397902797828e-03	2.795246601104736106e-01	0.000000000000000000e+00
1.353244192806291046e-01	9.762636372740839813e-03	5.119312831333705516e-02	0.000000000000000000e+00
1.400527188807358103e-01	1.749934277064363677e-02	7.250248364039829641e-02	0.000000000000000000e+00
2.191314667831232577e-01	1.749934277064363677e-02	2.553857360567365342e-01	9.120357664007889414e-03
4.515442671599211311e-01	3.214329732975489823e-02	4.078834431512015080e-01	1.445542511187101684e-02
6.490735065789869640e-02	0.000000000000000000e+00	5.530287197657993842e-02	9.120357664007889414e-03
1.583950431258590030e-01	9.762636372740839813e-03	1.163981028965541259e-01	0.000000000000000000e+00
