6.027366804039996362e-02	8.251752172197614893e-03	2.321410264287676051e-01	3.792766034603118896e-01	1.237762825829642234e-02	3.843919297923212297e-01	1.847776412963867132e-01
0.000000000000000000e+00	0.000000000000000000e+00	6.587284803390502930e-02	0.000000000000000000e+00	3.956086507865360508e-02	6.027366804039996362e-02	5.778279737992721155e-02
1.506841701009999090e-01	6.601401737758091914e-02	5.443545792784009185e-01	1.383037120103836060e+00	1.253033152648380943e-01	1.319593730180159907e+00	8.153878515416925765e-01
3.013683402019998181e-02	8.251752172197614893e-03	2.361257331711905383e-01	4.798664748668670654e-01	3.713288477488926181e-02	3.616420082423997817e-01	2.465366060083562794e-01
0.000000000000000000e+00	0.000000000000000000e+00	2.475525651659284468e-02	0.000000000000000000e+00	6.188814129148211170e-03	3.013683402019998181e-02	3.780802813443270849e-02
0.000000000000000000e+00	0.000000000000000000e+00	8.360948732921055782e-02	4.332169890403747559e-02	2.718323682035719141e-02	6.027366804039996362e-02	7.775756662542170072e-02
0.000000000000000000e+00	0.000000000000000000e+00	7.250790936606270332e-02	4.332169890403747559e-02	1.436998162950788374e-02	3.013683402019998181e-02	6.613792939619585198e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.332169890403747559e-02	0.000000000000000000e+00	1.080394205839737554e-01	5.041070417924360669e-02
0.000000000000000000e+00	8.251752172197614893e-03	3.713288477488926181e-02	1.119849681854248047e-01	6.188814129148211170e-03	6.027366804039996362e-02	5.778279737992720461e-02
0.000000000000000000e+00	2.475525651659284468e-02	2.092672075544084742e-01	2.419500648975372314e-01	1.856644238744463091e-02	1.205473360807999272e-01	1.709205497394908624e-01
0.000000000000000000e+00	1.650350434439522979e-02	2.748588366167886154e-01	3.932230770587921143e-01	0.000000000000000000e+00	7.790258656377377355e-02	1.522001960060813119e-01
1.984499226445737008e-01	6.601401737758091914e-02	1.076818202223096543e+00	2.006469488143920898e+00	1.694759981972830676e-01	2.278042399364969217e+00	1.355547709898515141e+00
