4.256874816892030111e+01	-1.501539074971892518e+01	1.321779903333650630e+01	-2.164924415047597694e+00	-2.735425798993043056e+00	1.032799910787305819e+00	3.969436549352403087e+00	-2.497029570957170819e+00	-2.948475571756701274e+00	-3.310761237857015704e+00
2.383228526217111920e+01	1.675916904961872334e+01	-1.000862687330448947e-01	3.360269478181852065e+01	-1.015851510590110784e+01	2.266020243721426652e+01	-5.626538370976913228e+00	3.415462383483963027e+00	-2.102632152608304494e+00	-6.797024607091262993e+00
3.492919165982065266e+01	2.197369408760441800e+01	1.003759614406371448e+01	7.750487934075686702e+00	1.197998366533118109e+01	7.565132064106050436e-01	4.875540290090867729e-02	-2.838818983831659981e+00	1.121363919890372429e+01	8.703695328311571444e-01
3.706882340311513246e+01	-1.722370884616183417e+01	6.980791419796311459e+00	7.106760288052030639e+00	-4.181857369545885494e-01	-4.655901507181994248e+00	-1.170011059003741316e+01	2.551171057355794858e+00	4.070971138218402174e+00	3.176860750870912131e+00
3.578762913541921620e+01	1.761865322114735477e+01	9.233597952209951387e+00	-3.453946607782949485e-01	1.307573503528785608e+01	-1.321574243701381546e+00	6.622147516588368532e+00	-5.351155463808131563e-01	2.361504376919973114e-01	-5.366928782685633781e-01
2.788077850150827786e+01	2.097041287756339045e+01	-7.674444857952071597e-02	3.061658108529450573e+01	1.773872785095641502e+00	1.457173744589505660e+01	-1.608839192307264521e-01	7.404759594914580578e-01	-1.142445440269842827e+01	-2.245397991748484312e+00
3.328974747357614206e+01	-2.032254374125498941e+01	1.529374822161369885e+01	-4.524546030904175176e-01	-8.211085111712780105e+00	3.855086403227844905e+00	5.804847303076729581e+00	-4.969768674623333382e+00	-1.224061349850143809e+00	2.752456601448612261e+00
3.285094620317298819e+01	1.882945292494106226e+01	8.136208589550408377e+00	3.513357137282350884e+00	5.562420448932292594e+00	-5.192814456640977294e-01	1.394684492541431009e+00	-8.287156602754158996e+00	4.963273667713935744e+00	-5.176908891764796516e-01
3.332228297522496518e+01	1.665007264487762129e+01	9.536403479221657875e+00	-1.903080454632991581e+00	1.085638924795251903e+01	-7.003548419014663518e-01	6.581020547208268567e+00	-3.315915440480023513e+00	1.354792111975019198e-01	-4.043933513792805634e-01
3.460394186916275316e+01	-3.755952261406656945e+00	8.603737239250207836e+00	7.758317181249680949e-01	7.260696506737306599e+00	-3.013645247948523398e+00	1.565419366216448838e+00	6.331469592971942006e+00	-4.914617881683296829e+00	-1.798464232571295174e+00
3.180662096598450717e+01	1.825747982170588202e+01	6.340384872405199879e+00	-1.438627344664070051e+00	1.208161081920006019e+01	-1.174393337985622177e+00	3.838716600194546746e+00	-2.831501204535773475e+00	-1.246181148084152701e+00	6.495843238734900771e-01
2.740401670218924934e+01	1.750857892116306758e+01	5.353089949107549650e+00	6.888638747791616446e+00	-4.666306792269192538e-01	2.453329877029403416e+00	-5.563035741497779796e+00	-5.632676958179474447e+00	1.375380596216408868e+01	1.667301524551126346e-02
3.453486686594981592e+01	1.444630424682556757e+01	1.143144518917951835e+01	-2.049291340874936473e+00	1.077831103694987291e+01	-1.985814083002129138e+00	7.139693208184169748e+00	-3.923624829766815481e+00	-3.541624229395249124e+00	-1.873070100192767873e+00
2.956945609048235823e+01	-1.495067095262606749e+01	2.161516902745052704e+00	-2.066501767289009361e+00	-3.604590843663639799e+00	4.648778563527173446e+00	5.366698677328705092e-01	9.442381041684926757e+00	3.677771765998403719e+00	-1.678336860880431436e+00
2.938727491431973249e+01	-7.748415969809084203e+00	7.353814172284653949e+00	4.556461305946077900e+00	-5.016820328562932030e-01	-1.492554330380518213e+00	-1.734652303912437299e+00	4.460224429105869248e+00	4.600485352757112345e+00	1.153589430625400869e+00
3.395755161701610092e+01	-4.982400441880734832e+00	6.402738106873876234e+00	5.955888136070944805e-01	9.562699612067167010e+00	1.143797052503222611e+00	4.306358505391412628e+00	1.634518255955219956e+01	-3.596153023230733936e+00	-1.074952994838273890e+00
3.039368225793321443e+01	-1.769594936409736619e+01	1.393995113208076475e+01	1.227532399087588155e+00	-3.708275976109709937e+00	7.186379396217871474e+00	4.471156116645204293e+00	8.229653191267605195e+00	9.622577029850809538e+00	3.941428696658423991e+00
3.045130506549879357e+01	1.103102826923622892e+01	1.074205406279629216e+01	-6.602269349290489087e-02	9.375708912735968070e+00	-3.058619790344321299e+00	-2.082230012633419225e-01	1.633752463243937525e+00	-2.825097771265735247e+00	-1.528390843563148138e+00
3.145938468202453819e+01	7.566487998188627273e+00	9.046736074209336564e+00	-3.107447846642314992e+00	8.490531785184280977e-01	-2.697296162098561378e+00	-1.985707725534207935e+00	-2.761852767791019403e+00	-8.503539960539099329e-01	-4.834438287157454717e+00
2.974958618474112981e+01	1.011788122058930917e+01	1.010930413570028996e+01	5.491034888456159946e-01	8.699737481104843795e+00	-2.966281926242606115e+00	-1.529151333818160215e-02	1.460837997410625033e-01	-7.216509210186552448e-01	-3.175761496822527175e+00
2.869631346343449607e+01	1.404648460194816195e+01	3.119237297724874125e+00	-3.129679308002709881e+00	1.248186746534539981e+00	-1.230944763536223896e-01	5.115094593074626106e-01	-1.459179798318547938e+00	4.908203594986964013e+00	-2.430958165269190729e+00
3.072701039440824999e+01	1.764097894145097989e+00	6.404519770217977914e+00	-3.287798991916477842e+00	5.698603347539243913e+00	4.302313440494539343e+00	5.074488528883403404e+00	1.236319387692951821e+01	3.852827581940211132e+00	-5.717140583379286961e-02
1.740793810202332992e+01	-2.038486873722167658e+01	2.174589547400836409e+01	-1.828950240917655012e-01	-9.075870921265964952e+00	4.496934767341634220e+00	6.349210125387838133e+00	-2.380246778084454284e+00	4.148529952527844622e-01	7.786534645133914800e+00
2.781299976942774421e+01	-2.783549611316058492e+00	2.185729412599950905e+00	2.620675089271736979e+00	-7.729806349177343883e-01	-3.854745482401441325e+00	-9.258775536605236667e+00	8.003593622296424570e+00	1.372128466294741278e+00	-1.373760828144073853e+00
2.124487683621412160e+01	-2.393849117138038718e+00	-7.178083104042784157e+00	5.169501176407082177e+00	1.099444942381288470e+01	-1.685749850265322536e+00	5.391939149882163385e+00	-6.550786248440235715e-01	-5.411134056517768798e+00	1.899240029511999239e+01
2.415078680630503882e+01	-1.884545704923004905e+01	-3.226394419299023486e-01	7.832023386220801520e+00	1.894832680434152872e+00	-6.807341654358664229e+00	-7.845162883239882312e+00	-1.456762490705252322e+00	4.229476693396034270e-01	4.383549889480384820e+00
2.966360939251998374e+01	-1.714888286630870695e+01	1.391218880271527736e+00	1.260442993897914254e+00	-6.493106794112817326e-01	-3.877053497593863085e-01	-9.610354141515083937e-01	-5.502388067962701301e-01	-1.178776344191412750e+00	-8.001103441362030777e-01
2.553479513300257508e+01	-1.330608219184566465e+01	-2.307327851704874977e+00	4.477481372649970481e+00	5.191896156177024935e-01	-5.020820066201714837e+00	-6.923695238761571780e+00	-9.245220542180221379e-01	-6.583265703225816834e-01	1.396258580598683796e+00
2.909054991863550299e+01	-5.643748766995667410e+00	-1.435443816125566041e+00	2.835025603610892730e+00	1.234006289372092802e+01	-4.993380861165835904e-01	5.007871474081080798e+00	2.552126684708975635e+00	-4.917645455573866009e+00	1.470454889477214255e+00
2.597762975136151553e+01	1.763448813892864919e+01	1.462732909594991471e+00	-2.535310322012109818e+00	4.778913663162717818e+00	-5.079637861460701842e-01	3.433339817520979054e+00	-4.623808640914525370e+00	2.726119104875243337e+00	-4.913504219547767393e-01
2.822571081827246076e+01	1.055760328248333302e+01	4.030227620381665155e+00	-1.481537523800485978e+00	8.859011852177074431e+00	-3.124777060747464752e+00	1.113412856006977147e+00	-2.260795859193448720e+00	-6.347500636523535356e+00	-3.560684633337857785e-01
